Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
21,Ömer Aşık\asikom01,C,30,NOP,31,482,9.8,.517,.000,.600,10.4,25.3,17.8,4.2,0.5,1.7,14.6,8.8,,0.4,0.6,1.0,.100,,-3.6,-0.1,-3.7,-0.2
22,D.J. Augustin\augusdj01,PG,29,ORL,78,1538,11.0,.524,.530,.311,1.0,7.4,4.1,20.4,1.0,0.1,13.3,19.4,,0.7,0.5,1.2,.038,,-1.2,-1.8,-3.0,-0.4
23,Luke Babbitt\babbilu01,SF,27,MIA,68,1065,8.3,.563,.747,.053,1.2,13.5,7.3,4.8,0.9,0.8,8.0,13.0,,0.8,1.0,1.8,.081,,-2.0,-0.1,-2.0,0.0
24,Ron Baker\bakerro01,SG,23,NYK,52,857,7.5,.456,.396,.198,1.5,10.8,6.2,17.3,2.0,0.8,19.2,14.8,,-0.6,0.5,-0.1,-0.008,,-4.5,-0.3,-4.7,-0.6
25,Wade Baldwin\baldwwa01,PG,20,MEM,33,405,6.5,.404,.191,.322,3.0,10.2,6.5,22.8,2.3,1.7,22.9,19.1,,-0.8,0.5,-0.3,-0.041,,-5.8,0.3,-5.5,-0.3
26,Leandro Barbosa\barbole01,SG,34,PHO,67,963,11.5,.509,.250,.115,1.6,10.3,5.9,13.0,1.5,0.7,10.4,20.0,,0.3,0.4,0.6,.031,,-1.7,-0.9,-2.5,-0.1
27,J.J. Barea\bareajo01,PG,32,DAL,35,771,17.2,.521,.431,.149,1.3,11.9,6.3,44.2,0.9,0.1,14.7,26.2,,0.8,0.5,1.3,.080,,3.0,-1.5,1.5,0.7
28,Harrison Barnes\barneha02,PF,24,DAL,79,2803,16.3,.541,.173,.220,3.7,13.1,8.2,7.7,1.2,0.5,6.8,25.3,,2.5,2.1,4.6,.078,,0.4,-1.2,-0.8,0.8
29,Matt Barnes\barnema02,SF,36,TOT,74,1777,10.3,.514,.556,.188,4.6,19.7,12.3,15.7,1.3,1.3,17.3,15.6,,0.3,1.7,2.0,.053,,-1.7,0.3,-1.4,0.3
29,Matt Barnes\barnema02,SF,36,SAC,54,1367,10.2,.501,.551,.172,4.7,19.9,12.4,16.3,1.3,1.1,16.8,16.4,,-0.1,1.0,1.0,.034,,-1.6,-0.1,-1.6,0.1
29,Matt Barnes\barnema02,SF,36,GSW,20,410,10.7,.569,.578,.256,4.3,19.1,12.2,13.7,1.4,1.7,19.3,13.1,,0.3,0.6,1.0,.115,,-2.0,1.3,-0.7,0.1
30,Will Barton\bartowi01,SG,26,DEN,60,1705,15.5,.547,.353,.285,3.8,12.9,8.4,17.7,1.4,1.3,11.5,21.1,,2.5,0.8,3.3,.093,,1.2,-1.0,0.2,1.0
31,Brandon Bass\bassbr01,PF,31,LAC,52,577,19.7,.650,.016,.473,8.6,16.2,12.5,5.7,1.2,1.6,11.4,19.7,,1.6,0.6,2.2,.186,,1.2,-0.8,0.4,0.4
32,Nicolas Batum\batumni01,SG,28,CHO,77,2617,15.8,.529,.415,.291,1.9,18.4,10.1,27.7,1.6,1.0,15.0,22.3,,1.7,2.8,4.6,.084,,0.6,0.2,0.8,1.9
33,Jerryd Bayless\bayleje01,PG,28,PHI,3,71,8.7,.453,.156,.313,4.6,14.0,9.3,29.4,0.0,0.0,19.8,27.7,,-0.1,0.0,-0.1,-0.067,,-2.1,-2.4,-4.4,0.0
34,Aron Baynes\baynear01,C,30,DET,75,1163,13.1,.570,.000,.337,10.0,21.6,15.6,3.9,0.7,2.8,13.5,14.1,,1.4,1.5,3.0,.123,,-3.2,0.5,-2.7,-0.2
35,Kent Bazemore\bazemke01,SF,27,ATL,73,1963,11.6,.504,.369,.233,2.6,10.3,6.5,14.2,2.3,2.3,13.6,20.5,,-0.6,2.8,2.1,.052,,-2.1,1.1,-1.0,0.5
36,Bradley Beal\bealbr01,SG,23,WAS,77,2684,20.1,.604,.418,.259,2.2,7.8,5.0,16.2,1.5,0.7,9.6,26.5,,6.9,1.6,8.5,.152,,4.2,-1.0,3.3,3.5
37,Malik Beasley\beaslma01,SG,20,DEN,22,165,13.7,.536,.384,.137,3.4,8.0,5.7,10.2,2.1,0.0,9.4,22.0,,0.1,0.1,0.2,.057,,-0.4,-0.2,-0.6,0.1
38,Michael Beasley\beaslmi01,PF,28,MIL,56,935,17.8,.584,.106,.259,5.0,18.9,12.0,9.9,1.5,2.5,12.7,25.3,,0.8,1.0,1.8,.092,,0.0,-0.8,-0.8,0.3
39,Marco Belinelli\belinma01,SG,30,CHO,74,1778,13.3,.566,.460,.273,0.9,10.2,5.5,13.1,1.2,0.4,9.2,19.2,,2.0,1.2,3.2,.087,,-0.6,-0.5,-1.1,0.4
40,DeAndre' Bembry\bembrde01,SF,22,ATL,38,371,8.8,.481,.184,.163,4.2,13.1,8.7,11.5,1.1,1.2,13.2,14.2,,-0.1,0.4,0.3,.038,,-3.6,0.1,-3.5,-0.1
41,Dragan Bender\bendedr01,PF,19,PHO,43,574,5.3,.440,.627,.068,4.2,15.6,9.7,5.5,0.8,3.1,16.2,14.4,,-0.7,0.3,-0.3,-0.029,,-4.3,-0.7,-5.1,-0.4
42,Anthony Bennett\bennean01,PF,23,BRK,23,264,14.7,.533,.522,.391,10.2,21.0,15.6,7.1,0.9,0.9,10.0,19.4,,0.3,0.2,0.5,.090,,0.5,-1.9,-1.4,0.0
43,Ben Bentil\bentibe01,PF,21,DAL,3,10,-17.6,.000,.333,.000,0.0,24.4,11.6,0.0,0.0,0.0,25.0,18.9,,-0.1,0.0,-0.1,-0.473,,-19.7,-6.2,-25.9,-0.1
44,Dāvis Bertāns\bertada01,PF,24,SAS,67,808,12.9,.609,.739,.145,3.2,10.4,6.9,8.3,1.3,2.8,11.4,15.7,,1.1,1.2,2.3,.135,,0.5,0.8,1.3,0.7
45,Patrick Beverley\beverpa01,SG,28,HOU,67,2058,13.0,.546,.530,.175,5.0,15.8,10.4,18.8,2.3,1.0,14.6,14.1,,2.9,2.4,5.3,.123,,-0.2,1.4,1.1,1.6
46,Bismack Biyombo\biyombi01,C,24,ORL,81,1793,12.2,.546,.000,.690,9.3,25.6,17.2,6.0,0.7,4.1,17.7,13.2,,0.8,2.1,2.9,.077,,-3.4,0.2,-3.2,-0.6
47,Nemanja Bjelica\bjeline01,PF,28,MIN,65,1190,11.0,.526,.497,.171,5.5,18.6,12.0,9.6,1.7,1.4,13.4,16.4,,0.6,0.9,1.5,.059,,-1.8,0.2,-1.6,0.1
48,Tarik Black\blackta01,C,25,LAL,67,1091,15.0,.560,.007,.371,13.9,20.7,17.2,5.3,1.3,3.3,14.5,15.7,,1.5,0.8,2.4,.105,,-2.3,-0.9,-3.2,-0.3
49,Eric Bledsoe\bledser01,PG,27,PHO,66,2176,20.5,.563,.300,.443,2.5,13.8,8.0,31.1,2.0,1.2,15.3,28.1,,4.0,1.4,5.3,.118,,3.7,-0.1,3.6,3.1
50,Bojan Bogdanović\bogdabo02,SF,27,TOT,81,2083,13.5,.585,.464,.288,1.9,12.3,7.2,8.7,0.8,0.3,12.1,22.4,,2.0,0.9,2.9,.067,,-0.1,-2.1,-2.2,-0.1
50,Bojan Bogdanović\bogdabo02,SF,27,BRK,55,1482,13.0,.572,.453,.273,1.7,12.3,7.0,10.1,0.8,0.2,12.0,22.5,,1.0,0.6,1.6,.052,,-0.5,-2.1,-2.6,-0.2
50,Bojan Bogdanović\bogdabo02,SF,27,WAS,26,601,14.7,.617,.491,.325,2.6,12.3,7.5,5.2,0.8,0.6,12.4,22.2,,0.9,0.3,1.3,.103,,0.8,-2.0,-1.2,0.1
51,Andrew Bogut\bogutan01,C,32,TOT,27,583,9.3,.460,.012,.136,10.6,33.9,21.7,12.3,1.2,3.9,33.4,10.4,,-0.3,1.0,0.7,.055,,-5.2,2.6,-2.6,-0.1
51,Andrew Bogut\bogutan01,C,32,DAL,26,582,9.4,.460,.012,.136,10.7,34.0,21.7,12.3,1.2,3.9,33.4,10.4,,-0.3,1.0,0.7,.055,,-5.1,2.6,-2.5,-0.1
51,Andrew Bogut\bogutan01,C,32,CLE,1,1,-35.3,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,.020,,-50.1,5.1,-45.0,0.0
52,Joel Bolomboy\bolomjo01,PF,23,UTA,12,53,19.7,.590,.250,.375,9.0,27.6,18.5,6.3,1.0,3.1,9.7,18.2,,0.1,0.1,0.2,.171,,2.3,1.1,3.4,0.1
53,Devin Booker\bookede01,SG,20,PHO,78,2730,14.6,.531,.283,.308,1.8,8.3,5.0,16.3,1.3,0.6,12.9,28.6,,1.3,0.6,2.0,.035,,0.3,-2.3,-1.9,0.1
54,Trevor Booker\booketr01,PF,29,BRK,71,1754,15.7,.554,.132,.186,8.7,25.5,17.2,12.9,2.0,1.2,16.6,18.7,,1.0,2.2,3.1,.086,,-0.9,0.3,-0.6,0.6
55,Avery Bradley\bradlav01,SG,26,BOS,55,1835,14.4,.548,.357,.120,4.0,16.2,10.1,11.0,1.8,0.5,9.7,21.9,,1.1,2.0,3.1,.081,,0.0,-0.5,-0.6,0.7
56,Corey Brewer\breweco01,SF,30,TOT,82,1281,9.1,.491,.339,.195,2.7,11.6,7.1,10.7,2.3,1.3,12.7,14.3,,0.0,1.2,1.2,.045,,-3.5,0.8,-2.7,-0.2
56,Corey Brewer\breweco01,SF,30,HOU,58,923,7.5,.491,.414,.194,2.5,11.0,6.7,9.0,1.9,1.1,12.7,12.9,,0.0,0.8,0.9,.045,,-4.0,0.6,-3.4,-0.3
56,Corey Brewer\breweco01,SF,30,LAL,24,358,13.3,.490,.198,.198,3.2,13.0,7.9,15.0,3.3,1.8,12.6,18.0,,0.0,0.3,0.3,.047,,-2.3,1.3,-1.0,0.1
57,Malcolm Brogdon\brogdma01,SG,24,MIL,75,1982,14.9,.555,.304,.198,2.8,9.6,6.3,24.3,2.2,0.5,14.1,18.5,,2.6,1.5,4.1,.100,,0.0,-0.4,-0.4,0.8
58,Aaron Brooks\brookaa01,PG,32,IND,65,894,9.5,.507,.427,.133,2.3,6.3,4.3,20.7,1.4,0.9,17.2,19.2,,-0.2,0.5,0.3,.016,,-2.4,-1.2,-3.7,-0.4
59,Anthony Brown\brownan02,SF,24,TOT,11,159,7.2,.430,.540,.000,5.3,16.9,11.0,7.6,1.5,0.5,10.7,15.6,,-0.2,0.2,0.0,.001,,-4.5,0.1,-4.4,-0.1
59,Anthony Brown\brownan02,SF,24,NOP,9,143,5.9,.415,.585,.000,4.4,14.8,9.6,5.9,1.7,0.6,10.9,14.2,,-0.2,0.2,0.0,-0.007,,-5.0,0.5,-4.5,-0.1
59,Anthony Brown\brownan02,SF,24,ORL,2,16,18.5,.500,.333,.000,13.2,35.0,23.8,23.0,0.0,0.0,10.0,27.5,,0.0,0.0,0.0,.076,,-0.1,-3.1,-3.2,0.0
60,Bobby Brown\brownbo02,PG,32,HOU,25,123,10.8,.509,.583,.033,0.0,5.3,2.7,17.6,0.4,0.0,7.6,22.7,,0.1,0.0,0.1,.040,,-0.1,-3.5,-3.6,0.0
61,Jaylen Brown\brownja02,SF,20,BOS,78,1341,10.3,.539,.319,.293,3.8,14.4,9.1,7.2,1.3,1.1,12.5,18.1,,0.2,1.3,1.5,.053,,-3.0,-0.8,-3.7,-0.6
62,Nicolás Brussino\brussni01,SG,23,DAL,54,521,10.7,.498,.674,.156,5.5,16.2,10.6,13.9,1.7,1.4,14.7,16.0,,0.0,0.6,0.6,.055,,-1.7,0.1,-1.6,0.1
63,Reggie Bullock\bullore01,SF,25,DET,31,467,11.7,.538,.570,.055,2.9,12.4,7.5,8.8,1.9,0.5,7.1,13.4,,0.4,0.5,1.0,.101,,-1.0,1.3,0.3,0.3
64,Trey Burke\burketr01,PG,24,WAS,57,703,10.8,.532,.275,.114,1.1,6.4,3.8,20.7,0.8,0.6,15.2,19.6,,0.3,0.3,0.5,.036,,-1.3,-1.8,-3.0,-0.2
65,Alec Burks\burksal01,SG,25,UTA,42,653,11.6,.501,.306,.315,3.1,17.7,10.6,7.5,1.4,0.6,11.0,22.7,,-0.1,0.9,0.8,.056,,-2.2,0.0,-2.3,0.0
66,Jimmy Butler\butleji01,SF,27,CHI,76,2809,25.1,.586,.198,.540,4.9,13.2,9.0,24.8,2.6,0.9,9.3,26.5,,10.1,3.8,13.8,.236,,5.6,1.7,7.3,6.6
67,Bruno Caboclo\cabocbr01,SF,21,TOR,9,40,14.6,.438,.375,.000,14.2,14.1,14.1,15.1,2.5,2.2,11.1,20.1,,0.0,0.1,0.1,.083,,0.2,0.8,1.0,0.0
68,José Calderón\caldejo01,PG,35,TOT,41,539,8.9,.506,.478,.090,3.0,12.2,7.5,23.3,1.0,0.2,22.7,14.4,,0.0,0.3,0.3,.023,,-2.6,-0.6,-3.2,-0.2
68,José Calderón\caldejo01,PG,35,LAL,24,292,9.1,.508,.442,.052,2.9,13.2,7.9,24.7,1.2,0.3,24.8,15.3,,-0.1,0.1,0.0,.000,,-2.4,-1.2,-3.6,-0.1
68,José Calderón\caldejo01,PG,35,ATL,17,247,8.7,.504,.526,.140,3.2,11.0,7.1,21.6,0.8,0.0,19.9,13.3,,0.1,0.2,0.3,.051,,-2.9,0.1,-2.8,0.0
69,Kentavious Caldwell-Pope\caldwke01,SG,23,DET,76,2529,12.8,.519,.471,.199,2.3,8.7,5.3,11.2,1.8,0.4,7.9,19.2,,2.0,2.5,4.5,.086,,-0.6,0.4,-0.2,1.1
70,Isaiah Canaan\canaais01,SG,25,CHI,39,592,8.1,.483,.543,.191,1.1,8.1,4.6,9.0,1.9,0.1,10.1,15.4,,0.0,0.6,0.5,.042,,-3.6,0.4,-3.3,-0.2
71,Clint Capela\capelca01,C,22,HOU,65,1551,21.4,.638,.000,.314,12.5,24.5,18.5,6.7,1.1,4.1,12.0,19.9,,3.8,2.1,5.9,.184,,1.3,-0.1,1.2,1.2
72,DeMarre Carroll\carrode01,SF,30,TOR,72,1882,11.9,.530,.582,.213,3.8,12.7,8.3,5.7,2.2,1.2,8.2,15.6,,1.7,2.1,3.8,.097,,-0.4,0.4,0.0,1.0
73,Vince Carter\cartevi01,SF,40,MEM,73,1799,11.7,.542,.604,.235,2.2,12.5,7.2,11.5,1.7,1.9,8.5,14.9,,1.9,2.1,4.0,.106,,-0.3,1.1,0.8,1.3
74,Michael Carter-Williams\cartemi01,PG,25,CHI,45,846,9.9,.437,.209,.252,3.0,16.6,9.8,20.0,2.3,2.2,16.3,20.9,,-1.0,1.3,0.2,.013,,-4.5,1.3,-3.2,-0.3
75,Omri Casspi\casspom01,PF,28,TOT,36,643,10.0,.526,.262,.177,4.9,15.2,10.1,8.6,1.8,0.4,14.1,14.4,,0.1,0.4,0.5,.038,,-2.6,-0.5,-3.2,-0.2
75,Omri Casspi\casspom01,PF,28,SAC,22,397,11.4,.511,.248,.179,5.9,20.2,13.1,10.1,1.3,0.2,11.9,16.3,,0.1,0.3,0.4,.043,,-1.8,-0.9,-2.6,-0.1
75,Omri Casspi\casspom01,PF,28,NOP,1,24,10.0,.667,.444,.000,4.4,4.4,4.4,0.0,0.0,0.0,18.2,20.3,,0.0,0.0,0.0,.015,,-2.0,-3.3,-5.3,0.0
75,Omri Casspi\casspom01,PF,28,MIN,13,222,7.5,.542,.263,.211,3.1,7.5,5.3,6.8,3.0,0.8,19.4,10.3,,0.0,0.2,0.1,.032,,-4.3,0.4,-3.9,-0.1
76,Willie Cauley-Stein\caulewi01,C,23,SAC,75,1421,16.3,.558,.004,.314,7.0,20.4,13.8,9.4,1.9,2.8,11.2,19.7,,1.4,1.5,2.9,.100,,-1.2,0.2,-1.0,0.3
77,Tyson Chandler\chandty01,C,34,PHO,47,1298,16.6,.703,.000,.544,12.5,33.2,22.6,3.3,1.2,1.5,18.7,11.2,,2.7,1.3,4.1,.151,,0.7,-0.3,0.3,0.8
78,Wilson Chandler\chandwi01,SF,29,DEN,71,2197,14.9,.545,.347,.207,5.2,17.8,11.6,9.8,1.1,1.1,10.0,22.0,,2.4,1.1,3.5,.077,,0.5,-1.5,-1.0,0.5
79,Marquese Chriss\chrisma01,PF,19,PHO,82,1743,12.3,.529,.354,.286,5.8,16.1,10.8,5.2,1.8,3.2,13.2,19.7,,0.3,1.5,1.8,.050,,-2.2,-0.1,-2.2,-0.1
80,Rakeem Christmas\chrisra01,PF,25,IND,29,219,10.4,.529,.000,.674,13.5,15.2,14.4,2.5,0.7,2.4,12.5,13.1,,0.3,0.2,0.5,.099,,-4.0,-1.0,-5.0,-0.2
81,Semaj Christon\chrisse01,PG,24,OKC,64,973,5.7,.387,.283,.139,2.2,7.8,4.9,18.1,1.4,0.6,15.4,12.2,,-0.7,0.8,0.1,.006,,-4.8,-0.3,-5.1,-0.8
82,Ian Clark\clarkia01,SG,25,GSW,77,1137,13.1,.575,.376,.134,2.3,9.0,5.8,11.2,1.7,0.6,10.7,19.5,,1.0,1.3,2.3,.099,,-1.0,-0.5,-1.5,0.1
83,Jordan Clarkson\clarkjo01,SG,24,LAL,82,2397,13.2,.526,.332,.157,2.2,9.3,5.6,14.4,1.8,0.3,12.5,23.3,,0.5,0.7,1.2,.024,,-0.9,-1.6,-2.5,-0.3
84,Norris Cole\coleno01,PG,28,OKC,13,125,5.4,.381,.250,.192,0.0,9.8,4.9,16.3,3.1,0.0,11.0,21.5,,-0.2,0.2,-0.1,-0.033,,-7.5,0.8,-6.7,-0.1
85,Darren Collison\collida01,PG,29,SAC,68,2063,15.3,.570,.245,.239,1.3,7.1,4.3,24.5,1.6,0.4,12.6,19.8,,3.1,0.8,3.9,.091,,0.3,-1.2,-0.9,0.6
86,Nick Collison\collini01,PF,36,OKC,20,128,12.9,.622,.043,.348,7.8,19.1,13.4,13.2,0.8,1.2,13.1,10.1,,0.3,0.1,0.4,.145,,-1.3,1.1,-0.2,0.1
87,Mike Conley\conlemi01,PG,29,MEM,69,2292,23.2,.604,.415,.365,1.5,10.8,6.0,34.5,2.1,0.8,11.8,26.3,,7.5,2.5,10.0,.209,,6.0,0.8,6.8,5.1
88,Pat Connaughton\connapa01,SG,24,POR,39,316,11.8,.645,.458,.125,3.5,14.8,9.1,12.7,0.9,0.5,18.3,13.0,,0.4,0.2,0.6,.090,,-0.4,-0.3,-0.7,0.1
89,Quinn Cook\cookqu01,PG,23,TOT,14,188,11.8,.579,.394,.076,0.6,3.6,2.0,22.8,1.1,0.0,16.0,19.6,,0.1,0.1,0.2,.047,,-1.6,-1.5,-3.1,-0.1
89,Quinn Cook\cookqu01,PG,23,DAL,5,77,6.9,.522,.560,.080,0.0,4.8,2.3,25.7,0.7,0.0,23.6,20.7,,-0.1,0.0,-0.1,-0.046,,-3.8,-2.4,-6.2,-0.1
89,Quinn Cook\cookqu01,PG,23,NOP,9,111,15.3,.614,.293,.073,0.9,2.9,1.9,20.7,1.3,0.0,10.6,18.9,,0.2,0.1,0.3,.110,,0.0,-1.0,-1.0,0.0
90,DeMarcus Cousins\couside01,C,26,TOT,72,2465,25.8,.562,.253,.468,7.0,29.2,18.2,25.8,2.0,3.4,13.5,36.5,,3.9,3.8,7.6,.149,,5.0,1.8,6.8,5.5
90,DeMarcus Cousins\couside01,C,26,SAC,55,1891,26.5,.562,.239,.491,7.1,28.3,17.8,27.4,2.0,3.6,13.2,37.5,,3.4,2.6,6.0,.153,,5.6,1.6,7.2,4.4
90,DeMarcus Cousins\couside01,C,26,NOP,17,574,23.2,.564,.306,.385,6.8,32.2,19.4,20.6,2.1,2.7,14.4,33.1,,0.5,1.1,1.6,.136,,3.0,2.5,5.5,1.1
91,Robert Covington\covinro01,SF,26,PHI,67,2119,13.2,.534,.563,.238,4.8,17.9,11.3,7.5,2.9,2.6,13.9,19.2,,0.0,3.2,3.1,.071,,-1.2,1.4,0.2,1.1
92,Allen Crabbe\crabbal01,SG,24,POR,79,2254,11.6,.602,.467,.192,0.9,10.2,5.6,6.1,1.2,0.7,8.1,14.9,,3.1,1.0,4.2,.089,,-0.7,-0.6,-1.3,0.4
93,Jamal Crawford\crawfja01,SG,36,LAC,82,2157,12.0,.525,.370,.233,0.9,5.7,3.3,15.2,1.4,0.5,12.3,22.7,,0.5,1.4,1.9,.043,,-0.8,-1.3,-2.1,0.0
94,Jordan Crawford\crawfjo02,SG,28,NOP,19,442,17.6,.582,.436,.119,0.9,7.2,4.1,22.7,1.2,0.4,9.8,25.5,,0.6,0.3,0.9,.102,,2.2,-0.9,1.3,0.4
95,Jae Crowder\crowdja01,SF,26,BOS,72,2335,14.9,.613,.547,.301,2.3,17.3,9.9,10.1,1.6,0.8,8.9,17.0,,4.1,2.5,6.7,.137,,1.0,-0.1,0.9,1.7
96,Dante Cunningham\cunnida01,PF,29,NOP,66,1649,10.2,.586,.504,.075,3.6,14.2,8.9,3.2,1.2,1.4,7.0,10.7,,1.4,1.6,3.0,.088,,-1.9,0.3,-1.6,0.2
97,Seth Curry\curryse01,PG,26,DAL,70,2029,15.5,.601,.458,.142,1.4,9.3,5.1,16.0,2.0,0.3,11.0,19.5,,2.9,1.7,4.6,.110,,0.8,0.4,1.2,1.7
98,Stephen Curry\curryst01,PG,28,GSW,79,2638,24.6,.624,.547,.251,2.7,11.4,7.3,31.2,2.6,0.5,13.0,30.1,,8.7,3.9,12.6,.229,,6.7,0.3,6.9,5.9
99,Troy Daniels\danietr01,SG,25,MEM,67,1183,10.4,.531,.717,.109,2.1,7.8,4.8,6.6,0.9,0.3,8.0,21.7,,0.5,0.8,1.3,.051,,0.2,-1.9,-1.8,0.0
100,Anthony Davis\davisan02,C,23,NOP,75,2708,27.5,.580,.088,.424,6.7,27.9,17.2,11.1,1.7,5.1,9.1,32.6,,5.9,5.1,11.0,.195,,4.4,1.4,5.9,5.4
101,Deyonta Davis\davisde01,C,20,MEM,36,238,10.6,.528,.000,.383,9.3,19.8,14.4,1.3,0.7,6.8,12.7,12.0,,0.1,0.4,0.5,.097,,-5.0,0.4,-4.6,-0.2
102,Ed Davis\davised01,PF,27,POR,46,789,11.5,.563,.000,.570,13.4,20.9,17.1,4.6,0.9,2.2,17.2,12.0,,1.0,0.7,1.7,.104,,-3.2,-0.8,-4.1,-0.4
