Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
57,Kwame Brown\brownkw01,PF,21,WAS,74,2239,15.7,.547,.003,.567,8.7,19.2,13.8,8.8,1.5,1.7,16.0,17.3,,2.9,2.0,4.9,.105,,0.0,-0.5,-0.6,0.8
58,P.J. Brown\brownpj01,PF,34,NOH,80,2753,15.7,.527,.001,.260,9.6,19.3,14.3,9.8,1.5,2.0,11.3,14.8,,4.7,3.4,8.1,.142,,0.3,0.4,0.7,1.9
59,Tierre Brown\brownti01,PG,24,NOH,3,17,-9.2,.521,.000,1.000,0.0,6.9,3.4,20.2,0.0,0.0,54.9,34.3,,-0.2,0.0,-0.2,-0.497,,-13.0,-8.6,-21.6,-0.1
60,Rick Brunson\brunsri01,PG,31,TOT,40,412,13.1,.497,.219,.295,2.3,7.6,4.9,32.8,3.2,0.5,21.8,16.5,,0.2,0.4,0.6,.075,,-1.3,1.2,-0.1,0.2
60,Rick Brunson\brunsri01,PG,31,TOR,3,10,18.3,.500,.000,.000,0.0,0.0,0.0,43.1,0.0,0.0,0.0,19.4,,0.0,0.0,0.0,.148,,5.5,0.8,6.3,0.0
60,Rick Brunson\brunsri01,PG,31,CHI,37,402,12.9,.497,.228,.307,2.4,7.8,5.0,32.6,3.2,0.6,22.4,16.4,,0.2,0.4,0.6,.073,,-1.4,1.2,-0.2,0.2
61,Kobe Bryant*\bryanko01,SG,25,LAL,65,2447,23.7,.551,.184,.452,4.7,12.0,8.3,24.4,2.4,0.8,10.8,29.1,,7.8,3.0,10.7,.210,,5.1,0.5,5.6,4.7
62,Greg Buckner\buckngr01,SG,27,PHI,53,703,7.4,.439,.251,.154,4.7,12.4,8.6,11.0,1.6,0.4,15.4,14.8,,-0.3,0.7,0.3,.024,,-3.8,0.3,-3.5,-0.3
63,Rodney Buford\buforro01,SF,26,SAC,22,141,6.2,.350,.036,.107,4.9,7.1,6.0,7.6,2.2,0.5,6.4,20.1,,-0.3,0.1,-0.2,-0.063,,-5.2,-2.0,-7.2,-0.2
64,Caron Butler\butleca01,SF,23,MIA,68,2030,10.7,.440,.067,.279,5.2,13.6,9.4,10.8,2.0,0.5,11.4,18.5,,-0.2,2.4,2.1,.050,,-2.9,0.1,-2.9,-0.4
65,Mitchell Butler\butlemi02,SG,33,WAS,41,552,9.3,.498,.242,.194,4.7,9.8,7.2,9.7,2.1,0.5,15.1,12.7,,0.2,0.3,0.5,.048,,-2.5,0.2,-2.3,0.0
66,Rasual Butler\butlera01,SF,24,MIA,45,675,14.0,.586,.432,.084,0.7,10.0,5.3,6.6,0.8,1.5,9.7,20.0,,1.0,0.5,1.6,.113,,0.8,-0.7,0.1,0.4
67,Žarko Čabarkapa\cabarza01,PF,22,PHO,49,570,8.4,.461,.162,.269,5.2,14.7,9.9,11.6,0.9,1.7,19.7,21.7,,-0.7,0.3,-0.4,-0.037,,-4.2,-1.4,-5.7,-0.5
68,Marcus Camby\cambyma01,C,29,DEN,72,2162,17.8,.511,.004,.248,10.9,27.4,19.0,9.6,2.0,6.1,13.9,14.3,,2.6,4.3,6.9,.154,,-0.1,2.5,2.5,2.5
69,Elden Campbell\campbel01,C,35,DET,65,892,13.8,.490,.000,.395,6.8,20.1,13.6,9.3,1.3,4.3,14.6,22.6,,0.1,2.0,2.1,.115,,-3.0,2.0,-1.0,0.2
70,Brian Cardinal\cardibr01,PF,26,GSW,76,1634,19.4,.626,.266,.582,6.9,15.0,10.9,10.7,2.2,0.9,12.6,18.9,,5.5,1.7,7.2,.212,,2.2,1.0,3.2,2.2
71,Matt Carroll\carroma01,SG,23,TOT,16,70,3.8,.510,.188,.375,1.6,8.2,4.9,4.6,0.8,0.0,24.4,16.5,,-0.1,0.0,0.0,-0.033,,-6.6,-1.5,-8.2,-0.1
71,Matt Carroll\carroma01,SG,23,POR,13,48,6.2,.547,.273,.182,0.0,7.4,3.7,3.4,0.0,0.0,14.4,13.7,,0.0,0.0,0.0,.011,,-3.9,-2.7,-6.6,-0.1
71,Matt Carroll\carroma01,SG,23,SAS,3,22,-1.5,.444,.000,.800,5.1,10.0,7.6,7.2,2.4,0.0,37.2,22.6,,-0.1,0.0,-0.1,-0.129,,-12.5,1.0,-11.5,-0.1
72,Anthony Carter\cartean01,PG,28,SAS,5,87,0.3,.297,.081,.000,2.6,11.4,7.1,23.3,2.5,0.0,24.5,26.0,,-0.5,0.2,-0.3,-0.176,,-9.9,-1.0,-10.9,-0.2
73,Maurice Carter\cartema01,SG,27,TOT,10,110,5.8,.479,.314,.571,2.0,9.5,5.7,5.8,0.0,0.0,17.0,21.7,,-0.1,0.0,0.0,-0.014,,-4.8,-3.2,-8.0,-0.2
73,Maurice Carter\cartema01,SG,27,LAL,4,50,7.1,.571,.214,.857,0.0,6.9,3.4,6.0,0.0,0.0,23.7,22.7,,0.0,0.0,0.0,.010,,-5.5,-3.1,-8.6,-0.1
73,Maurice Carter\cartema01,SG,27,NOH,6,60,4.8,.408,.381,.381,3.7,11.7,7.6,5.6,0.0,0.0,10.9,20.9,,-0.1,0.0,0.0,-0.035,,-4.3,-3.3,-7.5,-0.1
74,Vince Carter\cartevi01,SG,27,TOR,73,2785,20.0,.501,.167,.286,3.9,10.6,7.2,28.0,1.7,1.7,12.0,32.5,,2.6,3.4,6.0,.103,,3.5,0.2,3.6,3.9
75,Sam Cassell\cassesa01,PG,34,MIN,81,2838,22.8,.566,.146,.261,1.9,8.7,5.5,38.0,1.9,0.5,13.5,27.2,,8.8,3.3,12.1,.205,,4.1,0.3,4.4,4.6
76,Kelvin Cato\catoke01,PF,29,HOU,69,1743,13.2,.495,.000,.394,10.9,20.5,16.0,6.9,1.6,4.2,16.6,13.9,,1.1,3.5,4.6,.127,,-2.0,2.4,0.4,1.1
77,Tyson Chandler\chandty01,PF,21,CHI,35,782,14.2,.507,.006,.747,11.1,27.0,18.9,4.7,1.1,4.1,15.3,14.2,,0.7,1.2,1.9,.116,,-2.1,0.3,-1.8,0.0
78,Calbert Cheaney\cheanca01,SF,32,GSW,79,2067,10.6,.493,.017,.133,4.2,10.0,7.1,11.2,1.6,0.4,12.2,15.5,,1.0,1.3,2.3,.054,,-2.4,0.1,-2.3,-0.1
79,Doug Christie\chrisdo01,SG,33,SAC,82,2780,14.0,.544,.206,.250,2.9,10.4,6.7,18.6,2.8,1.0,16.9,14.9,,3.4,2.4,5.7,.099,,-0.3,1.1,0.8,2.0
80,Keon Clark\clarkke01,PF,28,UTA,2,27,8.8,.333,.000,.000,4.5,28.0,16.1,6.1,2.1,0.0,0.0,10.3,,0.0,0.0,0.0,.058,,-2.1,1.2,-0.9,0.0
81,Speedy Claxton\claxtsp01,PG,25,GSW,60,1595,17.3,.509,.042,.427,2.7,8.4,5.5,28.7,3.3,0.4,14.1,20.9,,2.6,1.6,4.2,.127,,-0.2,1.3,1.1,1.2
82,Mateen Cleaves\cleavma01,PG,26,CLE,4,92,6.8,.314,.043,.087,1.2,7.2,4.2,31.3,2.3,1.5,17.3,14.1,,-0.1,0.1,0.0,-0.024,,-4.8,-0.3,-5.2,-0.1
83,Derrick Coleman\colemde01,C,36,PHI,34,843,11.6,.471,.139,.251,6.3,20.3,13.4,9.9,1.5,2.4,16.5,19.2,,-0.4,1.2,0.8,.047,,-2.5,0.4,-2.1,0.0
84,Bimbo Coles\colesbi01,PG,35,MIA,22,170,1.8,.382,.000,.176,1.4,5.5,3.4,14.2,1.0,0.0,19.7,12.6,,-0.2,0.1,-0.1,-0.036,,-7.8,-0.7,-8.5,-0.3
85,Jason Collier\collija02,C,26,ATL,20,545,14.6,.558,.024,.515,7.6,15.4,11.5,5.5,1.1,1.5,13.3,19.5,,0.9,0.3,1.2,.105,,-1.7,-1.9,-3.6,-0.2
86,Jarron Collins\collija03,C,25,UTA,81,1732,11.1,.587,.003,.888,8.3,14.5,11.3,7.5,0.8,0.9,16.1,13.1,,3.1,1.1,4.2,.117,,-1.7,-0.3,-2.0,0.0
87,Jason Collins\collija04,C,25,NJN,78,2220,10.0,.497,.005,.479,7.6,13.6,10.6,10.8,1.6,1.9,17.3,11.9,,1.4,3.5,4.9,.105,,-2.9,1.3,-1.5,0.3
88,Brian Cook\cookbr01,C,23,LAL,35,442,14.0,.505,.035,.199,7.8,18.2,12.9,7.4,1.9,2.7,10.0,17.3,,0.5,0.7,1.1,.122,,-2.1,0.9,-1.1,0.1
89,Omar Cook\cookom01,PG,22,POR,17,139,4.7,.259,.037,.000,2.6,2.5,2.6,25.6,4.0,0.0,27.0,12.6,,-0.3,0.1,-0.2,-0.068,,-6.3,1.0,-5.4,-0.1
90,Chris Crawford\crawfch01,PF,28,ATL,56,1207,15.8,.544,.240,.253,5.5,10.9,8.2,7.0,1.6,1.2,9.5,21.8,,2.2,0.5,2.7,.107,,0.5,-2.0,-1.5,0.1
91,Jamal Crawford\crawfja01,SG,23,CHI,80,2811,15.9,.486,.395,.182,1.7,9.5,5.5,27.5,2.1,0.8,11.9,25.7,,1.9,2.1,4.1,.069,,1.9,-0.5,1.4,2.4
92,Austin Croshere\croshau01,PF,28,IND,77,1051,14.4,.549,.469,.339,6.7,20.8,13.7,8.5,1.3,1.0,13.5,18.3,,1.6,1.8,3.4,.156,,0.7,0.4,1.1,0.8
93,Eddy Curry\curryed01,PF,21,CHI,73,2154,14.8,.538,.001,.417,7.1,16.1,11.4,6.2,0.6,2.8,15.1,24.3,,1.1,1.8,3.0,.066,,-1.7,-1.1,-2.8,-0.5
94,Michael Curry\currymi01,SF,35,TOR,70,1229,3.6,.460,.077,.296,2.0,6.1,4.1,7.2,1.0,0.3,17.8,10.6,,-0.6,0.9,0.3,.013,,-6.6,0.4,-6.2,-1.3
