Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
134,Richie Frahm\frahmri01,SG,28,HOU,8,0,117,15,35,.429,8,22,.364,7,13,.538,.543,4,5,.800,0,10,10,6,1,0,4,8,42
135,Steve Francis\francst01,PG-SG,28,TOT,70,60,2393,333,765,.435,25,83,.301,308,682,.452,.452,314,399,.787,74,216,290,345,74,17,214,204,1005
135,Steve Francis\francst01,PG,28,ORL,46,45,1734,249,575,.433,18,70,.257,231,505,.457,.449,231,290,.797,60,159,219,262,51,11,156,142,747
135,Steve Francis\francst01,SG,28,NYK,24,15,659,84,190,.442,7,13,.538,77,177,.435,.461,83,109,.761,14,57,71,83,23,6,58,62,258
136,Channing Frye\fryech01,C,22,NYK,65,14,1572,305,640,.477,3,9,.333,302,631,.479,.479,189,229,.825,138,236,374,53,30,47,97,200,802
137,Dan Gadzuric\gadzuda01,C,27,MIL,74,0,885,171,309,.553,0,1,.000,171,308,.555,.553,41,89,.461,91,141,232,24,25,43,35,171,383
138,Deng Gai\gaide01,C,23,PHI,2,0,5,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
139,Reece Gaines\gainere01,PG,25,MIL,12,0,54,6,12,.500,0,2,.000,6,10,.600,.500,1,4,.250,0,0,0,3,1,0,1,1,13
140,Francisco García\garcifr01,SF,24,SAC,67,11,1301,130,325,.400,39,137,.285,91,188,.484,.460,78,101,.772,39,146,185,94,41,47,75,135,377
141,Kevin Garnett*\garneke01,PF,29,MIN,76,76,2957,626,1191,.526,8,30,.267,618,1161,.532,.529,396,489,.810,214,752,966,308,104,107,180,206,1656
142,Pat Garrity\garripa01,PF,29,ORL,57,0,938,101,242,.417,50,129,.388,51,113,.451,.521,30,37,.811,31,77,108,38,12,9,38,108,282
143,Pau Gasol\gasolpa01,PF,25,MEM,80,80,3135,600,1194,.503,3,12,.250,597,1182,.505,.504,425,617,.689,191,522,713,371,46,153,235,184,1628
144,Devean George\georgde01,SF,28,LAL,71,5,1542,170,425,.400,50,160,.313,120,265,.453,.459,58,86,.674,82,192,274,68,66,34,54,159,448
145,Eddie Gill\gilled01,PG,27,IND,41,0,122,10,45,.222,7,23,.304,3,22,.136,.300,18,23,.783,0,15,15,12,11,1,9,13,45
146,Manu Ginóbili*\ginobma01,SG,28,SAS,65,56,1813,309,669,.462,83,217,.382,226,452,.500,.524,280,360,.778,42,188,230,235,101,26,121,156,981
147,Gordan Giriček\giricgo01,SG,28,UTA,37,36,956,166,383,.433,18,59,.305,148,324,.457,.457,43,57,.754,15,55,70,63,16,4,63,87,393
148,Anthony Goldwire\goldwan01,PG,34,LAC,3,0,22,1,7,.143,0,2,.000,1,5,.200,.143,0,0,,0,1,1,2,0,0,1,0,2
149,Ryan Gomes\gomesry01,PF,23,BOS,61,33,1376,173,355,.487,3,9,.333,170,346,.491,.492,112,149,.752,102,196,298,58,35,5,55,83,461
150,Drew Gooden\goodedr01,PF,24,CLE,79,79,2174,334,652,.512,1,3,.333,333,649,.513,.513,176,258,.682,237,428,665,56,52,49,106,190,845
151,Ben Gordon\gordobe01,SG,22,CHI,80,47,2482,486,1152,.422,166,382,.435,320,770,.416,.494,211,268,.787,43,176,219,240,75,5,180,238,1349
152,Joey Graham\grahajo01,SF,23,TOR,80,24,1581,198,414,.478,29,87,.333,169,327,.517,.513,108,133,.812,57,187,244,60,37,13,92,228,533
153,Stephen Graham\grahast01,SG,23,TOT,22,0,175,21,54,.389,2,10,.200,19,44,.432,.407,14,15,.933,5,22,27,7,5,2,13,31,58
153,Stephen Graham\grahast01,SG,23,HOU,6,0,38,6,16,.375,1,5,.200,5,11,.455,.406,4,4,1.000,1,6,7,3,2,0,5,5,17
153,Stephen Graham\grahast01,SG,23,CHI,3,0,20,1,5,.200,1,4,.250,0,1,.000,.300,2,2,1.000,0,3,3,1,0,0,1,3,5
153,Stephen Graham\grahast01,SG,23,CLE,13,0,117,14,33,.424,0,1,.000,14,32,.438,.424,8,9,.889,4,13,17,3,3,2,7,23,36
154,Danny Granger\grangda01,SF,22,IND,78,17,1765,221,478,.462,30,93,.323,191,385,.496,.494,115,148,.777,131,253,384,90,58,62,80,211,587
155,Brian Grant\grantbr01,C,33,PHO,21,2,248,27,65,.415,0,0,,27,65,.415,.415,7,8,.875,11,46,57,7,5,3,7,45,61
156,Devin Green\greende01,SG,23,LAL,27,0,135,6,28,.214,0,2,.000,6,26,.231,.214,13,21,.619,10,14,24,7,3,0,5,13,25
157,Gerald Green\greenge01,SG,20,BOS,32,3,374,66,138,.478,6,20,.300,60,118,.508,.500,29,37,.784,10,31,41,18,13,4,22,41,167
158,Willie Green\greenwi01,SG,24,PHI,10,2,153,28,66,.424,10,19,.526,18,47,.383,.500,4,5,.800,1,14,15,5,2,0,12,13,70
159,Orien Greene\greenor01,PG,23,BOS,80,5,1235,100,253,.395,9,40,.225,91,213,.427,.413,45,68,.662,37,108,145,129,77,10,109,181,254
160,Adrian Griffin\griffad01,SG,31,DAL,52,45,1245,98,204,.480,0,2,.000,98,202,.485,.480,41,53,.774,75,152,227,89,51,9,39,113,237
161,Eddie Griffin\griffed01,C,23,MIN,70,27,1359,130,370,.351,16,82,.195,114,288,.396,.373,44,74,.595,107,282,389,40,13,148,43,125,320
162,Anthony Grundy\grundan01,SG,26,ATL,12,0,108,19,38,.500,5,15,.333,14,23,.609,.566,9,14,.643,1,16,17,9,7,0,9,14,52
163,Richard Hamilton\hamilri01,SG,27,DET,80,80,2825,649,1322,.491,55,120,.458,594,1202,.494,.512,256,303,.845,84,172,256,275,52,16,173,207,1609
164,Zendon Hamilton\hamilze01,C,30,TOT,12,0,49,7,14,.500,0,0,,7,14,.500,.500,12,18,.667,3,8,11,0,4,0,6,5,26
164,Zendon Hamilton\hamilze01,C,30,CLE,11,0,46,7,13,.538,0,0,,7,13,.538,.538,11,16,.688,3,8,11,0,3,0,6,4,25
164,Zendon Hamilton\hamilze01,C,30,PHI,1,0,3,0,1,.000,0,0,,0,1,.000,.000,1,2,.500,0,0,0,0,1,0,0,1,1
165,Anfernee Hardaway\hardaan01,SF,34,NYK,4,0,72,4,14,.286,0,1,.000,4,13,.308,.286,2,2,1.000,0,10,10,8,2,0,6,7,10
166,Matt Harpring\harprma01,SF,29,UTA,71,32,1944,322,678,.475,14,39,.359,308,639,.482,.485,227,313,.725,158,210,368,98,59,14,109,202,885
167,Al Harrington\harrial01,PF,25,ATL,76,76,2782,551,1220,.452,66,191,.346,485,1029,.471,.479,243,350,.694,132,391,523,238,85,14,195,301,1411
168,Othella Harrington\harriot01,C,32,CHI,72,23,824,135,273,.495,0,0,,135,273,.495,.495,77,123,.626,54,100,154,39,7,13,61,131,347
169,Devin Harris\harride01,PG,22,DAL,56,4,1275,190,405,.469,5,21,.238,185,384,.482,.475,169,236,.716,26,99,125,177,53,16,84,121,554
170,David Harrison\harrida01,C,23,IND,67,17,1034,148,294,.503,0,0,,148,294,.503,.503,89,174,.511,84,170,254,14,23,59,79,193,385
171,Jason Hart\hartja01,PG,27,SAC,66,0,818,86,221,.389,9,31,.290,77,190,.405,.410,37,56,.661,12,59,71,70,31,5,43,85,218
172,Udonis Haslem\hasleud01,PF,25,MIA,81,80,2491,300,591,.508,0,2,.000,300,589,.509,.508,157,199,.789,167,467,634,95,50,17,80,216,757
173,Trenton Hassell\hassetr01,SG,26,MIN,77,67,2514,286,616,.464,7,23,.304,279,593,.470,.470,131,176,.744,82,134,216,203,43,29,124,201,710
174,Chuck Hayes\hayesch01,PF,22,HOU,40,0,535,59,105,.562,0,1,.000,59,104,.567,.562,29,45,.644,67,112,179,14,26,14,12,76,147
175,Jarvis Hayes\hayesja01,SG,24,WAS,21,13,516,77,183,.421,17,47,.362,60,136,.441,.467,25,30,.833,19,57,76,27,16,1,22,38,196
176,Brendan Haywood\haywobr01,C,26,WAS,79,70,1879,222,432,.514,0,0,,222,432,.514,.514,131,224,.585,200,267,467,46,30,104,97,232,575
177,Luther Head\headlu01,SG,23,HOU,80,27,2310,254,630,.403,113,313,.361,141,317,.445,.493,86,123,.699,33,233,266,215,89,9,119,169,707
178,Alan Henderson\hendeal01,C,33,CLE,51,3,531,47,91,.516,0,0,,47,91,.516,.516,33,49,.673,60,77,137,10,9,12,22,58,127
179,Nenê\hilarne01,PF,23,DEN,1,0,3,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,0,0,0,0,0,2,1,0
180,Grant Hill*\hillgr01,SF,33,ORL,21,17,613,119,243,.490,2,8,.250,117,235,.498,.494,78,102,.765,15,65,80,48,24,6,35,50,318
181,Kirk Hinrich\hinriki01,PG,25,CHI,81,81,2955,451,1078,.418,126,341,.370,325,737,.441,.477,256,314,.815,29,259,288,514,94,21,188,251,1284
182,Julius Hodge\hodgeju01,SG,22,DEN,14,0,33,5,13,.385,0,0,,5,13,.385,.385,3,8,.375,5,2,7,6,2,0,8,7,13
183,Randy Holcomb\holcora01,SF,26,CHI,4,0,11,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,1,0,1,0,0,0,0,2,2
184,Robert Horry\horryro01,PF,35,SAS,63,3,1182,112,292,.384,53,144,.368,59,148,.399,.474,44,68,.647,71,171,242,79,43,51,41,115,321
185,Eddie House\houseed01,PG,27,PHO,81,0,1421,320,759,.422,123,316,.389,197,443,.445,.503,33,41,.805,15,117,132,148,42,12,76,96,796
186,Dwight Howard\howardw01,PF,20,ORL,82,81,3021,468,881,.531,0,2,.000,468,879,.532,.531,356,598,.595,288,734,1022,125,65,115,217,277,1292
187,Josh Howard\howarjo01,SF,25,DAL,59,58,1915,350,743,.471,27,63,.429,323,680,.475,.489,196,267,.734,123,248,371,111,68,26,79,167,923
188,Juwan Howard\howarju01,PF,32,HOU,80,80,2537,394,859,.459,0,4,.000,394,855,.461,.459,154,191,.806,168,367,535,112,49,8,133,235,942
189,Troy Hudson\hudsotr01,PG,29,MIN,36,0,800,127,333,.381,40,101,.396,87,232,.375,.441,48,52,.923,8,36,44,106,12,4,40,55,342
190,Larry Hughes\hughela01,SG,27,CLE,36,31,1281,192,469,.409,28,76,.368,164,393,.417,.439,146,193,.756,26,135,161,131,53,21,99,117,558
191,Kris Humphries\humphkr01,PF,20,UTA,62,2,619,77,203,.379,0,5,.000,77,198,.389,.379,34,65,.523,56,101,157,30,23,16,31,82,188
192,Lindsey Hunter\hunteli01,PG,35,DET,30,1,353,37,100,.370,11,43,.256,26,57,.456,.425,2,4,.500,10,30,40,62,19,1,20,44,87
193,Steven Hunter\huntest01,C,24,PHI,69,35,1312,175,291,.601,0,0,,175,291,.601,.601,71,138,.514,110,161,271,17,12,76,64,120,421
194,Andre Iguodala\iguodan01,SF,22,PHI,82,82,3086,344,688,.500,56,158,.354,288,530,.543,.541,263,349,.754,117,364,481,255,135,21,153,198,1007
195,Zydrunas Ilgauskas\ilgauzy01,C,30,CLE,78,78,2283,450,889,.506,0,5,.000,450,884,.509,.506,317,380,.834,245,346,591,91,38,136,155,280,1217
196,D.J. Mbenga\mbengdj01,C,25,DAL,43,1,237,32,60,.533,0,1,.000,32,59,.542,.533,10,20,.500,19,37,56,2,6,25,16,47,74
197,Allen Iverson*\iversal01,PG,30,PHI,72,72,3103,815,1822,.447,72,223,.323,743,1599,.465,.467,675,829,.814,44,188,232,532,140,10,248,121,2377
198,Royal Ivey\iveyro01,PG,24,ATL,73,66,978,116,264,.439,4,10,.400,112,254,.441,.447,24,33,.727,31,65,96,74,24,7,23,147,260
199,Jarrett Jack\jackja01,SG,22,POR,79,4,1599,189,428,.442,20,76,.263,169,352,.480,.465,128,160,.800,18,142,160,219,41,2,102,138,526
200,Bobby Jackson\jacksbo01,PG,32,MEM,71,15,1775,286,748,.382,129,332,.389,157,416,.377,.469,107,146,.733,44,179,223,195,61,1,101,155,808
201,Jermaine Jackson\jacksje01,PG,29,MIL,30,2,202,11,26,.423,1,4,.250,10,22,.455,.442,12,14,.857,8,19,27,25,4,1,13,19,35
202,Jim Jackson\jacksji01,SF,35,TOT,40,1,512,47,160,.294,18,74,.243,29,86,.337,.350,9,13,.692,11,65,76,35,12,6,35,51,121
202,Jim Jackson\jacksji01,SF,35,PHO,27,1,420,38,129,.295,14,63,.222,24,66,.364,.349,9,13,.692,11,53,64,31,10,6,30,46,99
202,Jim Jackson\jacksji01,SF,35,LAL,13,0,92,9,31,.290,4,11,.364,5,20,.250,.355,0,0,,0,12,12,4,2,0,5,5,22
203,Luke Jackson\jackslu02,SF,24,CLE,36,0,315,29,85,.341,12,36,.333,17,49,.347,.412,26,33,.788,16,24,40,25,11,2,31,30,96
204,Marc Jackson\jacksma02,C,31,TOT,64,10,1027,174,369,.472,1,2,.500,173,367,.471,.473,66,82,.805,86,131,217,44,13,8,65,126,415
204,Marc Jackson\jacksma02,C,31,NJN,37,0,433,66,148,.446,0,0,,66,148,.446,.446,38,48,.792,30,59,89,22,5,6,28,70,170
204,Marc Jackson\jacksma02,C,31,NOK,27,10,594,108,221,.489,1,2,.500,107,219,.489,.491,28,34,.824,56,72,128,22,8,2,37,56,245
205,Stephen Jackson\jacksst02,SG,27,IND,81,81,2910,472,1148,.411,117,339,.345,355,809,.439,.462,268,341,.786,48,264,312,225,104,43,203,195,1329
206,Jerome James\jamesje01,C,30,NYK,45,9,406,56,121,.463,0,0,,56,121,.463,.463,25,40,.625,39,52,91,12,3,23,51,104,137
207,LeBron James\jamesle01,SF,21,CLE,79,79,3361,875,1823,.480,127,379,.335,748,1444,.518,.515,601,814,.738,75,481,556,521,123,66,260,181,2478
208,Mike James\jamesmi01,PG,30,TOR,79,79,2925,576,1228,.469,169,382,.442,407,846,.481,.538,283,338,.837,45,217,262,460,72,3,206,214,1604
209,Antawn Jamison\jamisan01,SF,29,WAS,82,80,3288,660,1494,.442,147,373,.394,513,1121,.458,.491,217,297,.731,167,598,765,158,90,12,137,189,1684
210,Marko Jarić\jaricma01,PG,27,MIN,75,49,2102,226,566,.399,40,133,.301,186,433,.430,.435,95,138,.688,60,173,233,293,108,21,127,189,587
211,Šarūnas Jasikevičius\jasiksa01,PG,29,IND,75,15,1557,170,429,.396,86,236,.364,84,193,.435,.497,121,133,.910,19,134,153,227,40,4,116,108,547
212,Al Jefferson\jeffeal01,PF,21,BOS,59,7,1062,189,379,.499,0,4,.000,189,375,.504,.499,86,134,.642,97,202,299,30,30,46,62,166,464
213,Richard Jefferson\jefferi01,SF,25,NJN,78,78,3059,495,1005,.493,60,188,.319,435,817,.532,.522,471,580,.812,95,439,534,297,59,17,174,193,1521
214,Jared Jeffries\jeffrja01,PF,24,WAS,77,77,1951,187,415,.451,16,50,.320,171,365,.468,.470,99,168,.589,164,215,379,148,58,50,99,223,489
215,Amir Johnson\johnsam01,SF,18,DET,3,0,39,7,10,.700,2,3,.667,5,7,.714,.800,4,4,1.000,3,1,4,3,0,2,4,7,20
216,Anthony Johnson\johnsan02,PG,31,IND,75,53,1981,267,603,.443,51,155,.329,216,448,.482,.485,106,141,.752,31,137,168,324,63,22,115,132,691
217,DerMarr Johnson\johnsde03,SG,25,DEN,58,21,924,132,306,.431,56,160,.350,76,146,.521,.523,34,42,.810,19,77,96,55,25,26,46,86,354
218,Ervin Johnson\johnser02,C,38,MIL,18,0,81,7,17,.412,0,0,,7,17,.412,.412,1,2,.500,5,19,24,2,1,2,5,23,15
219,Joe Johnson\johnsjo02,SG,24,ATL,82,82,3340,632,1395,.453,128,360,.356,504,1035,.487,.499,261,330,.791,98,237,335,536,103,31,267,187,1653
220,Linton Johnson\johnsli01,SF,25,TOT,36,7,524,61,149,.409,13,36,.361,48,113,.425,.453,18,27,.667,40,82,122,14,12,12,28,61,153
220,Linton Johnson\johnsli01,SF,25,NJN,9,0,35,5,10,.500,0,0,,5,10,.500,.500,1,4,.250,0,7,7,2,2,0,4,7,11
220,Linton Johnson\johnsli01,SF,25,NOK,27,7,489,56,139,.403,13,36,.361,43,103,.417,.450,17,23,.739,40,75,115,12,10,12,24,54,142
221,Dahntay Jones\jonesda02,SF,25,MEM,71,4,967,109,263,.414,3,21,.143,106,242,.438,.420,60,93,.645,20,84,104,39,38,15,50,108,281
222,Damon Jones\jonesda01,PG,29,CLE,82,7,2089,190,491,.387,140,371,.377,50,120,.417,.530,32,50,.640,14,119,133,169,37,1,55,112,552
223,Dwayne Jones\jonesdw02,PF,22,BOS,14,0,87,4,10,.400,0,0,,4,10,.400,.400,6,13,.462,10,21,31,2,1,3,3,14,14
224,Eddie Jones\jonesed02,SG,34,MEM,75,75,2437,292,722,.404,133,374,.356,159,348,.457,.497,168,215,.781,35,244,279,177,131,27,93,201,885
225,Fred Jones\jonesfr01,SG,26,IND,68,2,1837,233,559,.417,63,187,.337,170,372,.457,.473,122,160,.763,18,152,170,154,55,20,107,142,651
226,James Jones\jonesja02,SF,25,PHO,75,24,1772,243,581,.418,110,285,.386,133,296,.449,.513,103,121,.851,44,209,253,57,38,49,35,142,699
227,Jumaine Jones\jonesju01,PF,26,CHA,76,42,2089,298,736,.405,115,335,.343,183,401,.456,.483,88,121,.727,105,271,376,63,68,22,74,200,799
228,Chris Kaman\kamanch01,C,23,LAC,78,78,2560,369,706,.523,0,2,.000,369,704,.524,.523,194,252,.770,187,563,750,79,45,108,176,269,932
229,Jason Kapono\kaponja01,SF,24,MIA,51,2,665,79,177,.446,21,53,.396,58,124,.468,.506,28,33,.848,12,59,71,37,7,3,20,89,207
230,Mario Kasun\kasunma01,C,25,ORL,28,0,213,31,69,.449,0,0,,31,69,.449,.449,18,23,.783,24,36,60,3,2,3,15,69,80
231,Viktor Khryapa\khryavi01,SF,23,POR,69,53,1492,158,342,.462,10,30,.333,148,312,.474,.477,77,111,.694,114,193,307,88,50,29,84,209,403
232,Jason Kidd*\kiddja01,PG,32,NJN,80,80,2975,366,905,.404,139,395,.352,227,510,.445,.481,194,244,.795,86,494,580,672,150,29,192,157,1065
233,Andrei Kirilenko\kirilan01,SF,24,UTA,69,63,2604,336,730,.460,36,117,.308,300,613,.489,.485,346,495,.699,161,391,552,299,102,220,203,162,1054
234,Linas Kleiza\kleizli01,PF,21,DEN,61,2,519,77,173,.445,2,13,.154,75,160,.469,.451,57,81,.704,38,78,116,15,10,13,16,87,213
235,Brevin Knight\knighbr01,PG,30,CHA,69,67,2351,308,772,.399,3,13,.231,305,759,.402,.401,252,314,.803,35,188,223,610,157,4,164,202,871
236,Yaroslav Korolev\korolya01,SF,18,LAC,24,0,127,9,30,.300,2,7,.286,7,23,.304,.333,7,10,.700,5,8,13,9,3,0,6,11,27
237,Kyle Korver\korveky01,SF,24,PHI,82,43,2563,327,761,.430,184,438,.420,143,323,.443,.551,101,119,.849,27,243,270,163,65,26,98,224,939
238,Nenad Krstić\krstine01,PF,22,NJN,80,80,2469,447,881,.507,1,4,.250,446,877,.509,.508,185,265,.698,182,331,513,88,32,63,133,297,1080
239,Toni Kukoč*\kukocto01,PF,37,MIL,65,0,1018,116,298,.389,45,147,.306,71,151,.470,.465,40,56,.714,26,124,150,139,33,17,66,87,317
240,Raef LaFrentz\lafrera01,PF,29,BOS,82,63,2033,238,552,.431,112,286,.392,126,266,.474,.533,51,75,.680,80,326,406,115,29,72,65,273,639
241,Maciej Lampe\lampema01,C,20,TOT,6,0,28,2,11,.182,0,0,,2,11,.182,.182,0,2,.000,4,5,9,2,0,0,3,2,4
241,Maciej Lampe\lampema01,C,20,NOK,2,0,16,0,4,.000,0,0,,0,4,.000,.000,0,0,,1,3,4,2,0,0,1,2,0
241,Maciej Lampe\lampema01,C,20,HOU,4,0,12,2,7,.286,0,0,,2,7,.286,.286,0,2,.000,3,2,5,0,0,0,2,0,4
242,David Lee\leeda02,SF,22,NYK,67,14,1129,137,230,.596,0,0,,137,230,.596,.596,71,123,.577,109,194,303,43,30,20,51,124,345
243,Voshon Lenard\lenarvo01,SG,32,TOT,26,6,458,75,191,.393,25,78,.321,50,113,.442,.458,16,31,.516,5,42,47,41,21,4,31,39,191
243,Voshon Lenard\lenarvo01,SG,32,DEN,12,6,238,42,103,.408,10,35,.286,32,68,.471,.456,5,13,.385,2,26,28,18,8,2,11,21,99
243,Voshon Lenard\lenarvo01,SG,32,POR,14,0,220,33,88,.375,15,43,.349,18,45,.400,.460,11,18,.611,3,16,19,23,13,2,20,18,92
244,Rashard Lewis\lewisra02,SF,26,SEA,78,77,2876,538,1151,.467,142,370,.384,396,781,.507,.529,350,428,.818,111,279,390,182,102,50,141,191,1568
245,Randy Livingston\livinra01,PG,30,CHI,5,0,22,0,2,.000,0,0,,0,2,.000,.000,0,0,,1,3,4,1,1,0,1,6,0
246,Shaun Livingston\livinsh01,PG,20,LAC,61,14,1525,149,349,.427,1,8,.125,148,341,.434,.428,53,77,.688,41,142,183,273,46,32,111,160,352
247,John Lucas III\lucasjo02,PG,23,HOU,13,0,107,14,36,.389,2,9,.222,12,27,.444,.417,0,0,,2,3,5,12,5,0,7,6,30
248,Tyronn Lue\luety01,PG,28,ATL,51,10,1234,192,418,.459,58,127,.457,134,291,.460,.529,118,138,.855,13,69,82,157,26,3,75,113,560
249,Arvydas Macijauskas\macijar01,SG,26,NOK,19,0,135,14,41,.341,3,12,.250,11,29,.379,.378,13,15,.867,3,7,10,5,7,0,8,10,44
250,Mark Madsen\madsema01,C,30,MIN,62,7,676,27,66,.409,0,7,.000,27,59,.458,.409,20,47,.426,50,91,141,11,23,17,26,114,74
251,Corey Maggette\maggeco01,SF,26,LAC,32,13,943,167,375,.445,24,71,.338,143,304,.470,.477,212,256,.828,28,141,169,66,19,4,78,95,570
252,Jamaal Magloire\magloja01,C,27,MIL,82,82,2465,287,615,.467,0,0,,287,615,.467,.467,178,333,.535,220,558,778,56,29,80,166,276,752
253,Stephon Marbury\marbust01,PG,28,NYK,60,60,2193,349,774,.451,33,104,.317,316,670,.472,.472,246,326,.755,25,150,175,382,63,4,157,143,977
254,Shawn Marion\mariosh01,PF,27,PHO,81,81,3263,716,1365,.525,96,290,.331,620,1075,.577,.560,241,298,.809,249,710,959,143,160,137,125,223,1769
255,Sean Marks\marksse01,PF,30,SAS,25,0,181,37,71,.521,0,3,.000,37,68,.544,.521,7,12,.583,12,31,43,7,5,7,7,21,81
256,Donyell Marshall\marshdo01,PF,32,CLE,81,0,2077,265,671,.395,128,395,.324,137,276,.496,.490,92,123,.748,105,387,492,60,59,41,90,160,750
257,Rawle Marshall\marshra01,SF,23,DAL,23,9,241,24,60,.400,1,3,.333,23,57,.404,.408,22,29,.759,8,23,31,10,8,7,15,17,71
258,Darrick Martin\martida01,PG,34,TOR,40,0,339,34,97,.351,16,40,.400,18,57,.316,.433,18,24,.750,2,18,20,57,17,0,15,42,102
259,Kenyon Martin\martike01,PF,28,DEN,56,49,1546,297,600,.495,5,22,.227,292,578,.505,.499,121,170,.712,93,260,353,79,43,52,72,171,720
260,Kevin Martin\martike02,SG,22,SAC,72,41,1913,262,546,.480,66,179,.369,196,367,.534,.540,188,222,.847,58,203,261,97,55,9,81,138,778
261,Desmond Mason\masonde01,SF,28,NOK,70,55,2102,275,690,.399,1,6,.167,274,684,.401,.399,206,302,.682,64,234,298,66,42,17,113,136,757
262,Jason Maxiell\maxieja01,PF,22,DET,26,0,159,23,54,.426,0,0,,23,54,.426,.426,14,42,.333,12,16,28,3,4,5,11,14,60
263,Sean May\mayse01,PF,21,CHA,23,1,398,70,171,.409,0,5,.000,70,166,.422,.409,49,64,.766,42,67,109,22,17,12,33,58,189
264,Rashad McCants\mccanra01,SG,21,MIN,79,12,1362,241,535,.450,67,180,.372,174,355,.490,.513,78,106,.736,29,114,143,63,44,22,86,176,627
265,Walter McCarty\mccarwa01,SF,31,LAC,36,1,353,33,99,.333,10,45,.222,23,54,.426,.384,12,21,.571,15,53,68,23,8,5,19,52,88
266,Antonio McDyess\mcdyean01,PF,31,DET,82,0,1733,285,560,.509,0,2,.000,285,558,.511,.509,68,122,.557,156,280,436,90,46,48,76,220,638
267,Tracy McGrady*\mcgratr01,SF,26,HOU,47,47,1745,410,1011,.406,73,234,.312,337,777,.434,.442,254,340,.747,46,261,307,225,59,41,120,88,1147
268,Jeff McInnis\mcinnje01,SG,31,NJN,28,1,486,63,143,.441,3,16,.188,60,127,.472,.451,20,29,.690,11,39,50,52,11,2,29,37,149
269,Aaron McKie\mckieaa01,PG,33,LAL,14,0,121,3,12,.250,0,2,.000,3,10,.300,.250,1,2,.500,3,17,20,11,5,0,2,7,7
270,Keith McLeod\mcleoke01,PG,26,UTA,66,32,1232,120,340,.353,24,82,.293,96,258,.372,.388,106,133,.797,11,67,78,151,42,9,76,131,370
271,Stanislav Medvedenko\medvest01,PF,26,LAL,2,0,6,1,2,.500,0,0,,1,2,.500,.500,0,0,,0,0,0,1,0,0,0,1,2
272,Chris Mihm\mihmch01,C,26,LAL,59,56,1541,230,459,.501,0,0,,230,459,.501,.501,144,201,.716,137,236,373,61,16,73,83,214,604
273,Aaron Miles\milesaa01,PG,22,GSW,19,0,118,6,18,.333,0,0,,6,18,.333,.333,4,4,1.000,0,14,14,24,4,1,11,13,16
274,C.J. Miles\milescj01,PG,18,UTA,23,0,203,28,76,.368,5,20,.250,23,56,.411,.401,18,24,.750,18,20,38,16,7,2,9,20,79
275,Darius Miles\milesda01,SF,24,POR,40,23,1286,235,510,.461,2,10,.200,233,500,.466,.463,87,163,.534,24,158,182,73,42,39,99,100,559
276,Darko Miličić\milicda01,C,20,TOT,55,1,767,119,234,.509,0,2,.000,119,232,.513,.509,28,50,.560,44,107,151,41,14,77,51,92,266
276,Darko Miličić\milicda01,C,20,DET,25,0,140,17,33,.515,0,2,.000,17,31,.548,.515,3,8,.375,10,18,28,9,3,15,15,25,37
276,Darko Miličić\milicda01,C,20,ORL,30,1,627,102,201,.507,0,0,,102,201,.507,.507,25,42,.595,34,89,123,32,11,62,36,67,229
277,Andre Miller\millean02,PG,29,DEN,82,82,2937,404,872,.463,5,27,.185,399,845,.472,.466,313,424,.738,92,259,351,674,106,18,256,213,1126
278,Brad Miller\millebr01,C,29,SAC,79,79,2923,434,877,.495,34,88,.386,400,789,.507,.514,280,338,.828,122,493,615,374,61,62,180,234,1182
279,Mike Miller\millemi01,SG,25,MEM,74,9,2268,354,760,.466,138,339,.407,216,421,.513,.557,168,210,.800,42,355,397,200,52,27,140,173,1014
280,Yao Ming*\mingya01,C,25,HOU,57,57,1949,467,900,.519,0,1,.000,467,899,.519,.519,337,395,.853,148,433,581,85,30,94,147,195,1271
281,Cuttino Mobley\moblecu01,SG,30,LAC,79,74,2979,429,1008,.426,83,245,.339,346,763,.453,.467,229,273,.839,50,291,341,238,93,36,145,208,1170
282,Nazr Mohammed\mohamna01,C,28,SAS,80,30,1389,190,377,.504,0,0,,190,377,.504,.504,113,144,.785,163,255,418,40,21,49,91,220,493
283,Sergei Monia\moniase01,SF,22,TOT,26,15,343,29,87,.333,9,34,.265,20,53,.377,.385,10,14,.714,11,41,52,19,7,5,12,41,77
283,Sergei Monia\moniase01,SF,22,POR,23,15,336,29,85,.341,9,33,.273,20,52,.385,.394,8,12,.667,11,40,51,19,6,5,12,41,75
283,Sergei Monia\moniase01,SF,22,SAC,3,0,7,0,2,.000,0,1,.000,0,1,.000,.000,2,2,1.000,0,1,1,0,1,0,0,0,2
284,Mikki Moore\mooremi01,C,30,SEA,47,1,583,54,124,.435,0,2,.000,54,122,.443,.435,46,62,.742,44,86,130,27,7,15,40,92,154
285,Terence Morris\morrite01,SF,27,ORL,22,0,192,16,49,.327,0,2,.000,16,47,.340,.327,3,3,1.000,6,32,38,4,6,5,7,19,35
