Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
11,David Andersen\anderda03,C,29,HOU,63,891,12.1,.497,.229,.197,6.7,20.6,13.4,8.1,0.9,1.0,9.1,20.2,,0.4,0.9,1.3,.070,,-2.0,-0.6,-2.6,-0.1
12,Antonio Anderson\anderan02,SF,24,OKC,1,15,-1.7,.333,.000,.000,7.9,0.0,3.8,0.0,0.0,0.0,25.0,12.0,,0.0,0.0,0.0,-0.104,,-7.6,-4.8,-12.4,0.0
13,Ryan Anderson\anderry01,PF,21,ORL,63,911,18.1,.574,.544,.211,9.2,16.2,12.8,7.1,1.4,1.1,11.7,24.4,,1.7,1.4,3.1,.161,,2.6,-0.3,2.3,1.0
14,Carmelo Anthony\anthoca01,SF,25,DEN,69,2634,22.2,.548,.125,.407,6.7,13.1,9.9,15.9,1.7,0.9,10.6,33.4,,5.6,2.4,7.9,.145,,3.5,-1.2,2.3,2.9
15,Joel Anthony\anthojo01,C,27,MIA,80,1322,10.2,.546,.000,.579,11.0,11.1,11.1,1.3,0.8,6.7,18.4,8.7,,1.0,2.0,3.1,.111,,-3.4,1.7,-1.7,0.1
16,Gilbert Arenas\arenagi01,PG,28,WAS,32,1169,18.7,.511,.294,.336,1.6,11.6,6.5,36.3,1.8,0.6,14.2,31.9,,0.9,0.9,1.8,.072,,2.9,-1.2,1.7,1.1
17,Trevor Ariza\arizatr01,SF,24,HOU,72,2629,13.3,.488,.407,.228,3.3,14.7,8.8,16.7,2.4,1.1,12.8,21.2,,0.1,3.1,3.2,.058,,-0.4,0.9,0.5,1.7
18,Hilton Armstrong\armsthi01,PF-C,25,TOT,33,335,6.9,.381,.013,.405,9.2,19.2,14.1,8.8,2.3,2.7,19.1,15.5,,-0.5,0.4,-0.1,-0.017,,-6.7,0.5,-6.1,-0.4
18,Hilton Armstrong\armsthi01,PF,25,NOH,18,239,7.5,.409,.000,.560,8.2,22.0,15.0,9.3,1.7,2.5,17.3,14.4,,-0.2,0.3,0.1,.010,,-6.4,0.6,-5.8,-0.2
18,Hilton Armstrong\armsthi01,C,25,SAC,6,56,8.4,.388,.000,.167,10.1,18.6,14.3,5.0,1.8,5.2,23.7,13.3,,-0.1,0.1,0.0,-0.012,,-4.0,1.0,-3.0,0.0
18,Hilton Armstrong\armsthi01,C,25,HOU,9,40,1.1,.280,.059,.118,13.8,3.0,8.6,11.5,6.4,0.0,21.9,25.3,,-0.2,0.1,-0.2,-0.185,,-12.0,-0.6,-12.6,-0.1
19,Carlos Arroyo\arroyca01,PG,30,MIA,72,1585,12.3,.529,.067,.240,1.9,7.7,4.8,22.2,1.2,0.3,11.5,13.9,,2.2,1.5,3.7,.113,,-1.5,0.1,-1.5,0.2
20,Darrell Arthur\arthuda01,PF,21,MEM,32,457,10.5,.449,.007,.205,9.4,18.7,14.0,4.9,1.6,2.3,12.1,17.4,,-0.1,0.4,0.3,.031,,-3.7,-0.4,-4.1,-0.2
21,Chucky Atkins\atkinch01,PG,35,DET,40,644,8.3,.477,.465,.172,0.9,4.8,2.7,21.6,1.4,0.0,15.9,14.4,,0.2,0.1,0.2,.017,,-2.9,-1.4,-4.3,-0.4
22,D.J. Augustin\augusdj01,PG,22,CHA,80,1472,11.2,.516,.409,.301,0.9,6.9,4.0,21.7,1.6,0.3,13.1,17.9,,1.1,1.7,2.8,.092,,-1.5,0.3,-1.1,0.3
23,Jeff Ayres\pendeje02,C,22,POR,39,405,12.1,.705,.000,.308,7.6,22.5,15.0,0.4,0.9,3.2,14.0,10.1,,0.8,0.6,1.3,.156,,-3.4,0.4,-3.0,-0.1
24,Kelenna Azubuike\azubuke01,SF,26,GSW,9,231,19.8,.623,.307,.318,5.7,14.2,9.9,6.8,1.0,2.8,6.5,19.9,,0.6,0.1,0.7,.148,,3.3,-1.1,2.1,0.2
25,Renaldo Balkman\balkmre01,SF,25,DEN,13,91,6.6,.339,.389,.333,5.1,23.9,14.6,10.6,4.5,1.7,22.5,13.0,,-0.2,0.2,0.0,-0.001,,-5.8,3.3,-2.4,0.0
26,Marcus Banks\banksma01,PG,28,TOR,22,244,15.3,.635,.329,.397,1.5,9.4,5.6,16.4,2.5,0.6,18.9,19.8,,0.4,0.1,0.5,.095,,-0.4,0.1,-0.3,0.1
27,Leandro Barbosa\barbole01,PG,27,PHO,44,786,14.0,.526,.373,.200,1.7,7.9,5.0,12.5,1.5,1.1,10.4,24.9,,0.7,0.4,1.1,.065,,-0.8,-1.3,-2.1,0.0
28,J.J. Barea\bareajo01,PG,25,DAL,78,1546,12.8,.526,.298,.171,1.3,9.5,5.4,26.1,1.2,0.3,15.3,19.9,,1.0,1.2,2.2,.069,,-0.6,-0.7,-1.3,0.3
29,Andrea Bargnani\bargnan01,PF,24,TOR,80,2799,15.5,.552,.284,.205,4.6,15.9,10.4,5.4,0.5,3.0,8.8,22.3,,3.3,0.9,4.2,.072,,0.9,-1.7,-0.8,0.9
30,Matt Barnes\barnema02,SF,29,ORL,81,2097,13.6,.576,.372,.262,6.1,18.0,12.3,10.1,1.5,1.1,15.3,16.2,,2.5,3.4,5.9,.135,,-0.1,1.3,1.3,1.7
31,Earl Barron\barroea01,C,28,NYK,7,232,14.7,.508,.000,.426,14.9,22.9,18.9,5.2,0.9,1.3,12.0,17.9,,0.3,0.2,0.4,.091,,-1.5,-2.9,-4.5,-0.1
32,Brandon Bass\bassbr01,PF,24,ORL,50,648,16.5,.556,.000,.270,10.0,12.6,11.3,5.1,1.0,3.1,10.6,20.9,,1.0,1.0,2.0,.147,,-0.7,0.1,-0.6,0.2
33,Tony Battie\battito01,C,33,NJN,15,134,6.1,.405,.100,.250,3.3,17.1,9.9,3.7,1.6,1.1,6.3,16.2,,-0.1,0.1,0.0,-0.014,,-6.2,-1.8,-8.0,-0.2
34,Shane Battier\battish01,SG,31,HOU,67,2168,11.1,.541,.624,.237,3.8,13.1,8.2,10.9,1.2,2.6,11.5,11.4,,2.2,2.1,4.3,.095,,0.1,1.4,1.5,1.9
35,Nicolas Batum\batumni01,SF,21,POR,37,918,17.3,.646,.493,.190,4.3,14.8,9.5,8.0,1.4,2.2,8.5,16.4,,2.4,1.1,3.5,.181,,2.8,1.1,3.9,1.4
36,Jerryd Bayless\bayleje01,SG,21,POR,74,1304,14.3,.534,.190,.501,1.7,9.8,5.7,22.1,1.1,0.3,13.8,24.9,,1.7,1.0,2.7,.098,,-0.7,-1.0,-1.7,0.1
37,Michael Beasley\beaslmi01,PF,21,MIA,78,2328,16.1,.505,.098,.231,6.3,18.8,12.6,7.8,1.8,1.7,10.3,25.8,,0.8,3.8,4.6,.095,,-0.9,0.1,-0.8,0.7
38,Rodrigue Beaubois\beaubro01,PG,21,DAL,56,700,18.5,.617,.368,.174,2.0,10.7,6.4,18.6,2.1,1.3,14.4,24.7,,1.1,0.8,2.0,.134,,1.3,0.2,1.5,0.6
39,Marco Belinelli\belinma01,SG,23,TOR,66,1121,12.6,.543,.417,.319,1.5,8.3,5.0,11.8,1.9,0.3,12.2,20.1,,0.9,0.2,1.2,.049,,-0.3,-1.0,-1.3,0.2
40,Charlie Bell\bellch01,SG,30,MIL,71,1611,7.9,.486,.451,.151,2.1,7.5,4.7,9.8,1.3,0.6,10.3,14.8,,0.1,1.9,2.0,.060,,-2.9,0.5,-2.4,-0.2
41,Raja Bell\bellra01,SG,33,TOT,6,180,13.8,.570,.443,.049,3.4,11.8,7.6,12.3,1.2,0.9,7.4,17.3,,0.3,0.2,0.5,.131,,1.5,1.8,3.3,0.2
41,Raja Bell\bellra01,SG,33,CHA,5,157,12.8,.533,.436,.055,3.9,12.1,8.1,11.3,1.4,1.0,8.2,18.2,,0.2,0.2,0.4,.113,,0.5,2.0,2.5,0.2
41,Raja Bell\bellra01,SG,33,GSW,1,23,20.6,.917,.500,.000,0.0,9.8,4.8,19.5,0.0,0.0,0.0,11.2,,0.1,0.0,0.1,.256,,8.0,0.7,8.7,0.1
42,Jonathan Bender\bendejo01,SF,29,NYK,25,292,10.8,.529,.390,.260,5.7,14.7,10.1,8.4,0.3,4.3,20.1,21.6,,-0.2,0.2,0.0,-0.001,,-3.3,-0.8,-4.1,-0.2
43,Mike Bibby\bibbymi01,PG,31,ATL,80,2195,12.7,.538,.503,.123,1.1,8.8,4.9,20.8,1.6,0.1,11.7,16.1,,3.0,1.7,4.8,.104,,0.1,-0.2,-0.2,1.0
44,Andris Biedriņš\biedran01,C,23,GSW,33,763,13.0,.561,.000,.182,9.1,29.0,18.9,10.1,1.3,4.1,17.8,10.1,,0.7,0.9,1.6,.101,,-1.9,1.7,-0.2,0.4
45,Chauncey Billups\billuch01,PG,33,DEN,73,2490,20.2,.601,.423,.532,1.2,9.3,5.3,26.1,1.7,0.3,13.0,24.3,,7.7,1.7,9.5,.182,,4.5,-0.8,3.7,3.6
46,DeJuan Blair\blairde01,PF,20,SAS,82,1494,17.7,.564,.004,.325,16.0,25.1,20.6,7.1,1.8,1.9,16.5,20.8,,1.8,2.8,4.6,.147,,-1.0,0.4,-0.7,0.5
47,Steve Blake\blakest01,PG,29,TOT,80,2159,11.6,.539,.563,.092,1.2,9.4,5.2,26.9,1.4,0.2,19.1,14.5,,1.9,1.4,3.3,.074,,-0.1,-0.4,-0.5,0.8
47,Steve Blake\blakest01,PG,29,POR,51,1397,11.2,.526,.583,.090,1.3,9.2,5.2,22.5,1.4,0.1,15.0,14.8,,1.3,1.1,2.4,.082,,0.1,0.1,0.2,0.8
47,Steve Blake\blakest01,PG,29,LAC,29,762,12.3,.569,.521,.096,0.9,9.6,5.2,34.9,1.4,0.4,26.6,14.1,,0.6,0.3,0.9,.058,,-0.5,-1.3,-1.8,0.0
48,Andray Blatche\blatcan01,PF,23,WAS,81,2256,17.6,.519,.044,.234,7.9,18.2,13.0,13.8,2.0,2.4,14.2,25.8,,0.8,2.6,3.4,.073,,0.2,0.4,0.6,1.5
49,Keith Bogans\boganke01,SF,29,SAS,79,1559,7.7,.542,.658,.168,1.9,11.2,6.6,8.5,1.5,0.6,14.2,11.0,,0.7,1.9,2.6,.081,,-2.7,1.5,-1.2,0.3
50,Andrew Bogut\bogutan01,C,25,MIL,69,2229,20.7,.540,.002,.260,10.1,26.4,17.9,10.3,0.9,6.2,11.4,23.3,,2.6,4.8,7.5,.161,,0.8,2.2,3.1,2.8
51,Matt Bonner\bonnema01,PF,29,SAS,65,1161,14.9,.581,.621,.129,5.3,16.1,10.8,9.0,1.4,1.5,9.0,17.0,,2.1,1.6,3.7,.153,,1.8,0.9,2.6,1.3
52,Josh Boone\boonejo01,PF,25,NJN,63,1045,13.7,.509,.000,.260,13.1,22.0,17.4,4.6,1.5,3.4,13.0,12.5,,0.7,1.1,1.8,.084,,-1.8,-0.2,-2.0,0.0
53,Carlos Boozer\boozeca01,PF,28,UTA,78,2673,21.3,.599,.000,.350,8.2,29.9,19.4,15.8,1.6,1.1,14.3,24.8,,5.3,4.6,9.9,.178,,2.4,1.1,3.4,3.7
54,Chris Bosh*\boshch01,C,25,TOR,70,2526,25.0,.592,.019,.509,9.9,25.2,17.7,11.5,0.9,2.1,10.7,28.7,,7.9,1.7,9.6,.182,,4.8,-1.2,3.6,3.6
55,Ryan Bowen\bowenry01,SF,34,OKC,1,8,31.3,1.064,.000,2.000,14.7,14.0,14.3,0.0,6.4,0.0,0.0,10.5,,0.1,0.0,0.1,.509,,4.1,7.7,11.8,0.0
56,Earl Boykins\boykiea01,PG,33,WAS,67,1117,12.9,.498,.149,.221,1.7,6.1,3.9,25.3,1.1,0.2,13.5,20.7,,0.6,0.3,1.0,.042,,-0.5,-2.0,-2.4,-0.1
57,Elton Brand\brandel01,PF,30,PHI,76,2297,15.7,.518,.001,.272,9.0,14.7,11.8,7.9,1.9,2.7,12.0,21.7,,1.6,1.9,3.5,.073,,-1.1,-0.7,-1.8,0.1
58,Corey Brewer\breweco01,SG,23,MIN,82,2482,12.1,.502,.250,.270,3.1,9.6,6.3,12.5,2.4,0.9,13.4,21.5,,-0.4,1.4,1.0,.020,,-2.1,-0.1,-2.2,-0.1
59,Ronnie Brewer\brewero02,SG,24,TOT,58,1742,12.5,.524,.072,.310,3.1,9.4,6.4,12.7,2.7,0.7,9.8,13.9,,1.6,2.2,3.7,.103,,-0.8,2.0,1.1,1.4
59,Ronnie Brewer\brewero02,SG,24,UTA,53,1662,12.8,.530,.075,.308,3.2,9.4,6.4,13.1,2.6,0.7,9.7,14.1,,1.7,2.1,3.8,.108,,-0.6,1.9,1.3,1.4
59,Ronnie Brewer\brewero02,SG,24,MEM,5,80,5.9,.329,.000,.385,1.5,8.8,5.1,4.9,3.8,0.0,11.6,9.4,,-0.1,0.1,0.0,-0.010,,-5.1,2.5,-2.6,0.0
60,Primož Brezec\brezepr01,C,30,TOT,21,95,4.9,.332,.000,.231,14.2,16.3,15.2,1.6,0.6,2.5,6.5,14.6,,-0.1,0.1,0.0,-0.007,,-7.4,-2.6,-10.0,-0.2
60,Primož Brezec\brezepr01,C,30,PHI,7,36,0.4,.180,.000,.154,19.4,20.0,19.6,0.0,1.5,2.2,0.0,17.6,,-0.1,0.0,-0.1,-0.113,,-10.7,-5.9,-16.6,-0.1
60,Primož Brezec\brezepr01,C,30,MIL,14,59,7.6,.474,.000,.308,11.0,14.2,12.5,2.6,0.0,2.7,11.9,12.9,,0.0,0.1,0.1,.057,,-5.4,-0.6,-6.0,-0.1
61,Jon Brockman\brockjo01,PF,22,SAC,52,654,12.4,.564,.000,.602,18.2,19.2,18.7,4.8,1.2,0.6,15.0,10.4,,1.2,0.5,1.7,.125,,-1.8,-1.2,-3.0,-0.2
62,Aaron Brooks\brookaa01,PG,25,HOU,82,2919,16.0,.549,.394,.224,2.0,6.6,4.2,25.6,1.2,0.3,13.7,25.7,,3.9,1.6,5.5,.091,,2.3,-1.6,0.7,1.9
63,Bobby Brown\brownbo02,PG,25,TOT,45,519,9.3,.441,.414,.063,2.0,6.6,4.3,27.5,1.5,0.1,15.9,25.4,,-0.7,0.2,-0.5,-0.050,,-2.7,-2.6,-5.3,-0.4
63,Bobby Brown\brownbo02,PG,25,NOH,22,328,10.0,.466,.434,.053,0.4,6.2,3.2,22.7,1.4,0.2,13.4,25.0,,-0.3,0.1,-0.2,-0.026,,-2.6,-2.2,-4.8,-0.2
63,Bobby Brown\brownbo02,PG,25,LAC,23,191,8.2,.397,.376,.082,4.8,7.3,6.1,35.7,1.6,0.0,20.0,26.1,,-0.4,0.1,-0.4,-0.092,,-2.8,-3.4,-6.2,-0.2
64,Derrick Brown\brownde04,SF,22,CHA,57,535,12.6,.520,.048,.490,7.1,10.4,8.8,6.0,2.1,1.5,9.6,17.2,,0.5,0.8,1.3,.114,,-1.7,1.1,-0.6,0.2
65,Devin Brown\brownde02,SG,31,TOT,50,1060,10.0,.500,.454,.238,3.2,10.6,6.8,9.1,1.6,0.4,13.5,19.8,,-0.2,0.6,0.4,.017,,-1.9,-0.8,-2.7,-0.2
65,Devin Brown\brownde02,SG,31,NOH,39,967,10.9,.522,.452,.265,3.2,10.1,6.6,9.0,1.6,0.4,13.6,19.8,,0.1,0.5,0.6,.031,,-1.4,-0.8,-2.2,0.0
65,Devin Brown\brownde02,SG,31,CHI,11,93,0.4,.278,.472,.000,2.4,15.3,9.0,10.9,1.7,0.8,12.2,19.8,,-0.4,0.1,-0.3,-0.129,,-8.0,-0.3,-8.3,-0.1
66,Kwame Brown\brownkw01,C,27,DET,48,660,7.9,.470,.008,.790,9.1,24.3,16.2,5.1,1.2,1.5,20.5,14.7,,-0.6,0.5,-0.1,-0.009,,-5.0,-0.6,-5.6,-0.6
67,Shannon Brown\brownsh01,SG,24,LAL,82,1700,12.4,.517,.319,.204,2.0,10.0,6.0,9.9,1.7,1.4,9.4,18.8,,1.1,2.3,3.4,.096,,-1.2,0.8,-0.4,0.7
68,Kobe Bryant*\bryanko01,SG,31,LAL,73,2835,21.9,.545,.192,.345,3.1,12.2,7.7,23.8,2.1,0.5,11.4,32.3,,5.4,4.0,9.4,.160,,3.9,0.2,4.1,4.4
69,Chase Budinger\budinch01,SF,21,HOU,74,1488,14.1,.545,.441,.154,2.8,14.6,8.5,9.7,1.2,0.5,7.4,19.4,,1.9,1.2,3.1,.100,,1.1,-0.7,0.5,0.9
70,Caron Butler\butleca01,SF-SG,29,TOT,74,2783,13.7,.507,.138,.300,4.3,14.9,9.5,9.2,2.2,0.7,11.9,22.1,,0.6,2.9,3.5,.061,,-1.3,0.0,-1.3,0.5
70,Caron Butler\butleca01,SF,29,WAS,47,1853,13.5,.506,.137,.304,4.2,15.6,9.8,9.6,1.9,0.6,12.6,22.0,,0.4,1.7,2.1,.054,,-1.1,-0.2,-1.3,0.3
70,Caron Butler\butleca01,SG,29,DAL,27,930,14.2,.509,.140,.291,4.5,13.3,8.9,8.5,2.7,0.7,10.5,22.3,,0.2,1.2,1.4,.075,,-1.6,0.3,-1.3,0.2
71,Rasual Butler\butlera01,SF,30,LAC,82,2702,10.7,.524,.497,.167,1.7,8.7,5.1,6.8,0.7,1.9,7.8,17.0,,1.8,0.9,2.7,.048,,-0.8,-1.1,-1.9,0.1
72,Andrew Bynum\bynuman01,C,22,LAL,65,1977,20.2,.608,.001,.379,10.1,20.4,15.3,5.8,0.9,3.6,12.5,20.8,,4.4,3.4,7.8,.188,,1.1,0.4,1.5,1.8
73,Will Bynum\bynumwi01,PG,27,DET,63,1667,13.8,.513,.103,.333,1.6,9.2,5.2,28.2,1.8,0.4,15.8,20.1,,1.3,0.6,1.9,.054,,-1.0,-1.3,-2.2,-0.1
74,José Calderón\caldejo01,PG,28,TOR,68,1817,16.5,.569,.301,.183,1.5,7.5,4.6,33.8,1.3,0.3,13.9,17.9,,4.2,0.0,4.2,.111,,2.5,-1.9,0.6,1.2
75,Marcus Camby\cambyma01,PF-C,35,TOT,74,2314,17.9,.501,.014,.244,12.7,31.9,22.2,12.3,2.2,4.8,14.1,12.8,,2.5,4.3,6.8,.142,,0.7,2.6,3.3,3.1
75,Marcus Camby\cambyma01,PF,35,LAC,51,1596,18.3,.497,.017,.256,12.0,32.9,22.4,14.4,2.2,4.6,13.9,13.0,,1.7,2.8,4.6,.137,,0.8,2.7,3.5,2.2
75,Marcus Camby\cambyma01,C,35,POR,23,718,17.0,.511,.007,.214,14.2,29.9,22.0,7.5,2.0,5.2,14.5,12.3,,0.8,1.5,2.3,.152,,0.4,2.5,2.9,0.9
76,Brian Cardinal\cardibr01,PF,32,MIN,29,267,6.9,.546,.250,.500,2.9,9.4,6.1,12.3,1.7,0.8,13.7,8.3,,0.3,0.1,0.4,.071,,-5.3,0.9,-4.4,-0.2
77,Rodney Carney\carnero01,SG,25,PHI,68,857,12.7,.515,.479,.223,3.5,15.5,9.4,6.7,1.5,1.8,6.3,17.6,,0.9,0.6,1.5,.082,,-0.6,-0.7,-1.3,0.2
78,DeMarre Carroll\carrode01,SF,23,MEM,71,795,8.5,.426,.027,.239,7.8,14.3,11.0,5.9,1.8,0.9,8.9,14.8,,-0.1,0.6,0.5,.031,,-3.8,-0.4,-4.2,-0.4
79,Matt Carroll\carroma01,SG,29,DAL,25,121,7.1,.437,.380,.120,3.8,7.5,5.7,7.7,2.1,0.0,11.7,22.7,,-0.2,0.1,-0.1,-0.029,,-6.1,-1.5,-7.6,-0.2
80,Anthony Carter\cartean01,PG,34,DEN,54,859,10.3,.482,.348,.072,2.3,9.6,6.0,26.6,2.3,1.1,23.7,12.6,,0.1,0.8,0.9,.051,,-1.7,0.9,-0.8,0.3
81,Vince Carter\cartevi01,SG,33,ORL,75,2310,17.1,.541,.319,.301,1.7,12.6,7.3,17.8,1.2,0.6,8.4,25.2,,4.4,3.0,7.4,.154,,1.6,0.4,2.0,2.3
82,Omri Casspi\casspom01,SF,21,SAC,77,1931,13.0,.529,.302,.259,4.4,16.5,10.4,7.7,1.4,0.6,11.6,19.4,,1.1,1.4,2.5,.063,,-0.3,-0.8,-1.1,0.4
83,Mario Chalmers\chalmma01,PG,23,MIA,73,1807,10.7,.519,.520,.242,1.6,7.1,4.4,21.0,2.7,0.5,19.7,16.3,,0.3,2.4,2.7,.072,,-2.3,1.1,-1.3,0.3
84,Tyson Chandler\chandty01,C,27,CHA,51,1163,12.5,.643,.000,.826,12.0,21.0,16.6,2.2,0.8,3.9,26.0,14.0,,0.9,2.0,2.9,.120,,-3.1,1.1,-2.0,0.0
85,Wilson Chandler\chandwi01,SG,22,NYK,65,2320,13.7,.534,.174,.186,4.5,12.7,8.5,9.8,1.0,1.6,10.4,20.2,,1.8,0.9,2.7,.057,,-1.0,-1.1,-2.1,0.0
86,Earl Clark\clarkea01,PF,22,PHO,51,383,8.5,.420,.033,.238,5.6,12.3,9.1,7.8,0.9,2.4,12.1,21.9,,-0.5,0.2,-0.3,-0.033,,-3.9,-1.6,-5.5,-0.3
87,Jarron Collins\collija03,C,31,PHO,34,261,3.7,.405,.000,.806,10.1,16.4,13.4,2.9,0.4,0.8,19.2,8.8,,-0.1,0.1,0.1,.010,,-5.4,-1.3,-6.7,-0.3
88,Jason Collins\collija04,C,31,ATL,24,115,0.9,.335,.043,.087,5.0,9.2,7.1,4.8,1.4,1.3,17.3,11.6,,-0.2,0.1,-0.1,-0.044,,-8.3,-0.5,-8.8,-0.2
89,Mardy Collins\collima01,SG,25,LAC,43,470,5.7,.404,.133,.164,3.2,9.2,6.2,14.1,2.5,0.2,18.9,16.3,,-0.8,0.3,-0.5,-0.049,,-6.3,0.5,-5.8,-0.4
90,Darren Collison\collida01,PG,22,NOH,76,2109,16.5,.546,.146,.221,2.2,8.6,5.3,32.9,1.9,0.1,18.9,23.1,,1.9,1.1,2.9,.067,,0.9,-1.8,-0.8,0.6
91,Nick Collison\collini01,C,29,OKC,75,1557,13.1,.616,.013,.346,11.5,16.7,14.2,3.7,1.2,2.3,15.0,12.1,,2.6,2.2,4.7,.146,,-1.9,0.8,-1.2,0.3
92,Mike Conley\conlemi01,PG,22,MEM,80,2569,13.9,.526,.255,.225,1.4,7.3,4.3,24.8,2.2,0.4,15.7,18.4,,2.6,1.3,4.0,.074,,0.0,-0.6,-0.6,0.9
93,Will Conroy\conrowi01,PG,27,HOU,5,36,-2.4,.276,.300,.200,0.0,9.9,4.8,28.0,0.0,0.0,26.9,18.3,,-0.2,0.0,-0.1,-0.192,,-10.7,-2.8,-13.5,-0.1
94,Brian Cook\cookbr01,PF,29,HOU,15,44,2.4,.403,.391,.304,2.5,21.6,11.7,3.7,0.0,3.3,18.7,32.2,,-0.2,0.0,-0.2,-0.191,,-8.9,-2.4,-11.3,-0.1
95,Daequan Cook\cookda02,SG,22,MIA,45,691,7.5,.422,.498,.099,1.5,12.3,7.0,9.8,1.1,1.2,8.3,19.6,,-0.7,0.8,0.1,.010,,-2.9,-0.4,-3.3,-0.2
96,Jamal Crawford\crawfja01,SG,29,ATL,79,2460,18.4,.573,.386,.285,1.6,8.0,4.8,16.1,1.3,0.4,9.9,25.8,,5.6,1.7,7.3,.143,,3.5,-1.1,2.4,2.7
97,Dante Cunningham\cunnida01,PF,22,POR,63,707,14.3,.517,.009,.224,9.4,18.7,14.0,3.3,1.9,2.5,6.0,16.8,,0.9,1.0,1.9,.129,,-2.0,0.2,-1.8,0.0
98,Eddy Curry\curryed01,C,27,NYK,7,62,-1.9,.456,.000,.810,7.2,16.8,11.9,0.0,0.0,1.2,31.3,30.2,,-0.4,0.0,-0.3,-0.258,,-14.4,-4.1,-18.5,-0.3
99,JamesOn Curry\curryja01,PG,24,LAC,1,0,,,,,,,,,,,,,,0.0,0.0,0.0,,,-6.4,-0.6,-7.0,0.0
100,Stephen Curry\curryst01,PG,21,GSW,80,2896,16.3,.568,.332,.175,1.8,12.0,6.8,24.6,2.5,0.5,16.5,21.8,,3.0,1.6,4.7,.077,,1.1,-0.5,0.7,2.0
101,Samuel Dalembert\dalemsa01,C,28,PHI,82,2124,16.8,.573,.000,.254,13.1,30.7,21.8,4.7,1.0,5.6,17.5,15.1,,2.3,3.0,5.2,.118,,-1.2,0.3,-0.9,0.6
102,Erick Dampier\dampier01,C,34,DAL,55,1280,14.0,.637,.014,.474,11.6,24.1,17.9,3.5,0.6,4.5,19.2,11.4,,1.8,2.0,3.7,.140,,-1.6,1.0,-0.6,0.5
103,Marquis Daniels\daniema01,SF,29,BOS,51,937,9.6,.526,.112,.225,3.6,8.7,6.2,11.1,1.5,0.5,13.3,15.8,,0.2,1.0,1.3,.064,,-2.9,0.2,-2.7,-0.2
104,Baron Davis\davisba01,PG,30,LAC,75,2523,17.4,.501,.292,.287,2.4,9.9,6.1,39.6,2.6,1.3,15.6,24.3,,2.5,2.1,4.5,.086,,1.5,0.0,1.5,2.2
