Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
163,Paul George\georgpa01,SG,20,IND,61,19,20.7,2.9,6.5,.453,0.7,2.3,.297,2.3,4.2,.537,.505,1.3,1.7,.762,0.6,3.1,3.7,1.1,1.0,0.4,1.1,2.1,7.8
164,Daniel Gibson\gibsoda01,SG,24,CLE,67,15,27.8,3.9,9.9,.400,1.8,4.4,.403,2.2,5.5,.398,.489,2.0,2.4,.822,0.4,2.3,2.6,3.0,0.7,0.3,1.2,2.3,11.6
165,Taj Gibson\gibsota01,PF,25,CHI,80,19,21.8,2.9,6.3,.466,0.0,0.1,.125,2.9,6.2,.472,.467,1.3,1.9,.676,2.0,3.7,5.7,0.7,0.5,1.3,0.9,2.5,7.1
166,Manu Ginóbili*\ginobma01,SG,33,SAS,80,79,30.3,5.5,12.7,.433,1.9,5.5,.349,3.6,7.2,.497,.509,4.5,5.1,.871,0.5,3.2,3.7,4.9,1.5,0.4,2.2,2.0,17.4
167,Ryan Gomes\gomesry01,SF,28,LAC,76,62,27.6,2.7,6.6,.410,0.9,2.8,.341,1.8,3.9,.459,.481,0.8,1.1,.718,0.8,2.5,3.3,1.6,0.8,0.2,0.7,2.1,7.2
168,Drew Gooden\goodedr01,PF,29,MIL,35,18,24.6,4.5,10.3,.431,0.1,0.6,.150,4.4,9.8,.447,.435,2.3,2.9,.794,2.1,4.7,6.8,1.3,0.6,0.5,1.3,2.8,11.3
169,Ben Gordon\gordobe01,SG,27,DET,82,27,26.0,4.1,9.4,.440,1.3,3.2,.402,2.8,6.1,.460,.510,1.7,2.0,.850,0.5,1.9,2.4,2.1,0.6,0.2,1.7,2.2,11.2
170,Eric Gordon\gordoer01,SG,22,LAC,56,56,37.7,7.6,16.9,.450,1.9,5.2,.364,5.7,11.8,.488,.506,5.1,6.2,.825,0.8,2.1,2.9,4.4,1.3,0.3,2.7,2.1,22.3
171,Marcin Gortat\gortama01,C,26,TOT,80,14,25.4,4.2,7.5,.561,0.0,0.1,.250,4.2,7.5,.563,.561,1.8,2.4,.725,1.9,6.0,7.9,0.9,0.5,1.1,1.0,2.4,10.2
171,Marcin Gortat\gortama01,C,26,ORL,25,2,15.8,1.8,3.2,.543,0.0,0.0,,1.8,3.2,.543,.543,0.5,0.7,.667,1.5,3.2,4.7,0.7,0.3,0.8,0.7,2.1,4.0
171,Marcin Gortat\gortama01,C,26,PHO,55,12,29.7,5.3,9.5,.563,0.0,0.1,.250,5.3,9.4,.566,.564,2.3,3.2,.731,2.0,7.3,9.3,1.0,0.5,1.3,1.2,2.5,13.0
172,Joey Graham\grahajo01,SF,28,CLE,39,8,15.0,2.1,4.6,.458,0.2,0.8,.300,1.9,3.8,.490,.483,0.7,0.9,.806,0.2,1.9,2.2,0.5,0.2,0.2,0.7,1.9,5.2
173,Stephen Graham\grahast01,SG,28,NJN,59,28,16.3,1.4,3.4,.405,0.1,0.4,.238,1.3,3.0,.425,.418,0.5,0.6,.816,0.3,1.8,2.1,0.7,0.2,0.0,0.6,1.8,3.4
174,Danny Granger\grangda01,SF,27,IND,79,79,35.0,6.8,15.9,.425,2.0,5.2,.386,4.8,10.8,.443,.487,5.0,5.9,.848,1.1,4.3,5.4,2.6,1.1,0.8,2.6,2.7,20.5
175,Aaron Gray\grayaa01,C,26,NOH,41,6,13.0,1.4,2.4,.566,0.0,0.0,,1.4,2.4,.566,.566,0.4,0.8,.500,1.4,2.7,4.2,0.4,0.3,0.3,0.8,2.3,3.1
176,Danny Green\greenda02,SG,23,SAS,8,0,11.5,2.1,4.4,.486,0.9,2.4,.368,1.3,2.0,.625,.586,0.0,0.0,,0.4,1.5,1.9,0.3,0.3,0.1,0.6,0.9,5.1
177,Jeff Green\greenje02,PF-SF,24,TOT,75,51,32.4,4.9,10.9,.449,0.9,2.8,.303,4.1,8.1,.499,.488,2.6,3.3,.811,1.0,3.8,4.8,1.4,0.7,0.5,1.3,2.8,13.3
177,Jeff Green\greenje02,PF,24,OKC,49,49,37.0,5.5,12.6,.437,1.1,3.8,.304,4.4,8.9,.493,.482,3.0,3.7,.818,1.2,4.4,5.6,1.8,0.8,0.4,1.6,2.9,15.2
177,Jeff Green\greenje02,SF,24,BOS,26,2,23.5,3.8,7.8,.485,0.3,1.0,.296,3.5,6.7,.514,.505,1.9,2.4,.794,0.6,2.7,3.3,0.7,0.5,0.6,0.9,2.6,9.8
178,Willie Green\greenwi01,SG,29,NOH,77,13,21.7,3.5,7.9,.443,0.7,2.0,.348,2.8,5.9,.476,.488,1.0,1.3,.780,0.3,1.8,2.1,1.0,0.5,0.2,0.9,1.9,8.7
179,Donté Greene\greendo01,SF,22,SAC,69,21,16.3,2.3,5.6,.404,0.7,2.2,.292,1.6,3.4,.478,.462,0.6,0.9,.662,0.7,1.4,2.1,0.7,0.5,0.3,0.9,1.3,5.8
180,Orien Greene\greenor01,SG,28,NJN,3,0,1.7,0.3,0.7,.500,0.0,0.0,,0.3,0.7,.500,.500,0.3,0.7,.500,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,1.0
181,Blake Griffin\griffbl01,PF,21,LAC,82,82,38.0,8.5,16.8,.506,0.1,0.3,.292,8.4,16.5,.510,.508,5.4,8.5,.642,3.3,8.8,12.1,3.8,0.8,0.5,2.7,3.1,22.5
182,Hamed Haddadi\haddaha01,C,25,MEM,31,0,5.4,1.0,1.9,.517,0.0,0.0,.000,1.0,1.8,.526,.517,0.5,0.7,.652,0.8,1.4,2.2,0.2,0.1,0.4,0.4,0.9,2.4
183,Richard Hamilton\hamilri01,SG,32,DET,55,39,27.2,5.2,12.2,.429,1.0,2.6,.382,4.2,9.6,.442,.470,2.7,3.1,.849,0.4,1.9,2.3,3.1,0.7,0.1,1.6,1.7,14.1
184,Tyler Hansbrough\hansbty01,PF,25,IND,70,29,21.9,4.1,8.8,.465,0.0,0.0,.000,4.1,8.7,.466,.465,2.8,3.6,.779,2.1,3.2,5.2,0.6,0.5,0.2,1.1,2.3,11.0
185,Luke Harangody\haranlu01,PF,23,TOT,49,0,13.1,1.6,4.2,.383,0.3,1.3,.242,1.3,2.9,.450,.422,0.4,0.5,.731,0.8,2.1,2.9,0.6,0.3,0.3,0.3,1.6,3.9
185,Luke Harangody\haranlu01,PF,23,BOS,28,0,8.6,1.0,2.5,.394,0.1,0.4,.200,0.9,2.2,.426,.408,0.2,0.3,.625,0.6,1.4,2.0,0.4,0.1,0.3,0.2,1.3,2.3
185,Luke Harangody\haranlu01,PF,23,CLE,21,0,19.0,2.4,6.4,.378,0.7,2.7,.250,1.8,3.8,.468,.430,0.7,0.9,.778,1.1,3.1,4.2,1.0,0.5,0.5,0.5,2.1,6.2
186,James Harden\hardeja01,SG,21,OKC,82,5,26.7,3.6,8.3,.436,1.4,4.0,.349,2.3,4.4,.514,.518,3.5,4.2,.843,0.5,2.6,3.1,2.1,1.1,0.3,1.3,2.5,12.2
187,Al Harrington\harrial01,PF,30,DEN,73,3,22.8,3.8,9.2,.416,1.6,4.5,.357,2.2,4.8,.473,.503,1.2,1.6,.735,1.0,3.5,4.5,1.4,0.5,0.1,1.5,2.8,10.5
188,Devin Harris\harride01,PG,27,TOT,71,70,31.7,4.8,11.5,.422,0.8,2.5,.322,4.0,8.9,.450,.458,4.7,5.7,.833,0.2,2.1,2.4,7.1,1.0,0.1,2.9,2.3,15.2
188,Devin Harris\harride01,PG,27,NJN,54,54,31.9,4.8,11.3,.425,0.6,2.0,.300,4.2,9.3,.452,.452,4.8,5.7,.840,0.2,2.2,2.4,7.6,1.1,0.1,2.9,2.4,15.0
188,Devin Harris\harride01,PG,27,UTA,17,16,31.2,4.9,11.8,.413,1.5,4.1,.357,3.4,7.7,.443,.475,4.5,5.6,.811,0.4,2.0,2.4,5.4,0.8,0.1,2.9,1.9,15.8
189,Manny Harris\harrima01,SG,21,CLE,54,15,17.3,2.0,5.4,.374,0.6,1.7,.370,1.4,3.6,.376,.433,1.3,1.7,.763,0.7,1.9,2.6,1.6,0.6,0.1,1.2,1.2,5.9
190,Mike Harris\harrimi01,PF,27,HOU,4,0,4.0,0.8,1.5,.500,0.0,0.0,,0.8,1.5,.500,.500,0.5,1.0,.500,0.5,0.8,1.3,0.3,0.0,0.3,0.3,0.5,2.0
191,Udonis Haslem\hasleud01,PF,30,MIA,13,0,26.5,3.4,6.6,.512,0.0,0.0,,3.4,6.6,.512,.512,1.2,1.5,.800,2.2,5.9,8.2,0.5,0.5,0.2,1.1,3.0,8.0
192,Spencer Hawes\hawessp01,C,22,PHI,81,81,21.2,3.3,7.0,.465,0.1,0.5,.243,3.1,6.6,.480,.473,0.6,1.1,.534,1.6,4.1,5.7,1.5,0.4,0.9,1.2,2.5,7.2
193,Chuck Hayes\hayesch01,C,27,HOU,74,63,28.1,3.3,6.3,.527,0.0,0.0,.000,3.3,6.2,.529,.527,1.3,1.9,.662,3.0,5.1,8.1,2.7,1.1,0.7,1.2,2.7,7.9
194,Gordon Hayward\haywago01,SF,20,UTA,72,17,16.9,2.0,4.1,.485,0.5,1.0,.473,1.5,3.0,.489,.544,1.0,1.3,.711,0.6,1.4,1.9,1.1,0.4,0.3,1.0,1.5,5.4
195,Lazar Hayward\haywala01,SF,24,MIN,42,0,10.0,1.3,3.7,.357,0.4,1.4,.283,0.9,2.2,.404,.412,0.8,1.0,.786,0.5,1.1,1.7,0.7,0.3,0.2,0.5,1.0,3.8
196,Brendan Haywood\haywobr01,C,31,DAL,72,8,18.5,1.8,3.1,.574,0.0,0.0,.000,1.8,3.1,.577,.574,0.9,2.5,.362,1.8,3.4,5.2,0.3,0.2,1.0,0.7,2.0,4.4
197,Luther Head\headlu01,PG,28,SAC,36,14,16.3,1.9,4.6,.415,0.7,1.8,.391,1.2,2.8,.430,.491,1.1,1.4,.780,0.4,1.2,1.7,1.9,0.3,0.3,0.9,1.2,5.6
198,Gerald Henderson\hendege02,SG,23,CHA,68,30,24.4,3.8,8.4,.454,0.1,0.5,.194,3.7,7.9,.472,.461,1.9,2.4,.785,0.7,2.3,3.0,1.5,0.7,0.5,0.9,1.7,9.6
199,Xavier Henry\henryxa01,SG,19,MEM,38,16,13.9,1.7,4.2,.406,0.1,0.4,.118,1.7,3.8,.441,.413,0.9,1.4,.635,0.2,0.7,1.0,0.5,0.3,0.1,0.3,1.3,4.3
200,Roy Hibbert\hibbero01,C,24,IND,81,80,27.7,5.1,11.0,.461,0.0,0.0,.000,5.1,10.9,.463,.461,2.5,3.4,.745,2.2,5.3,7.5,2.0,0.4,1.8,2.3,3.2,12.7
201,J.J. Hickson\hicksjj01,C,22,CLE,80,66,28.2,5.4,11.7,.458,0.0,0.1,.000,5.4,11.6,.461,.458,3.1,4.6,.673,2.7,6.0,8.7,1.1,0.6,0.7,2.2,2.7,13.8
202,Nenê\hilarne01,C,28,DEN,75,75,30.5,5.4,8.7,.615,0.0,0.1,.200,5.3,8.7,.618,.615,3.8,5.4,.711,1.9,5.7,7.6,2.0,1.1,1.0,1.8,3.2,14.5
203,George Hill\hillge01,PG,24,SAS,76,5,28.3,3.8,8.3,.453,1.0,2.7,.377,2.8,5.6,.490,.514,3.1,3.6,.863,0.3,2.3,2.6,2.5,0.9,0.3,1.3,2.0,11.6
204,Grant Hill*\hillgr01,SF,38,PHO,80,80,30.1,5.0,10.3,.484,0.6,1.4,.395,4.4,8.9,.498,.511,2.7,3.2,.829,1.0,3.3,4.2,2.5,0.8,0.4,1.7,2.3,13.2
205,Jordan Hill\hilljo01,C,23,HOU,72,11,15.6,2.4,4.9,.491,0.0,0.0,.000,2.4,4.9,.494,.491,0.8,1.2,.706,1.8,2.5,4.3,0.4,0.2,0.7,0.9,2.2,5.6
206,Kirk Hinrich\hinriki01,SG-PG,30,TOT,72,51,30.0,3.9,8.7,.446,1.0,2.6,.399,2.8,6.0,.467,.506,1.5,1.8,.841,0.3,2.2,2.5,4.0,1.0,0.2,1.7,2.6,10.2
206,Kirk Hinrich\hinriki01,SG,30,WAS,48,29,30.6,4.1,9.1,.452,0.9,2.3,.384,3.2,6.8,.475,.501,1.9,2.2,.876,0.3,2.4,2.7,4.4,1.2,0.2,1.8,2.5,11.1
206,Kirk Hinrich\hinriki01,PG,30,ATL,24,22,28.6,3.3,7.7,.432,1.3,3.2,.421,2.0,4.5,.440,.519,0.6,0.9,.667,0.3,1.9,2.2,3.3,0.8,0.3,1.5,2.8,8.6
207,Jrue Holiday\holidjr01,PG,20,PHI,82,82,35.4,5.4,12.2,.446,1.0,2.7,.365,4.5,9.5,.470,.487,2.1,2.5,.823,0.8,3.2,4.0,6.5,1.5,0.4,2.7,2.5,14.0
208,Ryan Hollins\holliry01,C,26,CLE,70,16,16.9,1.9,3.1,.598,0.0,0.0,,1.9,3.1,.598,.598,1.6,2.3,.681,1.0,1.7,2.7,0.4,0.3,0.6,1.0,2.8,5.3
209,Al Horford\horfoal01,C,24,ATL,77,77,35.1,6.7,12.0,.557,0.0,0.1,.500,6.6,11.9,.557,.558,1.9,2.4,.798,2.4,7.0,9.3,3.5,0.8,1.0,1.5,2.5,15.3
210,Eddie House\houseed01,SG,32,MIA,56,1,17.5,2.3,5.7,.399,1.2,3.1,.389,1.1,2.6,.411,.505,0.7,0.7,.950,0.2,1.5,1.6,1.1,0.6,0.1,0.5,1.2,6.5
211,Dwight Howard\howardw01,C,25,ORL,78,78,37.6,7.9,13.4,.593,0.0,0.1,.000,7.9,13.3,.597,.593,7.0,11.7,.596,4.0,10.1,14.1,1.4,1.4,2.4,3.6,3.3,22.9
212,Josh Howard\howarjo01,SF,30,WAS,18,10,22.7,3.2,9.0,.358,0.4,1.6,.241,2.8,7.4,.383,.380,1.6,2.6,.617,1.0,3.1,4.1,1.3,0.7,0.3,1.1,1.9,8.4
213,Juwan Howard\howarju01,PF,37,MIA,57,0,10.4,1.0,2.2,.440,0.0,0.0,,1.0,2.2,.440,.440,0.5,0.6,.829,0.6,1.5,2.1,0.4,0.2,0.1,0.4,1.1,2.4
214,Lester Hudson\hudsole01,PG,26,WAS,11,0,6.6,0.5,2.2,.250,0.4,1.4,.267,0.2,0.8,.222,.333,0.2,0.4,.500,0.1,0.4,0.5,1.5,0.4,0.1,0.6,0.9,1.6
215,Kris Humphries\humphkr01,PF,25,NJN,74,44,27.9,4.1,7.9,.527,0.0,0.0,.000,4.1,7.9,.527,.527,1.7,2.6,.665,3.0,7.4,10.4,1.1,0.4,1.1,1.4,2.3,10.0
216,Serge Ibaka\ibakase01,PF,21,OKC,82,44,27.0,4.1,7.5,.543,0.0,0.0,.000,4.1,7.5,.544,.543,1.7,2.2,.750,2.6,5.0,7.6,0.3,0.4,2.4,0.9,3.3,9.9
217,Andre Iguodala\iguodan01,SF,27,PHI,67,67,36.9,5.0,11.3,.445,0.9,2.7,.337,4.1,8.6,.479,.486,3.1,4.5,.693,0.9,4.9,5.8,6.3,1.5,0.6,2.1,1.6,14.1
218,Zydrunas Ilgauskas\ilgauzy01,C,35,MIA,72,51,15.9,2.3,4.4,.508,0.0,0.0,.000,2.3,4.4,.509,.508,0.5,0.6,.783,1.5,2.5,4.0,0.4,0.3,0.8,0.7,2.6,5.0
219,D.J. Mbenga\mbengdj01,C,30,NOH,41,0,8.0,0.6,1.2,.469,0.0,0.0,,0.6,1.2,.469,.469,0.3,0.4,.722,0.9,1.2,2.1,0.1,0.1,0.7,0.5,1.3,1.4
220,Ersan İlyasova\ilyaser01,PF,23,MIL,60,34,25.1,3.7,8.5,.436,0.6,2.0,.298,3.1,6.4,.479,.471,1.6,1.7,.894,1.8,4.3,6.1,0.9,0.9,0.4,1.1,2.7,9.5
221,Royal Ivey\iveyro01,SG,29,OKC,25,0,6.2,0.6,1.5,.421,0.3,0.6,.438,0.4,0.9,.409,.513,0.1,0.1,1.000,0.1,0.6,0.6,0.3,0.2,0.0,0.2,0.7,1.6
222,Jarrett Jack\jackja01,SG-PG,27,TOT,83,15,20.7,3.1,7.7,.408,0.4,1.3,.306,2.7,6.4,.429,.434,2.2,2.6,.850,0.2,1.8,2.1,2.9,0.7,0.1,1.3,1.2,8.9
222,Jarrett Jack\jackja01,PG,27,TOR,13,13,26.7,3.7,9.4,.393,0.3,1.8,.167,3.4,7.5,.449,.410,3.1,3.5,.870,0.5,2.8,3.2,4.5,1.1,0.0,2.6,1.9,10.8
222,Jarrett Jack\jackja01,SG,27,NOH,70,2,19.6,3.0,7.4,.412,0.4,1.2,.345,2.6,6.2,.425,.440,2.0,2.4,.845,0.2,1.7,1.9,2.6,0.6,0.1,1.1,1.1,8.5
223,Darnell Jackson\jacksda01,PF,25,SAC,59,2,8.2,1.3,2.7,.487,0.1,0.2,.273,1.3,2.5,.503,.497,0.5,0.8,.612,0.8,0.8,1.6,0.2,0.2,0.1,0.4,1.0,3.2
224,Stephen Jackson\jacksst02,SG,32,CHA,67,67,35.9,6.5,15.8,.411,1.8,5.4,.337,4.7,10.4,.449,.468,3.7,4.6,.816,0.8,3.7,4.5,3.6,1.2,0.4,3.1,2.4,18.5
225,Damion James\jamesda01,SF,23,NJN,25,9,16.1,1.8,4.1,.447,0.0,0.1,.000,1.8,4.0,.460,.447,0.7,1.1,.643,0.7,2.7,3.4,0.8,0.6,0.5,1.0,1.4,4.4
226,LeBron James\jamesle01,SF,26,MIA,79,79,38.8,9.6,18.8,.510,1.2,3.5,.330,8.4,15.3,.552,.541,6.4,8.4,.759,1.0,6.5,7.5,7.0,1.6,0.6,3.6,2.1,26.7
227,Antawn Jamison\jamisan01,PF,34,CLE,56,38,32.9,6.7,15.6,.427,1.6,4.7,.346,5.1,10.9,.462,.479,3.1,4.2,.731,1.5,5.2,6.7,1.7,0.9,0.5,1.4,2.4,18.0
228,Othyus Jeffers\jeffeot01,SG,25,TOT,17,1,18.9,1.8,3.8,.477,0.1,0.2,.250,1.8,3.6,.492,.485,1.8,2.7,.652,1.5,2.5,3.9,1.2,1.0,0.0,0.8,1.9,5.5
228,Othyus Jeffers\jeffeot01,SG,25,SAS,1,0,8.0,1.0,3.0,.333,0.0,0.0,,1.0,3.0,.333,.333,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0
228,Othyus Jeffers\jeffeot01,SG,25,WAS,16,1,19.6,1.9,3.9,.484,0.1,0.3,.250,1.8,3.6,.500,.492,1.9,2.9,.652,1.6,2.5,4.1,1.2,1.1,0.0,0.8,1.9,5.7
229,Al Jefferson\jeffeal01,C,26,UTA,82,82,35.9,8.0,16.1,.496,0.0,0.0,,8.0,16.1,.496,.496,2.7,3.5,.761,2.9,6.8,9.7,1.8,0.6,1.9,1.3,2.9,18.6
230,Richard Jefferson\jefferi01,SF,30,SAS,81,81,30.4,3.8,7.9,.474,1.7,3.8,.440,2.1,4.1,.504,.579,1.8,2.4,.759,0.7,3.2,3.8,1.3,0.5,0.4,1.1,2.0,11.0
231,Jared Jeffries\jeffrja01,PF,29,TOT,42,9,14.3,0.7,2.0,.349,0.0,0.2,.222,0.7,1.8,.364,.360,0.3,0.7,.414,1.5,1.3,2.8,0.9,0.7,0.4,0.5,1.8,1.8
231,Jared Jeffries\jeffrja01,PF,29,HOU,18,0,7.7,0.6,2.0,.306,0.1,0.3,.167,0.6,1.7,.333,.319,0.2,0.6,.400,1.1,0.8,1.9,0.6,0.4,0.2,0.2,1.2,1.5
231,Jared Jeffries\jeffrja01,PF,29,NYK,24,9,19.3,0.8,2.1,.380,0.0,0.1,.333,0.8,2.0,.383,.390,0.3,0.8,.421,1.8,1.6,3.4,1.0,1.0,0.6,0.7,2.3,2.0
232,Brandon Jennings\jennibr01,PG,21,MIL,63,61,34.4,5.7,14.7,.390,1.6,4.8,.323,4.2,9.9,.422,.443,3.2,3.9,.809,0.7,3.0,3.7,4.8,1.5,0.3,2.3,2.1,16.2
233,Eugene Jeter\jetereu01,PG,27,SAC,62,1,13.8,1.7,4.2,.409,0.1,0.5,.200,1.6,3.7,.437,.421,0.6,0.7,.902,0.1,1.0,1.1,2.6,0.5,0.0,0.8,0.9,4.1
234,Yi Jianlian\jianlyi01,PF,23,WAS,63,11,17.7,2.3,5.5,.418,0.0,0.2,.231,2.3,5.3,.425,.422,1.0,1.4,.681,1.3,2.7,3.9,0.4,0.4,0.5,0.8,1.8,5.6
235,Amir Johnson\johnsam01,PF,23,TOR,72,54,25.7,3.9,6.9,.568,0.0,0.0,.000,3.9,6.9,.569,.568,1.8,2.2,.788,2.6,3.8,6.4,1.1,0.7,1.2,1.0,3.7,9.6
236,Armon Johnson\johnsar02,PG,21,POR,38,0,7.3,1.2,2.7,.455,0.1,0.3,.417,1.1,2.3,.461,.480,0.3,0.6,.591,0.3,0.7,0.9,1.2,0.1,0.0,1.0,0.8,2.9
237,Chris Johnson\johnsch03,C,25,TOT,14,1,9.9,0.6,1.5,.429,0.0,0.0,,0.6,1.5,.429,.429,1.1,1.4,.750,0.9,1.4,2.3,0.2,0.2,0.6,0.7,1.5,2.4
237,Chris Johnson\johnsch03,C,25,POR,10,1,10.6,0.7,1.8,.389,0.0,0.0,,0.7,1.8,.389,.389,1.3,1.8,.722,1.1,1.6,2.7,0.2,0.3,0.6,0.8,1.8,2.7
237,Chris Johnson\johnsch03,C,25,BOS,4,0,8.0,0.5,0.8,.667,0.0,0.0,,0.5,0.8,.667,.667,0.5,0.5,1.000,0.3,1.0,1.3,0.3,0.0,0.8,0.5,0.8,1.5
238,James Johnson\johnsja01,SF,23,TOT,38,25,21.6,2.8,6.2,.456,0.2,0.9,.235,2.6,5.3,.493,.473,1.2,1.9,.662,1.0,2.8,3.7,2.3,0.9,1.0,1.7,2.5,7.1
238,James Johnson\johnsja01,SF,23,CHI,13,0,9.5,1.3,3.2,.415,0.2,0.7,.222,1.2,2.5,.469,.439,0.5,1.0,.462,0.5,1.4,1.8,1.1,0.6,0.7,1.4,1.9,3.2
238,James Johnson\johnsja01,SF,23,TOR,25,25,28.0,3.6,7.8,.464,0.2,1.0,.240,3.4,6.8,.497,.480,1.6,2.3,.707,1.2,3.5,4.7,3.0,1.0,1.1,1.8,2.8,9.2
239,Joe Johnson\johnsjo02,SG,29,ATL,72,72,35.5,7.1,16.1,.443,1.2,4.2,.297,5.9,12.0,.494,.481,2.7,3.4,.802,0.8,3.2,4.0,4.7,0.7,0.1,2.0,1.8,18.2
240,Trey Johnson\johnstr01,SG,26,TOT,8,0,11.8,1.5,4.1,.364,0.1,0.4,.333,1.4,3.8,.367,.379,1.1,1.3,.900,0.3,0.6,0.9,1.4,0.1,0.1,0.6,1.5,4.3
240,Trey Johnson\johnstr01,SG,26,TOR,7,0,11.6,1.4,4.3,.333,0.1,0.4,.333,1.3,3.9,.333,.350,1.0,1.1,.875,0.3,0.7,1.0,1.6,0.1,0.1,0.7,1.6,4.0
240,Trey Johnson\johnstr01,SG,26,LAL,1,0,13.0,2.0,3.0,.667,0.0,0.0,,2.0,3.0,.667,.667,2.0,2.0,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
241,Wesley Johnson\johnswe01,SG,23,MIN,79,63,26.2,3.4,8.6,.397,1.3,3.7,.356,2.1,5.0,.427,.473,0.8,1.2,.696,0.6,2.4,3.0,1.9,0.7,0.7,1.2,2.1,9.0
242,Dahntay Jones\jonesda02,SG,30,IND,45,2,13.1,2.2,4.8,.467,0.3,0.9,.359,1.9,3.9,.491,.500,1.5,2.0,.767,0.1,1.4,1.4,0.7,0.4,0.2,0.7,1.6,6.3
243,Dominique Jones\jonesdo02,SG,22,DAL,18,0,7.5,0.8,2.5,.311,0.0,0.2,.000,0.8,2.3,.341,.311,0.8,0.9,.824,0.3,1.1,1.4,1.1,0.3,0.2,0.6,0.4,2.3
244,James Jones\jonesja02,SF,30,MIA,81,8,19.1,1.8,4.3,.422,1.5,3.5,.429,0.3,0.7,.390,.600,0.7,0.9,.833,0.3,1.7,2.0,0.5,0.4,0.2,0.3,1.6,5.9
245,Solomon Jones\jonesso01,C,26,IND,39,0,13.5,1.3,3.1,.405,0.0,0.0,.000,1.3,3.1,.408,.405,1.1,1.6,.661,1.2,1.7,2.9,0.8,0.3,0.6,0.9,2.4,3.6
246,DeAndre Jordan\jordade01,C,22,LAC,80,66,25.6,2.9,4.3,.686,0.0,0.0,.000,2.9,4.3,.688,.686,1.2,2.7,.452,2.6,4.6,7.2,0.5,0.5,1.8,1.3,3.2,7.1
247,Chris Kaman\kamanch01,C,28,LAC,32,15,26.2,5.5,11.8,.471,0.0,0.0,,5.5,11.8,.471,.471,1.3,1.8,.754,1.6,5.4,7.0,1.4,0.5,1.5,1.8,2.3,12.4
248,Jason Kapono\kaponja01,SF,29,PHI,24,2,4.7,0.3,1.2,.250,0.0,0.3,.125,0.3,0.8,.300,.268,0.0,0.1,.500,0.1,0.3,0.5,0.2,0.1,0.0,0.1,0.2,0.7
249,Jason Kidd*\kiddja01,PG,37,DAL,80,80,33.2,2.7,7.5,.361,1.7,4.9,.340,1.0,2.6,.400,.472,0.8,1.0,.870,0.4,4.0,4.4,8.2,1.7,0.4,2.2,1.5,7.9
250,Andrei Kirilenko\kirilan01,SF,29,UTA,64,62,31.2,4.0,8.5,.467,0.6,1.5,.367,3.4,6.9,.489,.500,3.3,4.2,.770,1.6,3.5,5.1,3.0,1.3,1.2,1.8,1.8,11.7
251,Linas Kleiza\kleizli01,SF,26,TOR,39,23,26.5,4.6,10.4,.438,1.0,3.4,.298,3.6,7.1,.505,.486,1.1,1.7,.631,0.9,3.6,4.5,1.0,0.5,0.2,1.7,2.5,11.2
252,Kyle Korver\korveky01,SG,29,CHI,82,0,20.1,3.0,6.8,.434,1.5,3.5,.415,1.5,3.3,.455,.542,0.9,1.1,.885,0.1,1.7,1.8,1.5,0.4,0.2,0.7,1.9,8.3
253,Kosta Koufos\koufoko01,C,21,TOT,50,2,8.7,1.4,3.0,.453,0.0,0.0,.000,1.4,3.0,.459,.453,0.5,0.9,.558,1.1,1.5,2.6,0.1,0.2,0.5,0.6,1.2,3.2
253,Kosta Koufos\koufoko01,C,21,MIN,39,1,8.6,1.2,2.8,.435,0.0,0.1,.000,1.2,2.7,.443,.435,0.3,0.6,.500,1.1,1.4,2.5,0.2,0.2,0.5,0.6,1.3,2.7
253,Kosta Koufos\koufoko01,C,21,DEN,11,1,8.9,1.9,3.8,.500,0.0,0.0,,1.9,3.8,.500,.500,1.1,1.7,.632,1.4,1.6,3.0,0.0,0.2,0.5,0.5,0.8,4.9
254,Nenad Krstić\krstine01,C,27,TOT,71,67,22.1,3.3,6.4,.511,0.0,0.0,,3.3,6.4,.511,.511,1.6,2.1,.774,1.7,3.0,4.7,0.4,0.4,0.4,0.8,2.6,8.1
254,Nenad Krstić\krstine01,C,27,OKC,47,47,21.7,3.2,6.5,.498,0.0,0.0,,3.2,6.5,.498,.498,1.1,1.4,.803,1.6,2.8,4.4,0.4,0.4,0.4,0.7,2.3,7.6
254,Nenad Krstić\krstine01,C,27,BOS,24,20,23.0,3.3,6.1,.537,0.0,0.0,,3.3,6.1,.537,.537,2.5,3.3,.750,2.0,3.4,5.3,0.3,0.3,0.3,1.0,3.2,9.1
255,Carl Landry\landrca01,PF,27,TOT,76,26,26.4,4.5,9.0,.502,0.0,0.1,.000,4.5,9.0,.505,.502,2.8,3.8,.740,2.2,2.4,4.6,0.8,0.5,0.4,1.4,2.6,11.9
255,Carl Landry\landrca01,PF,27,SAC,53,16,26.5,4.5,9.1,.492,0.0,0.1,.000,4.5,9.1,.495,.492,2.9,4.1,.721,2.4,2.4,4.8,0.9,0.6,0.4,1.5,2.4,11.9
