Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
17,Carmelo Anthony\anthoca01,SF,26,DEN,50,1774,21.2,.547,.130,.431,5.2,19.3,12.4,14.3,1.2,1.3,11.0,32.5,,2.8,1.9,4.7,.127,,2.4,-1.0,1.4,1.5
17,Carmelo Anthony\anthoca01,SF,26,NYK,27,977,22.8,.575,.233,.351,4.8,16.5,10.6,15.3,1.3,1.1,9.4,31.0,,2.6,0.6,3.2,.157,,4.6,-1.7,2.9,1.2
18,Joel Anthony\anthojo01,C,28,MIA,75,1463,7.3,.583,.000,.737,9.0,12.4,10.8,2.2,0.4,5.0,21.5,5.3,,1.2,2.1,3.3,.107,,-3.2,1.6,-1.6,0.2
19,Gilbert Arenas\arenagi01,PG,29,TOT,70,1796,10.8,.471,.446,.208,1.4,10.7,6.1,25.3,2.1,0.9,18.1,24.7,,-1.6,2.2,0.5,.014,,-2.2,-0.3,-2.4,-0.2
19,Gilbert Arenas\arenagi01,PG,29,WAS,21,726,14.0,.505,.439,.203,0.9,10.4,5.5,27.5,2.1,1.3,16.5,26.2,,0.0,0.4,0.4,.025,,0.4,-1.2,-0.8,0.2
19,Gilbert Arenas\arenagi01,PG,29,ORL,49,1070,8.6,.444,.450,.213,1.8,11.0,6.5,23.8,2.2,0.7,19.3,23.7,,-1.6,1.7,0.2,.007,,-3.9,0.3,-3.6,-0.4
20,Trevor Ariza\arizatr01,SF,25,NOH,75,2600,11.3,.487,.356,.259,2.8,16.4,9.5,10.0,2.5,1.0,12.2,17.7,,-0.4,3.8,3.4,.062,,-1.7,1.3,-0.4,1.0
21,Hilton Armstrong\armsthi01,C,26,TOT,53,488,8.8,.508,.053,.434,9.5,21.6,15.4,4.2,1.9,3.3,23.6,10.9,,-0.1,0.6,0.5,.045,,-4.7,1.0,-3.7,-0.2
21,Hilton Armstrong\armsthi01,C,26,WAS,41,412,8.6,.519,.047,.359,10.4,21.5,15.8,3.5,1.9,3.0,25.2,10.6,,-0.1,0.4,0.4,.043,,-5.0,0.9,-4.2,-0.2
21,Hilton Armstrong\armsthi01,C,26,ATL,12,76,10.1,.457,.083,.833,4.8,22.0,13.5,7.8,2.1,5.0,15.5,12.1,,-0.1,0.1,0.1,.054,,-3.2,2.0,-1.2,0.0
22,Carlos Arroyo\arroyca01,PG,31,TOT,64,1185,9.0,.528,.253,.172,2.2,7.9,5.2,15.8,0.9,0.1,17.0,14.0,,0.5,1.1,1.7,.068,,-2.1,-0.2,-2.3,-0.1
22,Carlos Arroyo\arroyca01,PG,31,MIA,49,995,9.5,.541,.269,.147,1.6,7.5,4.8,15.3,0.7,0.1,14.5,13.9,,0.8,0.9,1.6,.078,,-1.7,-0.5,-2.2,0.0
22,Carlos Arroyo\arroyca01,PG,31,BOS,15,190,6.7,.447,.143,.343,4.8,9.8,7.4,18.6,2.0,0.0,29.7,14.5,,-0.2,0.3,0.1,.016,,-4.1,1.0,-3.0,-0.1
23,Darrell Arthur\arthuda01,PF,22,MEM,80,1609,15.7,.534,.010,.215,8.5,17.0,12.7,5.4,1.7,3.2,11.4,21.6,,1.5,2.2,3.8,.113,,-1.8,0.2,-1.6,0.2
24,Ömer Aşık\asikom01,C,24,CHI,82,989,11.8,.559,.000,1.028,13.7,22.3,18.1,4.7,1.1,4.3,23.8,12.5,,0.5,2.2,2.7,.130,,-3.6,1.8,-1.8,0.1
25,D.J. Augustin\augusdj01,PG,23,CHA,82,2757,15.9,.541,.348,.310,1.7,8.3,4.9,31.1,1.0,0.1,12.5,21.2,,4.9,1.3,6.2,.108,,1.7,-1.6,0.1,1.5
26,Luke Babbitt\babbilu01,SF,21,POR,24,137,1.0,.305,.291,.164,5.1,22.4,13.4,6.9,0.8,1.2,11.9,22.8,,-0.6,0.1,-0.4,-0.143,,-8.3,-2.5,-10.8,-0.3
27,Renaldo Balkman\balkmre01,SF,26,TOT,8,62,9.3,.542,.154,.308,3.7,9.1,6.5,4.7,3.2,2.4,6.3,11.3,,0.1,0.1,0.1,.114,,-5.0,0.9,-4.1,0.0
27,Renaldo Balkman\balkmre01,SF,26,DEN,5,44,12.8,.604,.000,.444,2.7,7.6,5.2,6.6,3.4,3.4,0.0,10.9,,0.1,0.1,0.2,.182,,-3.6,2.1,-1.5,0.0
27,Renaldo Balkman\balkmre01,SF,26,NYK,3,18,0.7,.375,.500,.000,6.3,12.8,9.5,0.0,2.8,0.0,20.0,12.3,,0.0,0.0,0.0,-0.050,,-8.6,-1.9,-10.5,0.0
28,Marcus Banks\banksma01,PG,29,TOR,3,22,6.8,.543,.000,4.000,0.0,5.5,2.7,17.2,2.3,0.0,26.6,15.3,,0.0,0.0,0.0,.011,,-6.6,0.1,-6.5,0.0
29,Leandro Barbosa\barbole01,SG,28,TOR,58,1395,15.3,.539,.326,.210,1.2,7.4,4.2,14.6,1.9,0.3,10.5,25.6,,1.4,0.1,1.5,.052,,0.4,-1.7,-1.3,0.2
30,J.J. Barea\bareajo01,PG,26,DAL,81,1669,14.8,.535,.291,.242,2.1,8.8,5.6,31.2,0.9,0.0,15.9,23.9,,1.9,1.4,3.2,.093,,0.5,-1.0,-0.5,0.6
31,Andrea Bargnani\bargnan01,C,25,TOR,66,2353,16.4,.533,.190,.298,3.6,13.9,8.6,8.8,0.7,1.5,10.3,28.2,,2.2,0.3,2.5,.052,,1.2,-2.6,-1.4,0.4
32,Matt Barnes\barnema02,SF,30,LAL,53,1020,14.6,.569,.384,.276,8.4,16.7,12.7,10.5,2.0,1.6,15.6,16.6,,1.4,1.6,3.0,.142,,-0.5,1.0,0.6,0.7
33,Earl Barron\barroea01,C,29,TOT,21,305,6.2,.361,.000,.242,12.1,17.2,14.6,5.8,1.4,1.5,12.7,18.9,,-0.6,0.3,-0.2,-0.039,,-6.3,-1.9,-8.1,-0.5
33,Earl Barron\barroea01,C,29,PHO,12,183,1.5,.301,.000,.392,10.1,15.2,12.6,3.0,1.7,1.6,15.5,17.5,,-0.5,0.1,-0.4,-0.106,,-9.1,-2.4,-11.5,-0.4
33,Earl Barron\barroea01,C,29,MIL,7,85,17.3,.475,.000,.054,16.0,14.1,15.1,9.2,1.3,1.9,5.0,22.0,,0.1,0.1,0.2,.130,,0.6,-0.6,0.0,0.0
33,Earl Barron\barroea01,C,29,POR,2,37,3.8,.295,.000,.182,12.7,34.6,23.1,12.2,0.0,0.0,20.2,18.8,,-0.1,0.0,-0.1,-0.093,,-8.0,-2.3,-10.4,-0.1
34,Brandon Bass\bassbr01,PF,25,ORL,76,1980,15.9,.571,.003,.361,8.1,16.7,12.5,5.0,0.7,2.0,11.5,19.8,,3.2,3.1,6.3,.153,,-0.3,0.5,0.2,1.1
35,Tony Battie\battito01,C,34,PHI,38,377,9.5,.489,.031,.146,5.2,25.1,15.1,4.8,0.7,3.0,10.5,13.9,,0.0,0.6,0.6,.075,,-4.1,0.8,-3.3,-0.1
36,Shane Battier\battish01,SF,32,TOT,82,2375,12.3,.567,.525,.183,4.4,13.7,9.0,11.1,1.5,2.4,12.6,11.7,,2.9,2.2,5.1,.103,,0.6,0.9,1.4,2.0
36,Shane Battier\battish01,SF,32,HOU,59,1818,12.9,.577,.551,.186,3.6,13.9,8.8,12.1,1.5,2.7,12.5,12.3,,2.3,1.7,4.0,.105,,0.8,1.1,1.9,1.8
36,Shane Battier\battish01,SF,32,MEM,23,557,10.6,.530,.416,.168,6.8,13.0,9.9,7.9,1.5,1.5,12.9,10.1,,0.5,0.6,1.1,.097,,-0.3,0.2,-0.1,0.3
37,Nicolas Batum\batumni01,SF,22,POR,80,2522,14.8,.563,.424,.203,5.1,12.8,8.8,8.1,1.5,1.6,8.6,17.8,,4.4,2.3,6.6,.126,,1.1,0.0,1.1,2.0
38,Jerryd Bayless\bayleje01,PG,22,TOT,71,1496,14.1,.536,.282,.398,2.0,11.3,6.6,27.6,1.3,0.3,17.3,22.1,,1.4,0.3,1.6,.053,,0.1,-1.9,-1.8,0.1
38,Jerryd Bayless\bayleje01,PG,22,NOH,11,149,7.2,.443,.286,.347,1.6,10.7,6.1,29.9,0.7,0.6,23.1,23.5,,-0.3,0.1,-0.2,-0.050,,-4.8,-2.5,-7.3,-0.2
38,Jerryd Bayless\bayleje01,PG,22,TOR,60,1347,14.9,.545,.282,.404,2.1,11.4,6.6,27.4,1.4,0.2,16.6,22.0,,1.7,0.1,1.8,.064,,0.6,-1.8,-1.2,0.3
39,Michael Beasley\beaslmi01,SF,22,MIN,73,2361,15.5,.510,.132,.234,5.4,14.1,9.6,12.3,1.1,1.7,12.4,28.3,,0.7,1.0,1.7,.035,,0.0,-1.8,-1.8,0.1
40,Rodrigue Beaubois\beaubro01,PG,22,DAL,28,496,11.4,.500,.372,.135,1.7,10.2,6.1,21.9,2.1,1.2,16.6,26.7,,-0.4,0.7,0.2,.022,,-3.2,0.5,-2.7,-0.1
41,Marco Belinelli\belinma01,SG,24,NOH,80,1957,12.1,.560,.469,.181,1.1,8.4,4.7,8.0,1.1,0.3,9.4,20.0,,1.9,1.5,3.4,.084,,0.2,-0.8,-0.6,0.7
42,Charlie Bell\bellch01,SG,31,GSW,19,171,4.7,.357,.488,.093,3.9,8.1,6.0,10.1,1.8,0.4,11.8,13.1,,-0.2,0.0,-0.1,-0.040,,-4.2,-0.8,-5.0,-0.1
43,Raja Bell\bellra01,SG,34,UTA,68,2097,8.2,.528,.413,.218,1.8,8.4,5.1,8.3,1.4,0.5,11.0,12.6,,1.2,0.5,1.7,.040,,-2.4,-0.7,-3.1,-0.6
44,Mike Bibby\bibbymi01,PG,32,TOT,80,2285,10.9,.570,.604,.108,0.9,9.2,5.1,17.9,1.2,0.3,14.3,14.6,,2.2,1.8,4.0,.085,,-0.6,-0.4,-0.9,0.6
44,Mike Bibby\bibbymi01,PG,32,ATL,56,1674,11.7,.570,.580,.104,1.1,9.1,5.1,18.9,1.2,0.3,12.8,15.0,,1.9,1.2,3.1,.089,,-0.3,-0.3,-0.6,0.6
44,Mike Bibby\bibbymi01,PG,32,WAS,2,29,1.1,.111,.444,.000,0.0,12.2,5.9,37.8,1.8,0.0,10.0,15.2,,-0.1,0.0,-0.1,-0.161,,-8.4,-0.7,-9.1,-0.1
44,Mike Bibby\bibbymi01,PG,32,MIA,22,582,9.0,.601,.698,.127,0.4,9.1,5.0,14.1,1.0,0.4,19.4,13.3,,0.4,0.6,1.0,.084,,-1.0,-0.5,-1.5,0.1
45,Andris Biedriņš\biedran01,C,24,GSW,59,1397,12.1,.526,.000,.117,11.5,23.3,17.3,6.0,1.9,2.8,16.9,10.6,,1.1,1.5,2.6,.088,,-2.5,0.2,-2.3,-0.1
46,Chauncey Billups\billuch01,PG,34,TOT,72,2310,18.7,.617,.457,.528,1.3,8.1,4.7,25.8,1.5,0.5,15.3,22.3,,6.6,1.4,8.0,.166,,3.7,-1.2,2.6,2.7
46,Chauncey Billups\billuch01,PG,34,DEN,51,1646,18.6,.634,.444,.535,0.9,7.7,4.4,25.1,1.6,0.6,16.3,21.4,,4.7,1.1,5.8,.171,,3.8,-0.9,2.9,2.1
46,Chauncey Billups\billuch01,PG,34,NYK,21,664,19.1,.582,.484,.512,2.2,9.0,5.6,27.4,1.4,0.2,13.2,24.3,,1.9,0.2,2.1,.155,,3.4,-1.8,1.6,0.6
47,DeJuan Blair\blairde01,PF,21,SAS,81,1734,17.1,.524,.003,.235,14.8,22.9,18.9,7.1,2.8,1.7,14.9,20.1,,1.5,3.2,4.8,.132,,-1.2,0.7,-0.5,0.7
48,Steve Blake\blakest01,PG,30,LAL,79,1581,7.5,.500,.631,.098,1.4,9.5,5.6,15.0,1.3,0.1,18.6,11.3,,0.3,1.5,1.8,.055,,-2.6,0.2,-2.3,-0.1
49,Andray Blatche\blatcan01,PF,24,WAS,64,2172,16.9,.497,.019,.296,9.3,18.7,13.8,11.7,2.3,1.8,13.7,25.5,,0.3,2.1,2.4,.053,,-0.3,-0.5,-0.9,0.6
50,Eric Bledsoe\bledser01,PG,21,LAC,81,1841,10.8,.499,.239,.274,4.4,9.8,7.1,24.2,2.6,1.1,26.3,17.9,,-1.3,1.6,0.3,.008,,-2.4,0.2,-2.2,-0.1
51,Keith Bogans\boganke01,SG,30,CHI,82,1461,9.0,.559,.772,.104,1.6,10.1,5.9,10.1,1.4,0.5,11.3,11.4,,1.4,2.2,3.6,.118,,-1.5,1.4,-0.2,0.7
52,Andrew Bogut\bogutan01,C,26,MIL,65,2297,16.7,.496,.005,.292,9.8,27.1,18.3,10.4,1.1,5.8,13.0,19.6,,0.3,5.1,5.4,.112,,-1.0,2.4,1.3,1.9
53,Matt Bonner\bonnema01,PF,30,SAS,66,1432,13.5,.617,.620,.116,5.0,14.2,9.7,6.2,0.9,1.0,6.5,13.4,,3.0,1.4,4.4,.147,,1.7,0.2,1.9,1.4
54,Trevor Booker\booketr01,PF,23,WAS,65,1063,15.3,.582,.004,.399,10.2,17.0,13.5,5.2,1.4,3.0,11.3,13.9,,1.8,0.8,2.6,.119,,-0.6,-0.3,-0.9,0.3
55,Carlos Boozer\boozeca01,C,29,CHI,59,1882,18.8,.542,.000,.289,8.3,26.3,17.6,14.3,1.3,0.7,13.5,26.9,,1.9,3.9,5.8,.149,,0.2,0.8,1.0,1.4
56,Chris Bosh*\boshch01,PF,26,MIA,77,2795,19.4,.569,.024,.446,6.4,20.0,13.6,8.9,1.1,1.4,9.8,23.5,,6.1,4.3,10.3,.177,,1.4,-0.2,1.3,2.3
57,Earl Boykins\boykiea01,PG,34,MIL,57,862,17.6,.526,.202,.233,2.0,5.5,3.7,30.9,2.4,0.3,11.8,23.9,,1.1,1.1,2.3,.125,,2.1,0.4,2.4,1.0
58,Craig Brackins\brackcr01,PF,23,PHI,3,33,0.1,.250,.313,.000,7.0,7.0,7.0,4.6,1.6,0.0,0.0,22.3,,-0.1,0.0,-0.1,-0.154,,-8.4,-4.1,-12.5,-0.1
59,Avery Bradley\bradlav01,PG,20,BOS,31,162,2.2,.360,.075,.179,3.2,9.3,6.5,11.9,3.0,0.0,18.1,26.1,,-0.8,0.3,-0.5,-0.139,,-10.8,-0.3,-11.1,-0.4
60,Elton Brand\brandel01,PF,31,PHI,81,2809,18.5,.553,.001,.278,9.7,18.0,13.9,7.1,1.7,2.9,8.4,19.7,,5.1,4.4,9.4,.161,,0.7,0.6,1.3,2.4
61,Corey Brewer\breweco01,SF-SG,24,TOT,69,1510,11.0,.482,.230,.393,4.2,8.9,6.5,9.1,3.3,0.8,13.2,18.8,,-0.1,1.3,1.1,.036,,-3.5,1.2,-2.3,-0.1
61,Corey Brewer\breweco01,SF,24,MIN,56,1362,10.3,.471,.227,.391,3.6,9.0,6.2,8.6,3.3,0.8,13.1,18.4,,-0.4,1.0,0.6,.023,,-3.8,1.0,-2.8,-0.3
61,Corey Brewer\breweco01,SG,24,DAL,13,148,17.6,.573,.255,.412,9.9,8.4,9.1,13.3,3.9,1.0,14.2,22.2,,0.3,0.3,0.5,.163,,-0.8,2.6,1.8,0.1
62,Ronnie Brewer\brewero02,SG,25,CHI,81,1781,13.8,.518,.063,.311,3.7,13.2,8.6,12.1,3.2,0.9,10.2,13.9,,1.7,3.8,5.4,.147,,-1.3,3.7,2.4,2.0
63,Jon Brockman\brockjo01,C,23,MIL,63,677,9.6,.567,.000,.628,12.4,19.4,15.8,4.2,1.1,0.3,16.7,10.0,,0.8,1.0,1.9,.132,,-4.1,0.2,-3.9,-0.3
64,Aaron Brooks\brookaa01,PG,26,TOT,59,1284,13.1,.489,.402,.239,1.8,5.2,3.5,28.9,1.3,0.2,13.2,25.9,,0.7,0.4,1.1,.040,,-0.3,-2.7,-3.0,-0.3
64,Aaron Brooks\brookaa01,PG,26,HOU,34,811,11.7,.465,.437,.214,1.5,5.6,3.6,25.2,1.3,0.2,11.5,26.1,,0.1,0.3,0.4,.023,,-1.3,-2.8,-4.1,-0.4
64,Aaron Brooks\brookaa01,PG,26,PHO,25,473,15.6,.533,.335,.285,2.2,4.4,3.3,35.3,1.4,0.2,16.4,25.7,,0.6,0.1,0.7,.070,,1.3,-2.4,-1.1,0.1
65,Derrick Brown\brownde04,SF,23,TOT,49,576,12.9,.588,.076,.458,8.5,12.2,10.3,9.5,1.8,1.4,18.2,15.5,,0.5,0.5,1.0,.083,,-1.4,-0.1,-1.6,0.1
65,Derrick Brown\brownde04,SF,23,CHA,41,488,12.4,.565,.053,.416,7.9,13.0,10.4,9.9,1.8,1.3,17.3,15.6,,0.3,0.4,0.8,.074,,-1.7,0.0,-1.6,0.0
65,Derrick Brown\brownde04,SF,23,NYK,8,88,16.0,.717,.222,.722,11.6,7.9,9.7,6.9,2.3,1.7,22.8,15.5,,0.2,0.1,0.2,.130,,-0.2,-1.1,-1.2,0.0
66,Kwame Brown\brownkw01,C,28,CHA,66,1714,12.8,.550,.000,.616,10.3,21.6,15.9,4.1,0.8,1.8,12.6,14.9,,1.8,1.7,3.5,.097,,-1.9,-0.9,-2.8,-0.3
67,Shannon Brown\brownsh01,SG,25,LAL,82,1568,13.6,.518,.330,.157,2.6,8.5,5.7,10.0,2.3,0.8,9.8,22.2,,1.1,1.9,3.1,.093,,-0.9,0.2,-0.8,0.5
68,Kobe Bryant*\bryanko01,SG,32,LAL,82,2779,23.9,.548,.217,.356,3.5,13.3,8.5,26.7,1.9,0.3,11.4,35.1,,6.8,3.5,10.3,.178,,5.4,-0.2,5.2,5.0
69,Chase Budinger\budinch01,SF,22,HOU,78,1738,14.2,.534,.418,.210,3.4,15.0,9.2,11.5,1.2,0.7,8.5,19.9,,2.2,1.2,3.4,.095,,0.6,-0.8,-0.2,0.8
70,Caron Butler\butleca01,SF,30,DAL,29,867,14.2,.523,.172,.233,3.1,12.5,8.0,9.1,1.7,0.7,10.5,25.1,,0.2,1.0,1.2,.067,,-0.8,0.0,-0.9,0.2
71,Rasual Butler\butlera01,SG,31,TOT,47,770,6.2,.446,.574,.114,1.5,10.1,5.9,5.3,0.5,1.5,8.8,15.8,,-0.5,0.3,-0.1,-0.009,,-2.3,-1.5,-3.8,-0.4
71,Rasual Butler\butlera01,SG,31,LAC,41,744,5.9,.433,.571,.119,1.6,10.3,6.0,5.5,0.6,1.6,8.5,15.6,,-0.5,0.3,-0.2,-0.013,,-2.5,-1.5,-4.0,-0.4
71,Rasual Butler\butlera01,SG,31,CHI,6,26,14.5,.727,.636,.000,0.0,4.4,2.3,0.0,0.0,0.0,15.4,23.0,,0.0,0.0,0.1,.107,,2.5,-2.4,0.1,0.0
72,Andrew Bynum\bynuman01,C,23,LAL,54,1500,21.1,.606,.000,.506,13.3,24.7,19.2,7.7,0.7,5.4,12.8,17.6,,3.8,2.8,6.6,.210,,1.8,1.4,3.2,2.0
73,Will Bynum\bynumwi01,PG,28,DET,61,1125,15.2,.524,.123,.300,1.6,6.7,4.0,28.6,2.5,0.3,15.3,22.5,,1.1,0.4,1.5,.066,,-0.8,-1.0,-1.9,0.0
74,José Calderón\caldejo01,PG,29,TOR,68,2102,16.3,.522,.262,.173,1.7,9.9,5.7,43.0,2.0,0.3,18.8,16.8,,3.2,0.4,3.7,.084,,1.9,-1.2,0.8,1.5
75,Marcus Camby\cambyma01,C,36,POR,59,1540,14.8,.426,.003,.238,13.8,35.2,24.1,11.7,1.4,5.0,16.0,11.7,,0.8,3.0,3.7,.116,,-0.7,2.2,1.5,1.4
76,Derrick Caracter\caracde01,C,22,LAL,41,215,10.0,.532,.000,.348,10.3,12.2,11.3,5.1,1.0,3.5,20.0,20.2,,0.0,0.3,0.3,.057,,-6.6,-0.5,-7.1,-0.3
77,Brian Cardinal\cardibr01,SF,33,DAL,56,618,9.7,.672,.870,.180,2.0,8.9,5.6,9.1,2.0,0.9,13.6,9.5,,1.0,0.7,1.7,.132,,-1.2,2.4,1.2,0.5
78,Rodney Carney\carnero01,SF,26,TOT,27,336,10.8,.521,.345,.245,4.3,12.1,8.1,4.8,1.8,1.1,11.6,18.1,,0.1,0.2,0.3,.038,,-1.5,-1.2,-2.8,-0.1
78,Rodney Carney\carnero01,SF,26,GSW,25,331,10.7,.526,.346,.252,4.0,12.3,8.0,4.9,1.7,1.2,11.9,18.0,,0.1,0.2,0.3,.038,,-1.5,-1.3,-2.8,-0.1
78,Rodney Carney\carnero01,SF,26,MEM,2,5,20.4,.333,.333,.000,23.7,0.0,12.0,0.0,10.4,0.0,0.0,27.1,,0.0,0.0,0.0,.071,,-0.6,1.9,1.2,0.0
79,DeMarre Carroll\carrode01,PF,24,TOT,12,50,8.7,.388,.000,.167,4.7,14.5,9.6,10.7,1.0,1.6,0.0,11.6,,0.0,0.0,0.1,.066,,-2.9,-0.5,-3.5,0.0
79,DeMarre Carroll\carrode01,PF,24,MEM,7,39,12.4,.506,.000,.222,6.1,18.6,12.3,7.3,1.3,2.1,0.0,11.4,,0.1,0.0,0.1,.145,,-1.5,0.1,-1.4,0.0
79,DeMarre Carroll\carrode01,PF,24,HOU,5,11,-4.5,.000,.000,.000,0.0,0.0,0.0,22.8,0.0,0.0,0.0,12.0,,0.0,0.0,0.0,-0.214,,-8.0,-2.8,-10.8,0.0
80,Matt Carroll\carroma01,SG,30,CHA,54,582,12.2,.530,.231,.261,2.5,11.7,7.1,6.9,1.6,0.8,9.4,19.8,,0.3,0.5,0.8,.062,,-1.9,-0.8,-2.7,-0.1
81,Anthony Carter\cartean01,PG,35,TOT,33,463,9.2,.502,.377,.075,1.7,10.9,6.3,21.3,2.9,1.0,26.3,14.3,,-0.2,0.4,0.2,.023,,-3.3,0.9,-2.4,-0.1
81,Anthony Carter\cartean01,PG,35,DEN,14,153,5.4,.421,.400,.067,0.0,8.8,4.5,23.2,3.0,0.5,31.2,13.1,,-0.2,0.2,-0.1,-0.018,,-5.0,1.3,-3.7,-0.1
81,Anthony Carter\cartean01,PG,35,NYK,19,310,11.1,.534,.368,.079,2.6,11.9,7.2,20.4,2.9,1.2,24.1,14.8,,0.0,0.3,0.3,.044,,-2.5,0.6,-1.8,0.0
82,Vince Carter\cartevi01,SG,34,TOT,73,2051,14.8,.528,.360,.194,3.1,12.4,7.8,12.1,1.7,0.7,8.5,23.5,,2.0,1.9,3.8,.089,,0.1,0.2,0.3,1.2
82,Vince Carter\cartevi01,SG,34,ORL,22,664,16.2,.557,.293,.282,2.0,13.5,7.9,17.3,1.6,0.4,10.7,23.4,,1.1,1.0,2.1,.151,,0.4,1.4,1.8,0.6
82,Vince Carter\cartevi01,SG,34,PHO,51,1387,14.2,.516,.389,.157,3.6,11.8,7.7,9.6,1.7,0.9,7.5,23.5,,0.9,0.8,1.7,.060,,0.0,-0.4,-0.4,0.6
