Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
41,Raja Bell\bellra01,SG,35,UTA,34,796,8.3,.586,.500,.144,0.9,6.3,3.5,7.0,0.9,0.2,10.2,11.6,,1.0,0.1,1.1,.069,,-1.8,-0.7,-2.5,-0.1
42,Keith Benson\bensoke02,C,23,GSW,3,9,6.0,.000,.000,.000,25.3,12.6,18.9,0.0,0.0,0.0,0.0,5.1,,0.0,0.0,0.0,-0.005,,-1.4,-6.3,-7.7,0.0
43,Mike Bibby\bibbymi01,PG,33,NYK,39,557,7.8,.404,.685,.065,1.0,11.3,6.1,21.2,1.9,0.4,13.6,11.9,,0.0,0.7,0.7,.061,,-2.9,1.0,-1.9,0.0
44,Andris Biedriņš\biedran01,C,25,GSW,47,739,8.8,.581,.000,.141,6.9,20.0,13.5,3.0,1.6,4.7,17.1,5.1,,0.6,0.7,1.3,.085,,-3.8,1.5,-2.3,0.0
45,Chauncey Billups\billuch01,SG,35,LAC,20,607,16.1,.554,.548,.417,0.8,9.1,4.9,21.0,0.8,0.4,12.3,23.4,,1.5,0.2,1.7,.135,,2.9,-2.0,0.9,0.4
46,Bismack Biyombo\biyombi01,C,19,CHA,63,1455,10.6,.480,.000,.514,8.6,20.8,14.5,3.1,0.7,5.9,17.2,13.1,,-0.5,1.1,0.6,.019,,-4.5,-0.2,-4.6,-1.0
47,DeJuan Blair\blairde01,PF,22,SAS,64,1363,17.6,.549,.002,.236,13.2,16.3,14.8,9.2,2.2,0.6,14.2,21.7,,2.2,1.8,4.0,.142,,-0.4,0.0,-0.3,0.6
48,Steve Blake\blakest01,PG,31,LAL,53,1237,8.5,.493,.590,.101,0.9,6.6,3.8,21.0,1.7,0.1,20.5,13.0,,0.2,0.8,1.0,.040,,-2.5,0.0,-2.5,-0.2
49,Andray Blatche\blatcan01,PF,25,WAS,26,626,10.6,.415,.029,.200,7.5,19.6,13.5,7.3,1.7,2.1,12.2,21.7,,-0.8,0.6,-0.1,-0.011,,-3.4,-1.4,-4.8,-0.4
50,Eric Bledsoe\bledser01,PG,22,LAC,40,464,11.2,.454,.238,.349,5.6,11.1,8.3,21.6,3.6,2.5,24.4,19.1,,-0.4,0.6,0.2,.022,,-3.4,1.8,-1.6,0.0
51,Keith Bogans\boganke01,SF,31,NJN,5,94,4.8,.453,.571,.238,6.0,7.6,6.8,5.1,1.1,0.0,11.5,12.8,,0.0,0.0,0.0,-0.005,,-5.2,-2.7,-7.9,-0.1
52,Andrew Bogut\bogutan01,C,27,MIL,12,364,14.9,.465,.007,.169,6.5,24.3,15.1,13.7,1.7,5.0,14.1,20.6,,-0.1,0.6,0.5,.062,,-1.9,2.3,0.5,0.2
53,Matt Bonner\bonnema01,PF,31,SAS,65,1326,13.2,.597,.714,.060,2.6,15.7,9.3,6.5,0.6,1.1,3.8,12.8,,2.7,1.2,4.0,.143,,2.4,0.3,2.6,1.5
54,Trevor Booker\booketr01,PF,24,WAS,50,1261,15.4,.549,.006,.273,10.6,18.6,14.5,5.1,2.0,2.6,13.2,15.6,,1.6,1.4,3.0,.113,,-0.8,0.0,-0.8,0.4
55,Carlos Boozer\boozeca01,PF,30,CHI,66,1948,19.7,.549,.001,.163,6.7,25.3,16.1,11.8,1.7,0.9,11.3,23.8,,3.3,4.3,7.6,.187,,1.1,1.6,2.7,2.3
56,Chris Bosh*\boshch01,PF,27,MIA,57,2007,18.9,.551,.043,.346,5.8,20.5,13.5,9.1,1.3,1.8,11.2,24.2,,3.6,3.3,6.9,.165,,1.0,-0.2,0.8,1.4
57,Earl Boykins\boykiea01,PG,35,HOU,8,111,10.3,.458,.250,.417,0.0,11.6,5.7,23.0,0.5,0.0,14.1,20.3,,0.0,0.0,0.1,.029,,-2.2,-1.9,-4.0,-0.1
58,Craig Brackins\brackcr01,PF,24,PHI,14,88,4.3,.325,.273,.061,6.3,12.7,9.5,13.5,0.0,0.9,10.6,20.2,,-0.2,0.1,-0.1,-0.065,,-6.3,-2.7,-9.0,-0.2
59,Avery Bradley\bradlav01,PG,21,BOS,64,1368,11.3,.555,.134,.194,3.1,6.7,5.0,10.8,1.7,0.7,14.7,17.9,,0.6,1.9,2.4,.085,,-2.3,0.7,-1.7,0.1
60,Elton Brand\brandel01,C,32,PHI,60,1732,18.0,.521,.002,.200,9.2,18.3,13.7,9.2,1.8,4.2,9.3,18.9,,2.5,3.6,6.1,.168,,-0.2,1.8,1.6,1.6
61,Corey Brewer\breweco01,SF,25,DEN,59,1287,13.7,.505,.274,.281,4.0,9.4,6.8,10.6,2.9,1.0,9.7,20.0,,1.1,1.1,2.3,.085,,-0.8,0.7,-0.1,0.6
62,Ronnie Brewer\brewero02,SG,26,CHI,66,1635,12.3,.465,.155,.225,5.0,10.6,7.9,12.7,2.4,0.9,10.8,15.3,,1.0,2.9,3.9,.113,,-1.5,2.2,0.7,1.1
63,Jon Brockman\brockjo01,PF,24,MIL,35,239,6.6,.359,.022,.333,14.8,19.9,17.3,5.2,0.9,0.3,16.2,11.4,,-0.1,0.2,0.1,.023,,-4.4,-2.0,-6.5,-0.3
64,MarShon Brooks\brookma01,SG,23,NJN,56,1648,12.9,.502,.234,.231,4.8,9.4,7.0,14.6,1.7,0.7,14.3,22.9,,0.5,0.3,0.8,.022,,-0.7,-1.7,-2.4,-0.2
65,Derrick Brown\brownde04,SF,24,CHA,65,1443,14.7,.556,.059,.345,7.3,11.6,9.4,8.5,1.8,0.6,10.5,16.8,,2.0,0.3,2.3,.076,,-0.3,-1.2,-1.5,0.2
66,Kwame Brown\brownkw01,C,29,GSW,9,187,11.1,.519,.000,.850,9.7,24.8,17.3,3.2,2.2,0.0,20.3,17.0,,-0.1,0.2,0.1,.031,,-3.0,-0.7,-3.7,-0.1
67,Shannon Brown\brownsh01,SG,26,PHO,59,1400,13.6,.507,.314,.166,3.1,9.5,6.3,8.1,1.6,0.8,9.1,22.8,,0.8,0.8,1.6,.054,,-0.2,-0.9,-1.0,0.3
68,Kobe Bryant*\bryanko01,SG,33,LAL,58,2232,21.9,.527,.215,.338,3.5,11.8,7.8,23.7,1.6,0.6,11.7,35.7,,4.2,2.0,6.2,.132,,4.2,-0.9,3.3,2.9
69,Chase Budinger\budinch01,SF,23,HOU,58,1298,14.9,.556,.465,.149,3.4,16.2,9.7,9.3,1.2,0.4,9.9,19.5,,2.0,1.0,3.0,.111,,1.8,-0.6,1.2,1.0
70,Alec Burks\burksal01,SG,20,UTA,59,939,14.0,.506,.126,.401,6.9,9.3,8.1,9.5,1.5,0.4,10.8,22.5,,1.1,0.4,1.5,.076,,-0.6,-1.4,-2.0,0.0
71,Caron Butler\butleca01,SF,31,LAC,63,1871,11.7,.501,.365,.152,2.8,12.0,7.3,6.8,1.5,0.4,9.3,20.4,,1.2,1.1,2.3,.059,,-0.8,-1.2,-2.0,0.0
72,Jimmy Butler\butleji01,SG,22,CHI,42,359,12.5,.526,.139,.709,7.3,10.1,8.7,5.7,1.6,1.0,11.9,14.9,,0.5,0.6,1.1,.144,,-1.8,0.5,-1.3,0.1
73,Rasual Butler\butlera01,SF,32,TOR,34,453,4.8,.398,.579,.090,1.6,15.4,8.5,6.8,0.8,0.9,9.8,15.9,,-0.6,0.4,-0.2,-0.022,,-3.9,-0.7,-4.6,-0.3
74,Derrick Byars\byarsde01,PF,27,SAS,2,37,14.9,.392,.545,.364,19.0,15.2,17.1,3.7,2.8,0.0,0.0,15.7,,0.1,0.1,0.1,.147,,-2.3,-2.5,-4.7,0.0
75,Andrew Bynum\bynuman01,C,24,LAL,60,2112,22.9,.594,.006,.425,10.6,26.1,18.7,7.4,0.7,4.0,13.9,23.8,,4.8,3.3,8.0,.183,,2.7,0.2,2.9,2.6
76,Will Bynum\bynumwi01,PG,29,DET,36,514,10.0,.459,.149,.330,2.3,11.1,6.5,22.4,2.4,0.5,19.6,24.8,,-0.7,0.4,-0.2,-0.022,,-4.3,-0.8,-5.1,-0.4
77,José Calderón\caldejo01,PG,30,TOR,53,1799,16.7,.547,.333,.143,1.3,9.1,5.2,44.2,1.4,0.1,17.0,16.0,,3.9,1.2,5.1,.136,,2.4,-0.7,1.7,1.7
78,Marcus Camby\cambyma01,C,37,TOT,59,1352,16.2,.455,.017,.223,13.3,32.7,22.8,11.9,1.9,4.8,15.3,12.6,,1.1,2.5,3.6,.127,,-0.1,2.3,2.2,1.4
78,Marcus Camby\cambyma01,C,37,POR,40,894,14.5,.428,.000,.236,13.4,33.2,23.1,12.4,1.9,4.8,20.9,11.5,,0.3,1.6,1.9,.100,,-1.1,2.6,1.5,0.8
78,Marcus Camby\cambyma01,C,37,HOU,19,458,19.6,.491,.040,.206,13.0,31.7,22.3,10.9,1.9,4.7,6.8,14.6,,0.8,0.9,1.7,.179,,1.7,1.8,3.5,0.6
79,Brian Cardinal\cardibr01,SF,34,DAL,44,277,3.3,.373,.891,.109,1.6,12.1,6.9,8.3,1.5,0.6,12.2,11.0,,-0.3,0.3,0.0,.004,,-5.9,0.8,-5.2,-0.2
80,DeMarre Carroll\carrode01,SF-PF,25,TOT,24,348,11.1,.478,.181,.152,9.1,8.3,8.8,8.1,1.8,0.2,8.9,15.9,,0.3,0.2,0.5,.069,,-1.4,-0.6,-1.9,0.0
80,DeMarre Carroll\carrode01,PF,25,DEN,4,21,25.2,1.000,.000,.000,0.0,16.2,8.3,27.7,0.0,0.0,25.0,17.0,,0.1,0.0,0.1,.211,,6.7,2.6,9.3,0.1
80,DeMarre Carroll\carrode01,SF,25,UTA,20,327,10.1,.448,.192,.162,9.7,7.8,8.8,6.9,1.9,0.2,7.8,15.8,,0.2,0.2,0.4,.060,,-1.9,-0.8,-2.6,-0.1
81,Matt Carroll\carroma01,SG,31,CHA,53,596,5.6,.409,.274,.242,1.5,10.0,5.6,10.6,1.4,0.9,12.1,15.3,,-0.7,0.1,-0.6,-0.051,,-5.9,-1.5,-7.4,-0.8
82,Anthony Carter\cartean01,PG,36,TOR,24,209,8.7,.409,.321,.189,2.8,15.5,9.3,25.9,2.1,1.6,22.8,16.8,,-0.3,0.3,0.0,.001,,-3.8,0.8,-3.0,-0.1
83,Vince Carter\cartevi01,SG,35,DAL,61,1542,13.6,.519,.378,.212,2.3,12.5,7.5,15.0,1.9,1.3,12.4,20.4,,1.0,1.8,2.9,.090,,-0.7,0.8,0.1,0.8
84,Omri Casspi\casspom01,SF,23,CLE,65,1341,11.2,.499,.408,.262,5.1,14.5,9.7,8.4,1.5,1.2,12.2,17.6,,0.6,0.6,1.2,.044,,-1.3,-0.9,-2.2,-0.1
85,Mario Chalmers\chalmma01,PG,25,MIA,64,1825,12.9,.578,.522,.203,1.1,9.8,5.6,19.0,2.8,0.5,20.7,17.4,,1.5,2.8,4.3,.112,,-0.8,1.2,0.4,1.1
86,Tyson Chandler\chandty01,C,29,NYK,62,2061,18.7,.708,.006,.887,11.8,22.7,17.2,4.3,1.4,3.4,17.1,13.0,,5.8,3.6,9.5,.220,,1.2,1.1,2.3,2.2
87,Wilson Chandler\chandwi01,SF,24,DEN,8,215,9.0,.445,.152,.152,3.4,18.4,11.1,12.0,1.4,2.2,17.6,21.2,,-0.3,0.2,-0.1,-0.021,,-3.6,-1.0,-4.6,-0.1
88,Josh Childress\childjo01,SF,28,PHO,34,491,11.1,.501,.242,.020,7.2,14.6,10.9,10.0,1.5,0.9,8.3,10.1,,0.6,0.4,0.9,.092,,-1.0,0.7,-0.2,0.2
89,Earl Clark\clarkea01,PF,24,ORL,45,559,8.1,.405,.000,.209,7.1,18.6,12.8,5.2,1.2,4.5,14.1,14.8,,-0.5,0.8,0.3,.027,,-5.6,0.7,-4.9,-0.4
90,Norris Cole\coleno01,PG,23,MIA,65,1260,7.9,.452,.169,.189,2.1,6.4,4.3,17.0,1.8,0.1,17.7,21.8,,-1.4,1.4,0.0,.000,,-4.9,-1.4,-6.3,-1.4
91,Jason Collins\collija04,C,33,ATL,30,308,3.7,.418,.000,.375,4.6,13.6,9.1,4.6,0.7,0.7,17.7,8.6,,-0.2,0.3,0.2,.025,,-5.8,-0.3,-6.1,-0.3
92,Darren Collison\collida01,PG,24,IND,60,1878,13.6,.526,.180,.293,1.8,9.3,5.6,24.9,1.4,0.6,16.2,17.0,,2.3,1.5,3.8,.098,,0.3,-0.5,-0.2,0.9
93,Nick Collison\collini01,PF,31,OKC,63,1307,12.1,.622,.005,.308,11.1,12.7,12.0,9.3,1.3,1.6,21.1,10.0,,2.3,1.2,3.5,.130,,-0.5,0.7,0.2,0.7
94,Mike Conley\conlemi01,PG,24,MEM,62,2174,16.8,.523,.232,.231,1.2,7.4,4.2,29.8,3.3,0.4,14.2,18.3,,3.6,2.8,6.4,.141,,1.0,1.4,2.4,2.4
95,Brian Cook\cookbr01,PF,31,TOT,32,276,5.8,.396,.510,.102,4.1,22.3,13.1,5.7,1.1,1.5,9.7,18.7,,-0.3,0.3,-0.1,-0.011,,-6.2,-1.4,-7.6,-0.4
95,Brian Cook\cookbr01,PF,31,LAC,16,121,0.0,.305,.551,.082,3.9,18.9,11.3,2.5,0.9,2.8,7.3,20.9,,-0.4,0.1,-0.2,-0.098,,-9.8,-2.8,-12.6,-0.3
95,Brian Cook\cookbr01,PF,31,WAS,16,155,10.4,.484,.469,.122,4.3,25.0,14.6,8.2,1.3,0.5,11.9,16.9,,0.0,0.2,0.2,.058,,-3.4,-0.3,-3.7,-0.1
96,Daequan Cook\cookda02,SG,24,OKC,57,989,9.2,.509,.770,.074,1.5,11.9,7.0,2.3,1.1,0.8,5.0,14.7,,0.8,0.8,1.6,.078,,-0.5,-0.7,-1.3,0.2
97,DeMarcus Cousins\couside01,C,21,SAC,64,1950,21.7,.499,.014,.373,14.2,25.9,19.8,9.5,2.4,2.8,12.8,29.7,,2.1,2.2,4.2,.104,,0.4,-1.3,-0.8,0.6
98,Jamal Crawford\crawfja01,PG,31,POR,60,1613,15.7,.506,.353,.280,1.1,7.5,4.3,20.5,1.8,0.7,11.8,26.6,,1.6,0.7,2.3,.069,,1.0,-1.2,-0.2,0.7
99,Jordan Crawford\crawfjo02,SG,23,WAS,64,1753,14.5,.488,.313,.233,2.8,8.1,5.4,19.3,1.7,0.2,12.8,28.1,,0.3,0.7,1.1,.029,,0.4,-2.1,-1.7,0.1
100,Dante Cunningham\cunnida01,PF,24,MEM,64,1124,14.9,.538,.007,.247,9.3,16.4,12.8,5.2,2.0,2.5,8.6,13.6,,1.8,1.7,3.4,.147,,-0.3,1.0,0.8,0.8
101,Eddy Curry\curryed01,C,29,MIA,14,83,3.6,.508,.000,.308,6.0,11.1,8.6,1.9,0.0,2.0,25.3,22.1,,-0.2,0.1,-0.1,-0.046,,-9.4,-2.3,-11.8,-0.2
102,Stephen Curry\curryst01,PG,23,GSW,26,732,21.2,.605,.409,.159,2.3,11.3,6.8,32.3,2.8,0.8,17.0,24.0,,1.8,0.4,2.2,.144,,4.1,0.3,4.3,1.2
103,Samuel Dalembert\dalemsa01,C,30,HOU,65,1446,16.9,.551,.003,.286,12.6,24.1,18.3,3.6,1.3,5.7,15.6,16.6,,1.8,2.3,4.1,.137,,-1.1,1.1,0.1,0.7
104,Erick Dampier\dampier01,C,36,ATL,15,83,5.5,.125,.000,.000,14.3,21.0,17.7,6.5,0.6,3.7,27.3,6.2,,-0.1,0.1,0.1,.035,,-4.9,0.2,-4.7,-0.1
105,Marquis Daniels\daniema01,SG,31,BOS,38,484,8.1,.395,.070,.161,4.1,11.6,8.0,15.5,2.3,1.4,15.5,18.0,,-0.8,0.9,0.1,.008,,-4.5,1.4,-3.1,-0.1
106,Baron Davis\davisba01,PG,32,NYK,29,595,10.0,.457,.462,.130,2.5,8.4,5.4,36.2,2.9,0.4,28.1,20.4,,-0.7,0.8,0.2,.014,,-1.9,-0.2,-2.1,0.0
107,Ed Davis\davised01,PF,22,TOR,66,1534,14.2,.544,.003,.316,10.4,23.0,16.7,6.5,1.4,3.4,14.9,13.8,,1.6,2.3,3.9,.121,,-1.2,0.8,-0.3,0.7
108,Glen Davis\davisgl01,PF,26,ORL,61,1427,13.2,.466,.026,.313,8.5,18.4,13.4,5.9,1.6,1.0,11.0,22.4,,0.0,1.7,1.7,.057,,-2.4,-0.7,-3.2,-0.4
109,Josh Davis\davisjo02,PF,31,MEM,15,130,11.3,.459,.481,.296,14.1,10.1,12.1,6.8,2.8,0.6,8.9,11.7,,0.2,0.2,0.3,.124,,-0.6,1.1,0.6,0.1
110,Eric Dawson\dawsoer01,C,27,SAS,4,39,14.6,.582,.000,.167,15.0,14.4,14.7,0.0,1.3,3.7,18.9,18.6,,0.0,0.1,0.1,.106,,-3.2,-2.7,-5.9,0.0
111,Austin Daye\dayeau01,SF,23,DET,41,603,7.1,.394,.273,.189,2.7,15.8,9.0,9.2,2.0,2.8,14.0,21.9,,-1.3,0.6,-0.6,-0.050,,-5.0,-0.1,-5.0,-0.5
112,Carlos Delfino\delfica01,SF,29,MIL,54,1537,11.7,.515,.528,.106,1.4,13.9,7.5,11.9,2.6,0.5,12.2,15.5,,0.8,1.6,2.4,.075,,-1.1,1.1,-0.1,0.8
113,Luol Deng\denglu01,SF,26,CHI,54,2129,14.1,.500,.285,.219,4.1,14.0,9.2,11.7,1.4,1.2,10.4,19.8,,2.3,3.6,5.8,.132,,0.6,1.1,1.7,2.0
114,Justin Dentmon\dentmju01,PG,26,TOT,6,91,4.8,.424,.500,.214,0.0,10.2,5.1,18.0,1.2,0.0,18.6,19.4,,-0.2,0.1,-0.1,-0.049,,-6.4,-0.6,-7.0,-0.1
114,Justin Dentmon\dentmju01,PG,26,SAS,2,19,1.6,.333,.667,.000,0.0,5.9,3.0,7.4,2.7,0.0,14.3,16.8,,-0.1,0.0,0.0,-0.090,,-9.0,1.4,-7.5,0.0
114,Justin Dentmon\dentmju01,PG,26,TOR,4,72,5.7,.446,.455,.273,0.0,11.3,5.7,20.9,0.7,0.0,19.6,20.1,,-0.1,0.0,-0.1,-0.039,,-5.8,-1.1,-6.9,-0.1
115,DeMar DeRozan\derozde01,SG,22,TOR,63,2206,12.8,.503,.102,.367,2.1,9.0,5.6,10.8,1.2,0.6,10.5,25.0,,1.1,1.4,2.5,.054,,-1.4,-1.3,-2.7,-0.4
