Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
13,Giannis Antetokounmpo\antetgi01,PF,25,MIL,63,1917,31.9,.613,.237,.508,7.7,34.8,22.1,34.2,1.5,3.0,13.2,37.5,,6.1,5.0,11.1,.279,,7.4,4.1,11.5,6.6
14,Kostas Antetokounmpo\antetko01,PF,22,LAL,5,20,16.3,.902,.000,.667,11.1,5.4,8.2,13.7,0.0,0.0,20.5,10.3,,0.1,0.0,0.1,.193,,0.2,-0.9,-0.7,0.0
15,Thanasis Antetokounmpo\antetth01,SF,27,MIL,20,129,12.2,.496,.208,.354,9.8,8.7,9.2,16.3,2.5,1.4,17.8,21.6,,-0.1,0.2,0.2,.070,,-4.6,1.4,-3.2,0.0
16,Carmelo Anthony\anthoca01,PF,35,POR,58,1902,12.4,.525,.289,.206,3.9,16.1,10.1,6.4,1.2,1.2,10.5,21.2,,0.4,0.9,1.3,.033,,-1.8,-1.8,-3.6,-0.8
17,OG Anunoby\anunoog01,SF,22,TOR,69,2066,13.2,.600,.403,.180,4.2,14.2,9.3,7.5,2.2,2.1,11.5,14.3,,2.1,3.7,5.7,.134,,-0.8,2.0,1.2,1.7
18,Ryan Arcidiacono\arcidry01,PG,25,CHI,58,930,9.0,.551,.627,.173,2.3,11.2,6.5,14.3,1.4,0.3,13.5,12.5,,0.7,0.7,1.4,.071,,-2.7,-0.1,-2.8,-0.2
19,Trevor Ariza\arizatr01,SF,34,TOT,53,1493,11.0,.593,.639,.228,2.5,15.7,9.0,8.0,2.2,0.9,13.6,11.8,,1.3,1.2,2.5,.081,,-1.4,0.9,-0.5,0.6
19,Trevor Ariza\arizatr01,SF,34,SAC,32,791,9.4,.543,.739,.164,2.9,18.2,10.4,8.3,2.1,0.8,13.7,11.2,,0.3,0.8,1.1,.066,,-1.9,1.3,-0.6,0.3
19,Trevor Ariza\arizatr01,SF,34,POR,21,702,12.8,.643,.535,.296,2.0,12.8,7.4,7.6,2.3,1.0,13.5,12.5,,1.0,0.4,1.4,.098,,-0.9,0.4,-0.4,0.3
20,D.J. Augustin\augusdj01,PG,32,ORL,57,1420,14.0,.554,.436,.393,1.6,7.8,4.6,26.8,1.2,0.1,13.7,19.1,,2.0,0.9,2.9,.098,,-0.3,-1.3,-1.6,0.2
21,Deandre Ayton\aytonde01,C,21,PHO,38,1236,20.0,.568,.023,.157,13.0,26.3,19.6,9.7,1.0,4.1,11.6,23.7,,1.5,1.6,3.1,.121,,0.8,-0.4,0.4,0.7
22,Dwayne Bacon\bacondw01,SG,24,CHO,39,687,6.1,.419,.275,.217,2.3,14.0,7.9,11.7,1.7,0.3,12.2,19.5,,-1.2,0.4,-0.8,-0.053,,-5.9,-0.9,-6.8,-0.8
23,Marvin Bagley III\baglema01,C,20,SAC,13,334,15.6,.512,.132,.186,9.5,23.5,16.3,4.9,0.9,3.4,9.1,25.8,,0.0,0.3,0.4,.051,,-2.2,-1.4,-3.5,-0.1
24,Lonzo Ball\balllo01,PG,22,NOP,63,2025,13.1,.517,.575,.111,3.7,16.4,10.0,29.1,2.0,1.6,21.1,18.5,,0.4,2.0,2.4,.058,,0.1,0.6,0.6,1.3
25,Mo Bamba\bambamo01,C,21,ORL,62,878,17.5,.542,.374,.161,11.9,25.6,18.5,7.2,1.3,8.8,12.1,17.1,,0.8,1.7,2.5,.135,,-1.2,1.6,0.4,0.5
26,J.J. Barea\bareajo01,PG,35,DAL,29,450,14.6,.512,.411,.106,2.4,9.9,6.2,37.1,0.5,0.4,14.9,24.2,,0.5,0.2,0.7,.072,,1.6,-3.0,-1.4,0.1
27,Harrison Barnes\barneha02,PF,27,SAC,72,2482,13.3,.574,.338,.337,3.4,12.9,8.1,9.2,0.8,0.5,8.8,17.4,,3.4,1.1,4.6,.088,,0.0,-1.3,-1.3,0.5
28,RJ Barrett\barrerj01,SG,19,NYK,56,1704,10.7,.479,.271,.349,3.0,14.8,8.7,12.8,1.6,0.9,12.9,24.0,,-1.6,1.1,-0.5,-0.015,,-2.9,-1.5,-4.3,-1.0
29,Will Barton\bartowi01,SF,29,DEN,58,1916,15.6,.549,.390,.180,4.5,16.9,10.7,16.0,1.6,1.4,9.9,20.1,,2.4,1.8,4.2,.106,,1.2,-0.2,1.1,1.5
30,Keita Bates-Diop\bateske01,PF-SF,24,TOT,44,744,12.4,.539,.440,.321,3.5,15.1,9.1,5.8,1.2,2.7,6.0,15.8,,0.6,0.6,1.2,.078,,-1.0,-0.4,-1.4,0.1
30,Keita Bates-Diop\bateske01,PF,24,MIN,37,646,12.5,.535,.456,.316,3.3,15.1,9.0,6.7,1.2,2.6,5.6,15.8,,0.6,0.5,1.0,.077,,-0.8,-0.1,-0.9,0.2
30,Keita Bates-Diop\bateske01,SF,24,DEN,7,98,12.1,.571,.321,.357,4.6,14.8,9.7,0.0,1.0,3.8,8.5,15.7,,0.1,0.1,0.2,.084,,-2.2,-2.8,-5.0,-0.1
31,Nicolas Batum\batumni01,SF,31,CHO,22,505,9.2,.463,.605,.123,5.2,16.8,10.8,18.3,1.7,1.5,20.5,9.4,,0.2,0.4,0.6,.055,,-2.8,0.9,-1.9,0.0
32,Aron Baynes\baynear01,C,33,PHO,42,934,15.2,.581,.441,.197,8.3,20.0,14.1,10.9,0.5,2.1,10.8,21.1,,1.3,0.8,2.1,.107,,-0.2,-0.8,-1.0,0.2
33,Kent Bazemore\bazemke01,SF,30,TOT,68,1688,9.3,.499,.457,.275,1.7,17.1,9.4,7.4,2.1,2.1,13.2,17.5,,-0.9,1.5,0.6,.017,,-3.4,0.3,-3.0,-0.5
33,Kent Bazemore\bazemke01,SF,30,POR,43,1111,7.5,.475,.525,.221,1.2,14.8,8.1,7.1,1.9,2.4,14.4,15.9,,-1.0,0.8,-0.2,-0.008,,-3.6,0.4,-3.2,-0.3
33,Kent Bazemore\bazemke01,SF,30,SAC,25,577,12.6,.533,.351,.361,2.7,21.6,11.9,8.0,2.4,1.5,11.4,20.4,,0.1,0.7,0.8,.065,,-3.0,0.3,-2.8,-0.1
34,Darius Bazley\bazleda01,PF,19,OKC,61,1130,9.6,.497,.445,.196,3.0,20.5,12.0,5.1,1.0,3.1,11.6,15.1,,-0.5,1.5,1.0,.041,,-2.1,0.5,-1.6,0.1
35,Bradley Beal\bealbr01,SG,26,WAS,57,2053,23.2,.579,.369,.351,2.7,10.5,6.4,29.5,1.6,1.0,11.4,34.4,,4.5,0.6,5.1,.118,,5.3,-2.4,2.9,2.5
36,Malik Beasley\beaslma01,SG,23,TOT,55,1209,12.7,.546,.517,.124,1.6,11.9,6.7,9.4,1.6,0.6,9.2,21.8,,0.4,0.8,1.2,.049,,-0.7,-1.4,-2.1,0.0
36,Malik Beasley\beaslma01,SG,23,DEN,41,746,10.5,.511,.535,.126,1.4,10.2,5.8,9.1,2.1,0.7,10.2,20.6,,-0.2,0.6,0.5,.030,,-2.2,-0.7,-2.9,-0.2
36,Malik Beasley\beaslma01,SG,23,MIN,14,463,16.2,.591,.494,.120,2.0,14.7,8.1,9.8,0.9,0.4,7.9,23.7,,0.5,0.2,0.8,.079,,1.7,-2.4,-0.7,0.2
37,Marco Belinelli\belinma01,SG,33,SAS,57,883,10.8,.532,.567,.185,0.9,11.2,6.0,10.7,0.6,0.1,5.3,17.5,,0.7,0.2,0.8,.046,,-0.7,-2.0,-2.7,-0.2
38,Jordan Bell\belljo01,C,25,TOT,29,256,13.9,.577,.179,.463,12.0,21.8,16.7,8.9,0.5,3.2,20.7,16.4,,0.2,0.2,0.4,.070,,-1.4,-1.1,-2.5,0.0
38,Jordan Bell\belljo01,C,25,MIN,27,235,14.1,.570,.150,.483,12.1,23.3,17.5,8.6,0.4,3.5,19.8,15.9,,0.2,0.2,0.4,.072,,-1.5,-1.1,-2.6,0.0
38,Jordan Bell\belljo01,C,25,MEM,2,21,12.6,.635,.429,.286,10.2,4.9,7.5,12.9,2.2,0.0,27.6,21.6,,0.0,0.0,0.0,.047,,-0.9,-0.8,-1.6,0.0
39,DeAndre' Bembry\bembrde01,SG,25,ATL,43,915,9.6,.500,.285,.211,3.9,14.1,8.9,12.3,2.8,1.7,19.4,14.0,,-0.5,0.8,0.2,.012,,-3.5,1.1,-2.5,-0.1
40,Dragan Bender\bendedr01,PF-C,22,TOT,16,286,10.9,.545,.467,.152,5.9,21.1,13.5,14.4,0.7,2.8,17.6,17.7,,0.0,0.3,0.3,.052,,-3.1,0.2,-2.9,-0.1
40,Dragan Bender\bendedr01,C,22,MIL,7,91,8.4,.582,.429,.143,0.0,20.5,10.9,12.5,0.0,4.8,18.3,12.4,,0.0,0.2,0.2,.105,,-4.4,3.2,-1.2,0.0
40,Dragan Bender\bendedr01,PF,22,GSW,9,195,12.1,.534,.479,.155,8.6,21.3,14.7,15.2,1.0,1.8,17.4,20.1,,0.0,0.1,0.1,.027,,-2.5,-1.2,-3.7,-0.1
41,Dāvis Bertāns\bertada01,PF,27,WAS,54,1583,15.5,.628,.774,.200,2.3,15.1,8.5,8.4,1.1,1.8,8.2,19.0,,3.0,0.5,3.5,.107,,2.7,-1.8,0.9,1.1
42,Patrick Beverley\beverpa01,PG,31,LAC,51,1342,12.5,.560,.604,.138,4.5,15.8,10.3,18.2,1.9,1.6,15.4,13.3,,1.6,2.0,3.6,.128,,-0.3,2.5,2.2,1.4
43,Khem Birch\birchkh01,C,27,ORL,48,922,11.7,.566,.007,.706,10.3,15.6,12.9,7.3,1.1,2.3,14.2,10.2,,1.2,0.9,2.2,.112,,-2.5,0.2,-2.4,-0.1
44,Goga Bitadze\bitadgo01,C,20,IND,54,471,12.1,.523,.280,.220,5.9,18.7,12.3,6.7,1.0,6.9,14.5,17.9,,-0.1,0.8,0.7,.067,,-4.1,1.8,-2.3,0.0
45,Bismack Biyombo\biyombi01,C,27,CHO,53,1029,16.1,.570,.000,.543,12.3,20.7,16.3,7.8,0.5,4.4,12.2,16.8,,1.5,0.9,2.4,.113,,-1.8,-0.7,-2.5,-0.1
46,Nemanja Bjelica\bjeline01,PF,31,SAC,72,2011,15.7,.602,.490,.129,6.1,19.9,12.8,14.7,1.5,1.9,12.5,17.0,,3.4,1.9,5.3,.127,,1.2,0.5,1.8,1.9
47,Eric Bledsoe\bledser01,PG,30,MIL,61,1646,17.6,.571,.306,.304,2.8,13.5,8.5,28.7,1.6,1.4,15.7,23.7,,2.4,3.0,5.4,.157,,0.8,1.0,1.8,1.6
48,Bogdan Bogdanović\bogdabo01,SG,27,SAC,61,1766,15.2,.565,.576,.151,1.6,11.8,6.6,18.0,1.8,0.8,11.1,22.6,,1.8,1.3,3.1,.084,,1.2,-0.5,0.6,1.2
49,Bojan Bogdanović\bogdabo02,SF,30,UTA,63,2083,15.6,.603,.489,.296,2.1,11.2,6.8,10.0,0.8,0.3,13.1,25.5,,2.6,1.6,4.2,.096,,1.6,-1.5,0.1,1.1
50,Bol Bol\bolbo01,PF,20,DEN,7,87,14.4,.617,.321,.357,6.4,18.0,12.2,9.8,1.1,6.4,23.6,21.2,,0.0,0.1,0.1,.063,,-2.3,-0.7,-3.0,0.0
51,Jonah Bolden\boldejo01,C,24,TOT,7,47,4.9,.392,.364,.364,7.0,14.3,10.6,0.0,3.0,3.7,13.6,13.4,,-0.1,0.1,0.0,-0.006,,-8.8,-0.4,-9.2,-0.1
51,Jonah Bolden\boldejo01,C,24,PHI,4,14,-2.0,.515,.333,.667,0.0,7.9,3.9,0.0,3.5,0.0,34.0,18.1,,-0.1,0.0,0.0,-0.150,,-14.1,-0.7,-14.7,0.0
51,Jonah Bolden\boldejo01,C,24,PHO,3,33,7.9,.338,.375,.250,10.0,17.0,13.5,0.0,2.9,5.3,0.0,11.4,,0.0,0.1,0.0,.054,,-6.6,-0.3,-6.9,0.0
52,Marques Bolden\boldema01,C,21,CLE,1,3,19.8,,,,0.0,74.7,37.0,0.0,16.2,0.0,,0.0,,0.0,0.0,0.0,.282,,-5.8,11.3,5.4,0.0
53,Jordan Bone\bonejo01,PG,22,DET,10,53,0.8,.300,.500,.000,0.0,8.7,4.3,21.0,0.9,0.0,9.1,18.1,,-0.1,0.0,-0.1,-0.117,,-9.1,-2.8,-11.9,-0.1
54,Isaac Bonga\bongais01,SF,20,WAS,66,1250,10.2,.608,.303,.363,6.0,13.8,9.7,7.9,1.7,1.5,17.6,11.0,,1.2,0.6,1.8,.068,,-2.7,-0.1,-2.8,-0.3
55,Devin Booker\bookede01,SG,23,PHO,70,2512,20.6,.618,.310,.397,1.3,12.0,6.6,30.0,0.9,0.6,14.9,30.0,,6.0,1.5,7.5,.143,,3.4,-1.3,2.2,2.6
56,Chris Boucher\bouchch01,C,27,TOR,62,819,20.7,.587,.395,.388,14.1,21.4,17.9,4.8,1.3,7.3,7.4,19.7,,2.1,1.8,3.8,.224,,1.0,1.0,2.0,0.8
57,Brian Bowen\bowenbr02,SF,21,IND,6,31,0.1,.300,.200,.000,3.6,21.0,12.4,0.0,0.0,2.8,9.1,15.6,,-0.1,0.0,-0.1,-0.107,,-9.1,-1.8,-10.9,-0.1
58,Ky Bowman\bowmaky01,PG,22,GSW,45,1015,9.1,.494,.333,.128,2.5,10.7,6.5,19.4,2.1,0.9,17.1,17.2,,-0.6,0.6,-0.1,-0.003,,-4.0,-0.3,-4.3,-0.6
59,Avery Bradley\bradlav01,SG,29,LAL,49,1186,8.9,.537,.452,.063,1.7,8.9,5.3,7.2,1.7,0.4,10.7,15.7,,0.2,1.4,1.5,.062,,-3.0,0.5,-2.5,-0.2
60,Tony Bradley\bradlto01,C,22,UTA,58,663,21.7,.681,.016,.243,19.1,25.0,22.2,5.4,1.0,4.1,12.5,15.8,,2.2,1.1,3.3,.236,,1.0,0.3,1.3,0.6
61,Jarrell Brantley\brantja01,PF,23,UTA,9,96,8.0,.416,.464,.071,2.4,19.9,11.5,15.8,1.5,4.3,19.5,16.3,,-0.2,0.1,0.0,-0.006,,-5.3,0.7,-4.6,-0.1
62,Ignas Brazdeikis\brazdig01,SF,21,NYK,9,53,3.2,.351,.409,.227,3.9,6.2,5.0,10.6,0.0,1.8,7.6,21.0,,-0.1,0.0,-0.1,-0.108,,-5.1,-3.9,-9.0,-0.1
63,Corey Brewer\breweco01,PF,33,SAC,5,33,8.7,.470,.250,.750,6.7,21.0,13.6,7.7,5.9,0.0,27.3,9.6,,0.0,0.1,0.0,.064,,-6.0,2.8,-3.2,0.0
64,Mikal Bridges\bridgmi01,SF,23,PHO,73,2042,12.9,.620,.401,.252,3.5,12.4,7.9,8.6,2.4,2.0,12.0,12.7,,2.5,2.3,4.8,.113,,-0.6,1.5,0.8,1.5
65,Miles Bridges\bridgmi02,SF,21,CHO,65,1995,12.1,.520,.398,.174,4.6,15.6,9.9,9.4,1.0,2.2,10.5,20.0,,0.3,1.3,1.6,.039,,-1.5,-1.0,-2.5,-0.3
66,Oshae Brissett\brissos01,SF,21,TOR,19,135,6.7,.458,.417,.278,7.2,13.0,10.2,7.0,1.4,0.7,14.8,15.0,,-0.1,0.2,0.1,.043,,-5.8,0.4,-5.3,-0.1
67,Ryan Broekhoff\broekry01,SF,29,DAL,17,180,13.1,.568,.864,.136,3.0,21.9,12.5,8.3,1.3,1.9,8.8,16.3,,0.2,0.2,0.4,.109,,0.5,0.3,0.8,0.1
68,Malcolm Brogdon\brogdma01,PG,27,IND,54,1666,17.7,.541,.309,.250,3.1,14.1,8.6,33.8,1.0,0.5,13.7,25.2,,2.3,1.7,4.0,.114,,2.3,-0.5,1.8,1.6
69,Dillon Brooks\brookdi01,SG,24,MEM,73,2112,11.3,.510,.385,.190,3.5,8.6,6.1,10.5,1.4,1.1,9.7,25.2,,-0.4,1.6,1.2,.027,,-2.7,-1.4,-4.1,-1.1
70,Bruce Brown\brownbr01,PG,23,DET,58,1634,11.9,.518,.215,.266,4.2,15.0,9.5,20.4,1.9,1.5,16.7,16.0,,0.7,1.4,2.1,.062,,-2.0,0.8,-1.2,0.3
71,Charlie Brown Jr.\brownch02,SG,22,ATL,10,40,11.0,.472,.474,.263,5.3,5.5,5.4,7.3,2.3,4.2,12.4,25.1,,0.0,0.0,0.0,-0.028,,-1.2,-1.4,-2.5,0.0
72,Jaylen Brown\brownja02,SG,23,BOS,57,1934,16.9,.583,.381,.274,3.5,16.5,10.1,9.7,1.6,1.0,11.2,24.7,,2.3,2.6,4.9,.123,,1.0,-0.2,0.8,1.4
73,Moses Brown\brownmo01,C,20,POR,9,33,6.7,.407,.000,.800,9.6,34.5,22.2,4.0,1.4,2.6,18.2,21.2,,-0.1,0.0,0.0,-0.065,,-8.2,-1.8,-10.0,-0.1
74,Sterling Brown\brownst02,SF,24,MIL,52,767,9.5,.486,.531,.156,4.3,18.5,11.8,8.6,1.7,0.8,13.3,17.0,,-0.4,1.5,1.1,.070,,-3.0,1.0,-2.0,0.0
75,Troy Brown Jr.\browntr01,SF,20,WAS,69,1782,13.7,.524,.288,.223,4.5,19.6,11.7,14.1,2.2,0.3,10.4,17.8,,1.3,1.2,2.4,.065,,-0.8,-0.4,-1.2,0.3
76,Jalen Brunson\brunsja01,PG,23,DAL,57,1022,14.9,.553,.309,.193,2.3,11.3,6.9,27.0,1.0,0.3,13.6,20.4,,1.6,0.6,2.1,.101,,0.1,-1.0,-0.9,0.3
77,Thomas Bryant\bryanth01,C,22,WAS,46,1147,21.1,.649,.218,.278,9.0,23.1,15.8,11.1,1.0,3.7,10.2,18.9,,3.1,0.8,3.9,.164,,2.9,-0.7,2.2,1.2
78,Reggie Bullock\bullore01,SG,28,NYK,29,684,9.3,.502,.496,.094,2.0,8.8,5.3,8.8,1.8,0.4,7.5,15.6,,0.2,0.3,0.5,.036,,-2.8,-0.3,-3.0,-0.2
79,Trey Burke\burketr01,PG,27,TOT,33,520,15.6,.548,.359,.139,3.4,7.0,5.2,23.7,1.5,0.3,8.7,20.0,,1.0,0.4,1.3,.123,,0.8,-1.0,-0.2,0.2
79,Trey Burke\burketr01,PG,27,PHI,25,329,15.4,.545,.299,.142,5.0,6.7,5.9,23.9,1.0,0.3,8.2,19.2,,0.6,0.2,0.9,.127,,0.7,-1.2,-0.5,0.1
79,Trey Burke\burketr01,PG,27,DAL,8,191,16.0,.553,.451,.134,0.6,7.6,4.1,23.2,2.3,0.4,9.4,21.4,,0.3,0.2,0.5,.117,,1.0,-0.8,0.2,0.1
80,Alec Burks\burksal01,SF-SG,28,TOT,66,1754,16.7,.561,.392,.345,2.9,14.9,8.7,17.2,1.7,0.9,9.3,23.8,,2.5,1.2,3.7,.101,,1.2,-0.7,0.5,1.1
80,Alec Burks\burksal01,SF,28,GSW,48,1390,16.1,.552,.373,.373,2.8,15.3,8.8,17.4,1.7,1.1,9.8,23.8,,1.6,0.9,2.5,.085,,0.7,-0.6,0.1,0.7
80,Alec Burks\burksal01,SG,28,PHI,18,364,19.0,.594,.461,.246,3.3,13.7,8.5,16.3,1.6,0.0,7.5,23.7,,0.9,0.4,1.2,.161,,3.1,-1.1,2.0,0.4
81,Deonte Burton\burtode02,SF,26,OKC,39,356,4.3,.396,.424,.112,2.2,15.1,8.8,6.8,1.0,2.4,12.7,18.5,,-0.9,0.4,-0.5,-0.067,,-6.3,-0.5,-6.8,-0.4
82,Jimmy Butler\butleji01,SF,30,MIA,58,1959,23.6,.585,.157,.693,6.3,15.4,11.0,28.1,2.6,1.6,11.4,25.1,,6.3,2.7,9.0,.221,,4.0,1.5,5.4,3.7
83,Bruno Caboclo\cabocbr01,C,24,TOT,30,244,14.1,.484,.371,.101,10.0,15.8,12.9,6.8,2.9,6.1,12.3,18.0,,0.0,0.4,0.4,.076,,-3.0,0.9,-2.1,0.0
83,Bruno Caboclo\cabocbr01,C,24,MEM,22,192,11.9,.441,.362,.043,9.5,14.5,12.1,7.1,2.4,5.5,9.1,16.8,,-0.1,0.3,0.2,.053,,-3.4,0.7,-2.7,0.0
83,Bruno Caboclo\cabocbr01,C,24,HOU,8,52,22.1,.618,.400,.300,12.0,20.3,16.1,5.9,4.4,8.2,20.9,22.8,,0.0,0.1,0.2,.162,,-1.4,1.6,0.2,0.0
84,Devontae Cacok\cacokde01,C,23,LAL,1,9,28.6,.500,.000,.000,24.6,36.1,30.4,20.3,0.0,0.0,0.0,28.1,,0.0,0.0,0.0,.226,,4.8,-4.6,0.2,0.0
85,Kentavious Caldwell-Pope\caldwke01,SG,26,LAL,69,1762,11.0,.584,.471,.201,2.4,6.4,4.4,8.5,1.5,0.7,10.1,14.7,,1.9,1.9,3.7,.102,,-1.2,0.4,-0.8,0.5
86,Vlatko Čančar\cancavl01,PF,22,DEN,14,45,11.4,.507,.400,.267,12.5,12.4,12.4,9.1,1.1,2.1,15.2,19.1,,0.0,0.0,0.1,.062,,-3.6,-1.2,-4.8,0.0
87,Clint Capela\capelca01,C,25,HOU,39,1279,20.6,.626,.000,.268,13.6,30.5,22.0,5.7,1.2,4.8,12.7,16.1,,2.8,2.1,4.9,.184,,1.0,0.4,1.4,1.1
88,DeMarre Carroll\carrode01,SF-C,33,TOT,24,290,9.1,.515,.500,.636,4.4,15.8,10.1,11.2,1.3,1.5,16.8,14.8,,0.0,0.2,0.3,.045,,-3.1,-0.7,-3.9,-0.1
88,DeMarre Carroll\carrode01,SF,33,SAS,15,135,4.9,.437,.448,.690,5.6,19.2,12.4,10.1,0.7,1.3,20.9,15.3,,-0.2,0.1,-0.1,-0.036,,-5.9,-1.1,-7.0,-0.2
88,DeMarre Carroll\carrode01,C,33,HOU,9,155,12.8,.578,.541,.595,3.3,13.0,8.1,12.2,1.8,1.7,13.0,14.3,,0.2,0.2,0.4,.114,,-0.7,-0.4,-1.1,0.0
89,Jevon Carter\carteje01,PG,24,PHO,58,945,11.3,.563,.601,.111,3.5,10.5,6.9,11.9,2.4,1.6,11.2,12.9,,0.8,1.0,1.8,.093,,-0.7,1.3,0.6,0.6
90,Vince Carter\cartevi01,PF,43,ATL,60,876,7.5,.470,.664,.095,2.2,13.2,7.6,7.7,1.2,2.4,9.4,16.6,,-0.6,0.4,-0.2,-0.011,,-3.1,-1.2,-4.3,-0.5
91,Wendell Carter Jr.\cartewe01,C,20,CHI,43,1256,15.5,.590,.085,.443,11.6,24.6,17.8,6.0,1.3,2.7,14.9,16.4,,1.7,1.6,3.3,.127,,-2.1,-0.3,-2.4,-0.1
92,Michael Carter-Williams\cartemi01,SG,28,ORL,45,833,15.3,.535,.288,.365,5.8,13.5,9.5,19.1,2.9,2.4,14.7,18.3,,0.7,1.2,1.9,.111,,-1.5,1.6,0.1,0.5
93,Alex Caruso\carusal01,PG,25,LAL,64,1175,10.8,.525,.412,.323,1.6,9.8,5.7,13.6,2.8,1.4,13.8,13.8,,0.5,1.8,2.3,.095,,-2.6,2.4,-0.2,0.5
94,Willie Cauley-Stein\caulewi01,C,26,TOT,54,1097,17.0,.589,.003,.219,8.0,23.3,15.5,9.9,2.1,5.0,10.8,14.4,,1.5,1.5,2.9,.128,,-1.2,1.7,0.5,0.7
94,Willie Cauley-Stein\caulewi01,C,26,GSW,41,940,16.2,.573,.000,.222,7.9,22.0,14.7,9.9,2.3,4.8,11.0,14.4,,1.0,1.2,2.2,.113,,-1.6,1.6,0.0,0.5
94,Willie Cauley-Stein\caulewi01,C,26,DAL,13,157,22.2,.684,.022,.200,8.8,31.0,20.1,9.6,1.2,6.0,9.3,14.7,,0.5,0.3,0.7,.222,,0.9,2.2,3.1,0.2
95,Tyson Chandler\chandty01,C,37,HOU,26,219,10.8,.717,.000,.722,11.8,19.8,15.8,3.5,1.3,3.1,25.2,6.0,,0.3,0.3,0.6,.131,,-2.6,1.1,-1.5,0.0
96,Wilson Chandler\chandwi01,PF,32,BRK,35,734,7.4,.531,.661,.126,1.6,18.5,10.2,7.3,1.0,1.4,15.0,12.9,,-0.1,0.9,0.7,.046,,-3.7,1.0,-2.7,-0.1
97,Joe Chealey\chealjo01,PG,24,CHO,4,33,-2.9,.127,.571,.286,0.0,0.0,0.0,3.9,6.1,0.0,20.2,13.2,,-0.2,0.0,-0.1,-0.188,,-14.3,1.7,-12.5,-0.1
98,Zylan Cheatham\cheatzy01,PF,24,NOP,4,51,6.7,.667,.111,.000,6.2,12.5,9.4,7.7,0.9,1.6,30.8,10.4,,0.0,0.0,0.0,.034,,-6.6,-0.5,-7.2,-0.1
99,Chris Chiozza\chiozch01,PG,24,TOT,28,401,12.0,.499,.514,.036,2.4,11.6,6.9,29.4,2.5,0.9,18.4,18.1,,0.0,0.4,0.5,.055,,-1.6,0.5,-1.2,0.1
99,Chris Chiozza\chiozch01,PG,24,WAS,10,123,9.2,.397,.471,.000,0.0,13.9,6.7,29.2,3.8,1.4,20.9,14.5,,-0.1,0.1,0.0,-0.001,,-3.6,2.2,-1.5,0.0
